timestamp,MpKrakAlKras-PM10-1g,Przewidywania1,Przewidywania2,Przewidywania3,Weather,Direction(deg),Temp(C),Wind(m/s),Humidity,Barometer(mbar),Przewidywania8,Przewidywania12
11.05.2017 03:00,94.5615,101.94,104.426,107.143,Clear.,110,2,1,0.87,10.09,23.6035,21.0185
11.05.2017 04:00,101.94,104.426,107.143,78.3386,Clear.,0,2,1,0.87,10.08,20.833,22.2583
11.05.2017 05:00,104.426,107.143,78.3386,43.407,Clear.,70,1,1,0.93,10.08,19.1162,20.8436
11.05.2017 06:00,107.143,78.3386,43.407,38.1501,Passing clouds.,60,2,2,0.93,10.08,20.6412,28.5233
11.05.2017 07:00,78.3386,43.407,38.1501,34.0648,Passing clouds.,0,6,1,0.81,10.08,21.0185,33.9931
11.05.2017 08:00,43.407,38.1501,34.0648,23.6035,Sunny.,0,11,1,0.5,10.08,22.2583,40.1388
11.05.2017 09:00,38.1501,34.0648,23.6035,20.833,Passing clouds.,270,12,2,0.58,10.08,20.8436,52.2066
11.05.2017 10:00,34.0648,23.6035,20.833,19.1162,Passing clouds.,270,14,2,0.51,10.08,28.5233,67.9592
11.05.2017 11:00,23.6035,20.833,19.1162,20.6412,Passing clouds.,0,15,2,0.55,10.08,33.9931,64.3487
11.05.2017 12:00,20.833,19.1162,20.6412,21.0185,Scattered clouds.,260,16,2,0.48,10.08,40.1388,59.1951
11.05.2017 13:00,19.1162,20.6412,21.0185,22.2583,Scattered clouds.,0,17,2,0.45,10.07,52.2066,61.3225
11.05.2017 14:00,20.6412,21.0185,22.2583,20.8436,Scattered clouds.,0,18,2,0.46,10.07,67.9592,59.2317
11.05.2017 15:00,21.0185,22.2583,20.8436,28.5233,Passing clouds.,190,20,3,0.4,10.06,64.3487,61.477
11.05.2017 16:00,22.2583,20.8436,28.5233,33.9931,Passing clouds.,210,19,2,0.4,10.06,59.1951,58.7553
11.05.2017 17:00,20.8436,28.5233,33.9931,40.1388,Sunny.,0,20,2,0.38,10.06,61.3225,60.9309
11.05.2017 18:00,28.5233,33.9931,40.1388,52.2066,Passing clouds.,220,20,2,0.35,10.05,59.2317,47.327
11.05.2017 19:00,33.9931,40.1388,52.2066,67.9592,Sunny.,0,20,1,0.35,10.05,61.477,50.5791
11.05.2017 20:00,40.1388,52.2066,67.9592,64.3487,Sunny.,0,17,1,0.49,10.05,58.7553,54.4229
11.05.2017 21:00,52.2066,67.9592,64.3487,59.1951,Clear.,60,14,2,0.59,10.06,60.9309,55.4291
11.05.2017 22:00,67.9592,64.3487,59.1951,61.3225,Clear.,0,14,1,0.59,10.06,47.327,46.8562
11.05.2017 23:00,64.3487,59.1951,61.3225,59.2317,Clear.,0,11,1,0.72,10.06,50.5791,45.1702
12.05.2017 00:00,59.1951,61.3225,59.2317,61.477,Passing clouds.,90,9,2,0.82,10.06,54.4229,45.2562
12.05.2017 01:00,61.3225,59.2317,61.477,58.7553,Clear.,0,8,1,0.87,10.06,55.4291,50.4244
12.05.2017 02:00,59.2317,61.477,58.7553,60.9309,Passing clouds.,90,8,2,0.87,10.06,46.8562,49.2648
12.05.2017 03:00,61.477,58.7553,60.9309,47.327,Passing clouds.,50,8,3,0.87,10.05,45.1702,31.6959
12.05.2017 04:00,58.7553,60.9309,47.327,50.5791,Passing clouds.,40,9,3,0.87,10.05,45.2562,33.1506
12.05.2017 05:00,60.9309,47.327,50.5791,54.4229,Partly sunny.,60,9,3,0.87,10.05,50.4244,39.3958
12.05.2017 06:00,47.327,50.5791,54.4229,55.4291,Scattered clouds.,40,10,4,0.82,10.05,49.2648,38.6204
12.05.2017 07:00,50.5791,54.4229,55.4291,46.8562,Light rain. Partly sunny.,40,10,4,0.88,10.05,31.6959,30.7233
12.05.2017 08:00,54.4229,55.4291,46.8562,45.1702,Light rain. Partly sunny.,60,10,3,0.94,10.05,33.1506,34.5595
12.05.2017 09:00,55.4291,46.8562,45.1702,45.2562,Broken clouds.,30,10,4,1,10.05,39.3958,39.1711
12.05.2017 10:00,46.8562,45.1702,45.2562,50.4244,Broken clouds.,40,11,5,0.94,10.05,38.6204,42.0061
12.05.2017 11:00,45.1702,45.2562,50.4244,49.2648,Sprinkles. Partly sunny.,70,13,4,0.94,10.05,30.7233,48.6164
12.05.2017 12:00,45.2562,50.4244,49.2648,31.6959,Partly sunny.,70,13,4,0.94,10.05,34.5595,56.1038
12.05.2017 13:00,50.4244,49.2648,31.6959,33.1506,Broken clouds.,70,15,4,0.82,10.05,39.1711,60.2273
12.05.2017 14:00,49.2648,31.6959,33.1506,39.3958,Scattered clouds.,40,15,5,0.82,10.05,42.0061,52.2035
12.05.2017 15:00,31.6959,33.1506,39.3958,38.6204,Scattered clouds.,50,17,6,0.73,10.05,48.6164,58.4914
12.05.2017 16:00,33.1506,39.3958,38.6204,30.7233,Scattered clouds.,60,17,6,0.77,10.05,56.1038,52.9738
12.05.2017 17:00,39.3958,38.6204,30.7233,34.5595,Scattered clouds.,60,17,6,0.73,10.06,60.2273,54.5042
12.05.2017 18:00,38.6204,30.7233,34.5595,39.1711,Scattered clouds.,60,16,5,0.77,10.06,52.2035,49.6531
12.05.2017 19:00,30.7233,34.5595,39.1711,42.0061,Passing clouds.,50,16,6,0.77,10.06,58.4914,49.3354
12.05.2017 20:00,34.5595,39.1711,42.0061,48.6164,Passing clouds.,60,15,5,0.77,10.06,52.9738,43.8157
12.05.2017 21:00,39.1711,42.0061,48.6164,56.1038,Passing clouds.,60,14,6,0.82,10.07,54.5042,43.8223
12.05.2017 22:00,42.0061,48.6164,56.1038,60.2273,Passing clouds.,50,13,5,0.88,10.08,49.6531,49.4025
12.05.2017 23:00,48.6164,56.1038,60.2273,52.2035,Sprinkles. Passing clouds.,40,13,4,0.88,10.07,49.3354,51.4988
13.05.2017 00:00,56.1038,60.2273,52.2035,58.4914,Passing clouds.,60,13,5,0.88,10.07,43.8157,44.0227
13.05.2017 01:00,60.2273,52.2035,58.4914,52.9738,Passing clouds.,50,13,5,0.88,10.07,43.8223,39.2611
13.05.2017 02:00,52.2035,58.4914,52.9738,54.5042,Passing clouds.,50,12,4,0.94,10.07,49.4025,36.459
13.05.2017 03:00,58.4914,52.9738,54.5042,49.6531,Low clouds.,60,12,4,0.94,10.07,51.4988,29.1237
13.05.2017 04:00,52.9738,54.5042,49.6531,49.3354,Low clouds.,50,12,4,0.94,10.07,44.0227,45.9064
13.05.2017 05:00,54.5042,49.6531,49.3354,43.8157,Fog.,50,12,4,0.94,10.08,39.2611,49.5647
13.05.2017 06:00,49.6531,49.3354,43.8157,43.8223,Fog.,50,12,4,0.94,10.08,36.459,52.1166
13.05.2017 07:00,49.3354,43.8157,43.8223,49.4025,Fog.,40,12,3,1,10.08,29.1237,55.4479
13.05.2017 08:00,43.8157,43.8223,49.4025,51.4988,Drizzle. Fog.,30,12,4,1,10.09,45.9064,62.4131
13.05.2017 09:00,43.8223,49.4025,51.4988,44.0227,Fog.,40,12,4,1,10.09,49.5647,66.3917
13.05.2017 10:00,49.4025,51.4988,44.0227,39.2611,More clouds than sun.,40,13,4,0.94,10.09,52.1166,69.6498
13.05.2017 11:00,51.4988,44.0227,39.2611,36.459,Drizzle. Fog.,40,12,4,1,10.10,55.4479,78.7921
13.05.2017 12:00,44.0227,39.2611,36.459,29.1237,Drizzle. Fog.,40,12,3,1,10.11,62.4131,85.9455
13.05.2017 13:00,39.2611,36.459,29.1237,45.9064,Broken clouds.,40,13,3,0.94,10.11,66.3917,81.1107
13.05.2017 14:00,36.459,29.1237,45.9064,49.5647,Partly sunny.,30,13,3,0.88,10.11,69.6498,70.025
13.05.2017 15:00,29.1237,45.9064,49.5647,52.1166,Partly sunny.,10,13,3,0.88,10.12,78.7921,53.8447
13.05.2017 16:00,45.9064,49.5647,52.1166,55.4479,Broken clouds.,50,14,3,0.82,10.12,85.9455,55.1469
13.05.2017 17:00,49.5647,52.1166,55.4479,62.4131,Broken clouds.,40,13,2,0.94,10.13,81.1107,49.1788
13.05.2017 18:00,52.1166,55.4479,62.4131,66.3917,Broken clouds.,0,14,1,0.88,10.13,70.025,49.9572
13.05.2017 19:00,55.4479,62.4131,66.3917,69.6498,Broken clouds.,0,14,1,0.88,10.14,53.8447,45.4081
13.05.2017 20:00,62.4131,66.3917,69.6498,78.7921,Broken clouds.,0,13,0,0.94,10.14,55.1469,54.401
13.05.2017 21:00,66.3917,69.6498,78.7921,85.9455,Fog.,0,13,1,0.94,10.15,49.1788,34.7232
13.05.2017 22:00,69.6498,78.7921,85.9455,81.1107,Fog.,0,12,1,0.94,10.15,49.9572,20.3657
13.05.2017 23:00,78.7921,85.9455,81.1107,70.025,Fog.,0,11,1,1,10.15,45.4081,21.8998
14.05.2017 00:00,85.9455,81.1107,70.025,53.8447,Fog.,10,11,1,1,10.16,54.401,24.2324
14.05.2017 01:00,81.1107,70.025,53.8447,55.1469,Fog.,220,11,2,1,10.16,34.7232,24.8568
14.05.2017 02:00,70.025,53.8447,55.1469,49.1788,Fog.,0,11,1,0.94,10.17,20.3657,18.6268
14.05.2017 03:00,53.8447,55.1469,49.1788,49.9572,Fog.,50,9,2,1,10.17,21.8998,17.2525
14.05.2017 04:00,55.1469,49.1788,49.9572,45.4081,Fog.,0,9,1,0.94,10.17,24.2324,20.5631
14.05.2017 05:00,49.1788,49.9572,45.4081,54.401,Fog.,0,7,1,1,10.18,24.8568,20.2726
14.05.2017 06:00,49.9572,45.4081,54.401,34.7232,Fog.,0,7,1,1,10.19,18.6268,23.7754
14.05.2017 07:00,45.4081,54.401,34.7232,20.3657,Passing clouds.,80,11,2,0.94,10.19,17.2525,25.6983
14.05.2017 08:00,54.401,34.7232,20.3657,21.8998,Passing clouds.,70,13,3,0.82,10.19,20.5631,34.9947
14.05.2017 09:00,34.7232,20.3657,21.8998,24.2324,Scattered clouds.,80,14,3,0.82,10.20,20.2726,42.3636
14.05.2017 10:00,20.3657,21.8998,24.2324,24.8568,Scattered clouds.,70,15,3,0.72,10.20,23.7754,44.8412
14.05.2017 11:00,21.8998,24.2324,24.8568,18.6268,Scattered clouds.,110,17,3,0.64,10.21,25.6983,45.5378
14.05.2017 12:00,24.2324,24.8568,18.6268,17.2525,Passing clouds.,70,17,4,0.59,10.21,34.9947,44.554
14.05.2017 13:00,24.8568,18.6268,17.2525,20.5631,Passing clouds.,70,18,3,0.56,10.21,42.3636,37.0798
14.05.2017 14:00,18.6268,17.2525,20.5631,20.2726,Passing clouds.,90,19,3,0.52,10.21,44.8412,37.185
14.05.2017 15:00,17.2525,20.5631,20.2726,23.7754,Scattered clouds.,60,19,3,0.4,10.21,45.5378,42.6204
14.05.2017 16:00,20.5631,20.2726,23.7754,25.6983,Passing clouds.,100,20,2,0.4,10.21,44.554,40.4859
14.05.2017 17:00,20.2726,23.7754,25.6983,34.9947,Passing clouds.,140,20,3,0.4,10.21,37.0798,45.6899
14.05.2017 18:00,23.7754,25.6983,34.9947,42.3636,Passing clouds.,80,20,3,0.38,10.21,37.185,51.0086
14.05.2017 19:00,25.6983,34.9947,42.3636,44.8412,Passing clouds.,50,19,3,0.49,10.21,42.6204,60.0325
14.05.2017 20:00,34.9947,42.3636,44.8412,45.5378,Sunny.,50,17,3,0.52,10.21,40.4859,44.5448
14.05.2017 21:00,42.3636,44.8412,45.5378,44.554,Clear.,10,15,1,0.63,10.22,45.6899,37.0752
14.05.2017 22:00,44.8412,45.5378,44.554,37.0798,Clear.,40,12,3,0.72,10.22,51.0086,30.7624
14.05.2017 23:00,45.5378,44.554,37.0798,37.185,Clear.,0,11,1,0.82,10.23,60.0325,26.0654
15.05.2017 00:00,44.554,37.0798,37.185,42.6204,Clear.,0,10,1,0.88,10.23,44.5448,27.6609
15.05.2017 01:00,37.0798,37.185,42.6204,40.4859,Clear.,0,10,1,0.88,10.23,37.0752,27.548
15.05.2017 02:00,37.185,42.6204,40.4859,45.6899,Clear.,0,9,1,0.87,10.23,30.7624,27.8724
15.05.2017 03:00,42.6204,40.4859,45.6899,51.0086,Clear.,120,8,1,0.93,10.23,26.0654,41.0045
15.05.2017 04:00,40.4859,45.6899,51.0086,60.0325,Clear.,0,8,1,0.93,10.24,27.6609,39.3469
15.05.2017 05:00,45.6899,51.0086,60.0325,44.5448,Sunny.,80,7,1,0.93,10.24,27.548,28.7231
15.05.2017 06:00,51.0086,60.0325,44.5448,37.0752,Sunny.,0,8,1,0.93,10.24,27.8724,36.8215
15.05.2017 07:00,60.0325,44.5448,37.0752,30.7624,Sunny.,0,12,1,0.77,10.24,41.0045,41.9981
15.05.2017 08:00,44.5448,37.0752,30.7624,26.0654,Sunny.,0,14,1,0.77,10.25,39.3469,37.5761
15.05.2017 09:00,37.0752,30.7624,26.0654,27.6609,Sunny.,230,15,2,0.77,10.25,28.7231,37.4118
15.05.2017 10:00,30.7624,26.0654,27.6609,27.548,Scattered clouds.,220,17,2,0.64,10.26,36.8215,54.2394
15.05.2017 11:00,26.0654,27.6609,27.548,27.8724,Passing clouds.,0,19,1,0.6,10.26,41.9981,47.3215
15.05.2017 12:00,27.6609,27.548,27.8724,41.0045,Passing clouds.,230,20,2,0.43,10.26,37.5761,47.8131
15.05.2017 13:00,27.548,27.8724,41.0045,39.3469,Scattered clouds.,210,20,3,0.4,10.26,37.4118,44.2621
15.05.2017 14:00,27.8724,41.0045,39.3469,28.7231,Scattered clouds.,0,21,1,0.4,10.25,54.2394,49.8148
15.05.2017 15:00,41.0045,39.3469,28.7231,36.8215,Partly sunny.,230,20,4,0.46,10.25,47.3215,52.1394
15.05.2017 16:00,39.3469,28.7231,36.8215,41.9981,Scattered clouds.,290,19,5,0.56,10.25,47.8131,46.8526
15.05.2017 17:00,28.7231,36.8215,41.9981,37.5761,Passing clouds.,280,19,3,0.56,10.25,44.2621,52.3342
15.05.2017 18:00,36.8215,41.9981,37.5761,37.4118,Passing clouds.,270,19,3,0.56,10.25,49.8148,57.1075
15.05.2017 19:00,41.9981,37.5761,37.4118,54.2394,Sprinkles. Passing clouds.,230,17,3,0.77,10.26,52.1394,77.1413
15.05.2017 20:00,37.5761,37.4118,54.2394,47.3215,Sprinkles. Scattered clouds.,340,15,2,0.88,10.26,46.8526,84.3357
15.05.2017 21:00,37.4118,54.2394,47.3215,47.8131,Passing clouds.,200,15,2,0.88,10.26,52.3342,78.6061
15.05.2017 22:00,54.2394,47.3215,47.8131,44.2621,Passing clouds.,260,13,3,1,10.27,57.1075,69.0538
15.05.2017 23:00,47.3215,47.8131,44.2621,49.8148,Clear.,190,13,2,0.94,10.27,77.1413,64.6172
16.05.2017 00:00,47.8131,44.2621,49.8148,52.1394,Passing clouds.,210,12,1,0.94,10.28,84.3357,31.852
16.05.2017 01:00,44.2621,49.8148,52.1394,46.8526,Passing clouds.,240,11,2,0.94,10.28,78.6061,22.2693
16.05.2017 02:00,49.8148,52.1394,46.8526,52.3342,Passing clouds.,200,12,2,0.94,10.28,69.0538,27.5404
16.05.2017 03:00,52.1394,46.8526,52.3342,57.1075,Fog.,200,11,2,0.94,10.28,64.6172,39.2265
16.05.2017 04:00,46.8526,52.3342,57.1075,77.1413,Fog.,220,10,2,1,10.28,31.852,35.4798
16.05.2017 05:00,52.3342,57.1075,77.1413,84.3357,Fog.,230,10,2,1,10.28,22.2693,37.3681
16.05.2017 06:00,57.1075,77.1413,84.3357,78.6061,Fog.,210,11,2,0.94,10.28,27.5404,39.4324
16.05.2017 07:00,77.1413,84.3357,78.6061,69.0538,Fog.,210,11,2,1,10.28,39.2265,37.6457
16.05.2017 08:00,84.3357,78.6061,69.0538,64.6172,Fog.,200,12,3,1,10.29,35.4798,43.5579
16.05.2017 09:00,78.6061,69.0538,64.6172,31.852,Sprinkles. Fog.,210,12,3,1,10.29,37.3681,44.1905
16.05.2017 10:00,69.0538,64.6172,31.852,22.2693,Fog.,200,15,3,0.88,10.29,39.4324,47.4989
16.05.2017 11:00,64.6172,31.852,22.2693,27.5404,Scattered clouds.,210,15,3,0.88,10.29,37.6457,44.527
16.05.2017 12:00,31.852,22.2693,27.5404,39.2265,Sprinkles. Scattered clouds.,230,18,5,0.78,10.28,43.5579,52.2051
16.05.2017 13:00,22.2693,27.5404,39.2265,35.4798,Thunderstorms. Partly sunny.,70,13,4,0.88,10.28,44.1905,61.1959
16.05.2017 14:00,27.5404,39.2265,35.4798,37.3681,Scattered clouds.,130,14,2,0.88,10.28,47.4989,63.2749
16.05.2017 15:00,39.2265,35.4798,37.3681,39.4324,Scattered clouds.,160,16,3,0.83,10.28,44.527,66.3007
16.05.2017 16:00,35.4798,37.3681,39.4324,37.6457,Scattered clouds.,90,17,4,0.73,10.28,52.2051,61.9799
16.05.2017 17:00,37.3681,39.4324,37.6457,43.5579,Scattered clouds.,100,17,2,0.68,10.28,61.1959,62.2534
16.05.2017 18:00,39.4324,37.6457,43.5579,44.1905,Scattered clouds.,130,17,2,0.64,10.27,63.2749,70.0646
16.05.2017 19:00,37.6457,43.5579,44.1905,47.4989,Passing clouds.,230,15,2,0.82,10.27,66.3007,73.8099
16.05.2017 20:00,43.5579,44.1905,47.4989,44.527,Sunny.,0,15,1,0.82,10.28,61.9799,68.4966
16.05.2017 21:00,44.1905,47.4989,44.527,52.2051,Clear.,320,12,1,0.94,10.28,62.2534,62.9642
16.05.2017 22:00,47.4989,44.527,52.2051,61.1959,Clear.,0,11,1,0.94,10.28,70.0646,42.5578
16.05.2017 23:00,44.527,52.2051,61.1959,63.2749,Clear.,0,10,1,1,10.28,73.8099,26.3877
17.05.2017 00:00,52.2051,61.1959,63.2749,66.3007,Clear.,220,10,2,0.94,10.28,68.4966,28.6971
17.05.2017 01:00,61.1959,63.2749,66.3007,61.9799,Fog.,0,9,1,0.94,10.28,62.9642,26.9827
17.05.2017 02:00,63.2749,66.3007,61.9799,62.2534,Fog.,0,8,1,1,10.28,42.5578,21.162
17.05.2017 03:00,66.3007,61.9799,62.2534,70.0646,Fog.,0,9,1,0.94,10.28,26.3877,20.4038
17.05.2017 04:00,61.9799,62.2534,70.0646,73.8099,Fog.,0,9,1,0.94,10.28,28.6971,28.8187
17.05.2017 05:00,62.2534,70.0646,73.8099,68.4966,Fog.,0,8,1,1,10.28,26.9827,27.5506
17.05.2017 06:00,70.0646,73.8099,68.4966,62.9642,Fog.,80,8,1,1,10.28,21.162,30.8433
17.05.2017 07:00,73.8099,68.4966,62.9642,42.5578,Clear.,0,10,1,0.94,10.28,20.4038,26.8453
17.05.2017 08:00,68.4966,62.9642,42.5578,26.3877,Clear.,0,13,1,0.88,10.28,28.8187,38.4608
17.05.2017 09:00,62.9642,42.5578,26.3877,28.6971,Sunny.,0,16,1,0.72,10.28,27.5506,41.1214
17.05.2017 10:00,42.5578,26.3877,28.6971,26.9827,Passing clouds.,0,18,2,0.64,10.27,30.8433,35.8179
17.05.2017 11:00,26.3877,28.6971,26.9827,21.162,Passing clouds.,0,19,3,0.6,10.27,26.8453,69.7947
17.05.2017 12:00,28.6971,26.9827,21.162,20.4038,Passing clouds.,80,20,5,0.49,10.27,38.4608,37.6051
17.05.2017 13:00,26.9827,21.162,20.4038,28.8187,Passing clouds.,90,20,4,0.49,10.26,41.1214,42.8189
17.05.2017 14:00,21.162,20.4038,28.8187,27.5506,Passing clouds.,80,20,4,0.46,10.26,35.8179,45.9697
17.05.2017 15:00,20.4038,28.8187,27.5506,30.8433,Passing clouds.,60,21,3,0.46,10.25,69.7947,41.5677
17.05.2017 16:00,28.8187,27.5506,30.8433,26.8453,Passing clouds.,60,21,4,0.43,10.24,37.6051,52.2028
17.05.2017 17:00,27.5506,30.8433,26.8453,38.4608,Passing clouds.,40,21,3,0.4,10.24,42.8189,69.3135
17.05.2017 18:00,30.8433,26.8453,38.4608,41.1214,Sunny.,40,20,3,0.46,10.23,45.9697,85.9569
17.05.2017 19:00,26.8453,38.4608,41.1214,35.8179,Sunny.,70,19,4,0.46,10.23,41.5677,80.0909
17.05.2017 20:00,38.4608,41.1214,35.8179,69.7947,Sunny.,40,18,3,0.52,10.23,52.2028,83.0743
17.05.2017 21:00,41.1214,35.8179,69.7947,37.6051,Clear.,30,16,2,0.55,10.23,69.3135,70.0219
17.05.2017 22:00,35.8179,69.7947,37.6051,42.8189,Clear.,40,13,2,0.72,10.23,85.9569,48.2357
17.05.2017 23:00,69.7947,37.6051,42.8189,45.9697,Clear.,40,11,2,0.77,10.22,80.0909,36.2397
18.05.2017 00:00,37.6051,42.8189,45.9697,41.5677,Clear.,80,10,2,0.82,10.22,83.0743,31.013
18.05.2017 01:00,42.8189,45.9697,41.5677,52.2028,Clear.,40,10,1,0.82,10.22,70.0219,41.9659
18.05.2017 02:00,45.9697,41.5677,52.2028,69.3135,Clear.,60,9,2,0.94,10.21,48.2357,39.2201
18.05.2017 03:00,41.5677,52.2028,69.3135,85.9569,Clear.,30,9,2,0.87,10.21,36.2397,38.8117
18.05.2017 04:00,52.2028,69.3135,85.9569,80.0909,Clear.,0,8,1,0.93,10.21,31.013,41.0009
18.05.2017 05:00,69.3135,85.9569,80.0909,83.0743,Sunny.,70,9,1,0.87,10.21,41.9659,38.4361
18.05.2017 06:00,85.9569,80.0909,83.0743,70.0219,Sunny.,50,9,3,0.94,10.21,39.2201,43.4499
18.05.2017 07:00,80.0909,83.0743,70.0219,48.2357,Sunny.,60,12,2,0.88,10.21,38.8117,42.4843
18.05.2017 08:00,83.0743,70.0219,48.2357,36.2397,Sunny.,70,14,3,0.77,10.21,41.0009,44.7094
18.05.2017 09:00,70.0219,48.2357,36.2397,31.013,Passing clouds.,60,16,2,0.68,10.20,38.4361,33.9987
18.05.2017 10:00,48.2357,36.2397,31.013,41.9659,Passing clouds.,80,19,2,0.56,10.20,43.4499,36.2139
18.05.2017 11:00,36.2397,31.013,41.9659,39.2201,Passing clouds.,50,20,3,0.56,10.19,42.4843,37.2239
18.05.2017 12:00,31.013,41.9659,39.2201,38.8117,Sunny.,0,22,2,0.47,10.19,44.7094,38.0588
18.05.2017 13:00,41.9659,39.2201,38.8117,41.0009,Sunny.,0,23,1,0.41,10.18,33.9987,39.0438
18.05.2017 14:00,39.2201,38.8117,41.0009,38.4361,Passing clouds.,60,23,3,0.47,10.18,36.2139,52.2185
18.05.2017 15:00,38.8117,41.0009,38.4361,43.4499,Passing clouds.,40,23,4,0.44,10.18,37.2239,37.0398
18.05.2017 16:00,41.0009,38.4361,43.4499,42.4843,Passing clouds.,50,23,5,0.47,10.17,38.0588,35.1906
18.05.2017 17:00,38.4361,43.4499,42.4843,44.7094,Sunny.,60,23,5,0.41,10.17,39.0438,41.2259
18.05.2017 18:00,43.4499,42.4843,44.7094,33.9987,Sunny.,50,23,6,0.44,10.16,52.2185,51.2012
18.05.2017 19:00,42.4843,44.7094,33.9987,36.2139,Sunny.,50,22,5,0.44,10.16,37.0398,71.3757
18.05.2017 20:00,44.7094,33.9987,36.2139,37.2239,Sunny.,50,20,5,0.53,10.16,35.1906,73.98
18.05.2017 21:00,33.9987,36.2139,37.2239,38.0588,Clear.,40,18,4,0.56,10.16,41.2259,82.9381
18.05.2017 22:00,36.2139,37.2239,38.0588,39.0438,Clear.,20,17,4,0.59,10.16,51.2012,66.1363
18.05.2017 23:00,37.2239,38.0588,39.0438,52.2185,Clear.,30,16,4,0.59,10.16,71.3757,62.8849
19.05.2017 00:00,38.0588,39.0438,52.2185,37.0398,Clear.,30,15,3,0.63,10.16,73.98,46.2258
19.05.2017 01:00,39.0438,52.2185,37.0398,35.1906,Clear.,30,13,3,0.72,10.15,82.9381,52.3426
19.05.2017 02:00,52.2185,37.0398,35.1906,41.2259,Clear.,40,12,2,0.77,10.15,66.1363,45.1641
19.05.2017 03:00,37.0398,35.1906,41.2259,51.2012,Clear.,60,12,2,0.77,10.15,62.8849,45.6573
19.05.2017 04:00,35.1906,41.2259,51.2012,71.3757,Clear.,0,10,1,0.82,10.15,46.2258,45.3657
19.05.2017 05:00,41.2259,51.2012,71.3757,73.98,Sunny.,0,10,1,0.88,10.15,52.3426,38.7276
19.05.2017 06:00,51.2012,71.3757,73.98,82.9381,Sunny.,0,11,2,0.82,10.15,45.1641,40.1924
19.05.2017 07:00,71.3757,73.98,82.9381,66.1363,Sunny.,70,14,2,0.72,10.15,45.6573,48.6587
19.05.2017 08:00,73.98,82.9381,66.1363,62.8849,Sunny.,70,16,3,0.68,10.15,45.3657,62.1854
19.05.2017 09:00,82.9381,66.1363,62.8849,46.2258,Sunny.,70,18,2,0.6,10.15,38.7276,50.2492
19.05.2017 10:00,66.1363,62.8849,46.2258,52.3426,Passing clouds.,60,21,2,0.53,10.15,40.1924,41.972
19.05.2017 11:00,62.8849,46.2258,52.3426,45.1641,Passing clouds.,80,23,2,0.44,10.14,48.6587,41.8232
19.05.2017 12:00,46.2258,52.3426,45.1641,45.6573,Passing clouds.,70,23,3,0.47,10.14,62.1854,59.7095
19.05.2017 13:00,52.3426,45.1641,45.6573,45.3657,Passing clouds.,40,24,4,0.44,10.14,50.2492,32.1218
19.05.2017 14:00,45.1641,45.6573,45.3657,38.7276,Passing clouds.,60,24,5,0.5,10.13,41.972,36.5496
19.05.2017 15:00,45.6573,45.3657,38.7276,40.1924,Passing clouds.,80,25,4,0.47,10.13,41.8232,27.3444
19.05.2017 16:00,45.3657,38.7276,40.1924,48.6587,Sunny.,60,26,5,0.42,10.12,59.7095,25.8322
19.05.2017 17:00,38.7276,40.1924,48.6587,62.1854,Sunny.,70,25,5,0.44,10.12,32.1218,31.6336
19.05.2017 18:00,40.1924,48.6587,62.1854,50.2492,Sunny.,70,24,6,0.54,10.11,36.5496,32.4173
19.05.2017 19:00,48.6587,62.1854,50.2492,41.972,Sunny.,50,23,5,0.53,10.11,27.3444,41.493
19.05.2017 20:00,62.1854,50.2492,41.972,41.8232,Sunny.,40,23,5,0.53,10.11,25.8322,38.6239
19.05.2017 21:00,50.2492,41.972,41.8232,59.7095,Clear.,50,21,6,0.57,10.11,31.6336,44.8563
19.05.2017 22:00,41.972,41.8232,59.7095,32.1218,Clear.,30,19,5,0.56,10.11,32.4173,48.9278
19.05.2017 23:00,41.8232,59.7095,32.1218,36.5496,Passing clouds.,30,18,3,0.6,10.11,41.493,49.677
20.05.2017 00:00,59.7095,32.1218,36.5496,27.3444,Clear.,0,16,1,0.68,10.12,38.6239,78.6572
20.05.2017 01:00,32.1218,36.5496,27.3444,25.8322,Clear.,0,15,1,0.72,10.12,44.8563,83.3253
20.05.2017 02:00,36.5496,27.3444,25.8322,31.6336,Clear.,0,13,1,0.82,10.12,48.9278,62.8839
20.05.2017 03:00,27.3444,25.8322,31.6336,32.4173,Clear.,0,13,1,0.82,10.12,49.677,52.2069
20.05.2017 04:00,25.8322,31.6336,32.4173,41.493,Clear.,0,12,1,0.88,10.12,78.6572,50.0993
20.05.2017 05:00,31.6336,32.4173,41.493,38.6239,Sunny.,0,11,1,0.94,10.12,83.3253,45.3278
20.05.2017 06:00,32.4173,41.493,38.6239,44.8563,Sunny.,0,13,1,0.88,10.12,62.8839,45.7874
20.05.2017 07:00,41.493,38.6239,44.8563,48.9278,Partly sunny.,0,17,1,0.73,10.13,52.2069,32.3414
20.05.2017 08:00,38.6239,44.8563,48.9278,49.677,Scattered clouds.,230,19,3,0.68,10.13,50.0993,27.862
20.05.2017 09:00,44.8563,48.9278,49.677,78.6572,Partly sunny.,230,19,5,0.68,10.13,45.3278,27.4417
20.05.2017 10:00,48.9278,49.677,78.6572,83.3253,Partly sunny.,230,19,5,0.68,10.13,45.7874,27.0056
20.05.2017 11:00,49.677,78.6572,83.3253,62.8839,Passing clouds.,230,21,5,0.64,10.14,32.3414,24.7541
20.05.2017 12:00,78.6572,83.3253,62.8839,52.2069,Scattered clouds.,250,23,5,0.57,10.14,27.862,26.7839
