,timestamp,MpKrakBujaka-PM10-1g,Weather,Temp(C),Wind(m/s),Direction(deg),Humidity,Barometer(mbar),PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
7453,2017-11-07 13:00:00,43.0209,Partly sunny.,9.0,7.0,60.0,0.71,10.23,34.4808,45.8175,52.5173
7454,2017-11-07 14:00:00,41.25,Partly sunny.,8.0,7.0,60.0,0.71,10.22,35.104,47.4377,41.265
7455,2017-11-07 15:00:00,44.1871,Partly sunny.,8.0,7.0,60.0,0.71,10.22,42.3381,45.4342,27.8073
7456,2017-11-07 16:00:00,34.4808,Overcast.,7.0,6.0,80.0,0.71,10.22,39.0379,49.835,29.3775
7457,2017-11-07 17:00:00,35.104,Overcast.,7.0,5.0,70.0,0.76,10.22,43.6892,52.5173,26.2562
7458,2017-11-07 18:00:00,42.3381,Overcast.,7.0,6.0,70.0,0.76,10.23,45.8175,41.265,24.9451
7459,2017-11-07 19:00:00,39.0379,Partly cloudy.,6.0,6.0,60.0,0.87,10.22,47.4377,27.8073,20.1691
7460,2017-11-07 20:00:00,43.6892,Passing clouds.,6.0,5.0,60.0,0.87,10.22,45.4342,29.3775,20.397
7461,2017-11-07 21:00:00,45.8175,Partly cloudy.,6.0,5.0,80.0,0.81,10.22,49.835,26.2562,25.8274
7462,2017-11-07 22:00:00,47.4377,Passing clouds.,6.0,5.0,80.0,0.76,10.22,52.5173,24.9451,24.3868
7463,2017-11-07 23:00:00,45.4342,Passing clouds.,6.0,5.0,90.0,0.81,10.22,41.265,20.1691,22.7697
7464,2017-11-08 00:00:00,49.835,Passing clouds.,6.0,5.0,80.0,0.81,10.22,27.8073,20.397,27.7884
7465,2017-11-08 01:00:00,52.5173,Partly cloudy.,6.0,5.0,90.0,0.87,10.21,29.3775,25.8274,23.2613
7466,2017-11-08 02:00:00,41.265,Passing clouds.,6.0,5.0,90.0,0.87,10.21,26.2562,24.3868,20.9852
7467,2017-11-08 03:00:00,27.8073,Passing clouds.,6.0,4.0,90.0,0.81,10.21,24.9451,22.7697,26.809
7468,2017-11-08 04:00:00,29.3775,Passing clouds.,5.0,5.0,100.0,0.87,10.2,20.1691,27.7884,31.9454
7469,2017-11-08 05:00:00,26.2562,Passing clouds.,5.0,6.0,90.0,0.87,10.21,20.397,23.2613,32.631
7470,2017-11-08 06:00:00,24.9451,Low clouds.,5.0,5.0,90.0,0.87,10.21,25.8274,20.9852,34.4343
7471,2017-11-08 07:00:00,20.1691,Low clouds.,5.0,7.0,70.0,0.87,10.21,24.3868,26.809,35.3346
7472,2017-11-08 08:00:00,20.397,Low clouds.,5.0,5.0,90.0,0.87,10.21,22.7697,31.9454,30.6301
7473,2017-11-08 09:00:00,25.8274,Low clouds.,5.0,7.0,90.0,0.87,10.21,27.7884,32.631,35.51
7474,2017-11-08 10:00:00,24.3868,Low clouds.,5.0,6.0,70.0,0.87,10.21,23.2613,34.4343,32.7085
7475,2017-11-08 11:00:00,22.7697,Low clouds.,5.0,6.0,70.0,0.87,10.21,20.9852,35.3346,30.4895
7476,2017-11-08 12:00:00,27.7884,Mostly cloudy.,5.0,6.0,60.0,0.87,10.21,26.809,30.6301,35.3568
7477,2017-11-08 13:00:00,23.2613,Overcast.,5.0,6.0,60.0,0.87,10.21,31.9454,35.51,44.2962
7478,2017-11-08 14:00:00,20.9852,Overcast.,5.0,6.0,50.0,0.87,10.2,32.631,32.7085,50.8727
7479,2017-11-08 15:00:00,26.809,Overcast.,5.0,4.0,70.0,0.87,10.2,34.4343,30.4895,49.114
7480,2017-11-08 16:00:00,31.9454,Overcast.,5.0,4.0,60.0,0.81,10.2,35.3346,35.3568,43.7746
7481,2017-11-08 17:00:00,32.631,Overcast.,5.0,4.0,60.0,0.81,10.2,30.6301,44.2962,47.8239
7482,2017-11-08 18:00:00,34.4343,Overcast.,5.0,4.0,60.0,0.87,10.2,35.51,50.8727,48.8986
7483,2017-11-08 19:00:00,35.3346,Overcast.,5.0,3.0,50.0,0.87,10.2,32.7085,49.114,53.4647
7484,2017-11-08 20:00:00,30.6301,Overcast.,5.0,3.0,70.0,0.81,10.2,30.4895,43.7746,62.8269
7485,2017-11-08 21:00:00,35.51,Overcast.,5.0,4.0,80.0,0.81,10.2,35.3568,47.8239,65.493
7486,2017-11-08 22:00:00,32.7085,Overcast.,5.0,3.0,80.0,0.81,10.21,44.2962,48.8986,61.1767
7487,2017-11-08 23:00:00,30.4895,Overcast.,5.0,3.0,50.0,0.81,10.21,50.8727,53.4647,72.6526
7488,2017-11-09 00:00:00,35.3568,Overcast.,5.0,3.0,50.0,0.81,10.2,49.114,62.8269,79.2215
7489,2017-11-09 01:00:00,44.2962,Partly cloudy.,4.0,4.0,50.0,0.87,10.21,43.7746,65.493,72.9398
7490,2017-11-09 02:00:00,50.8727,Passing clouds.,4.0,2.0,50.0,0.87,10.21,47.8239,61.1767,91.8279
7491,2017-11-09 03:00:00,49.114,Passing clouds.,4.0,1.0,40.0,0.87,10.21,48.8986,72.6526,93.6746
7492,2017-11-09 04:00:00,43.7746,Passing clouds.,4.0,2.0,70.0,0.93,10.21,53.4647,79.2215,97.0
7493,2017-11-09 05:00:00,47.8239,Light rain. Fog.,4.0,2.0,60.0,0.87,10.2,62.8269,72.9398,111.97
7494,2017-11-09 06:00:00,48.8986,Fog.,4.0,1.0,30.0,0.93,10.2,65.493,91.8279,116.6
7495,2017-11-09 07:00:00,53.4647,Fog.,4.0,1.0,0.0,0.93,10.21,61.1767,93.6746,145.41
7496,2017-11-09 08:00:00,62.8269,Fog.,4.0,1.0,0.0,0.93,10.21,72.6526,97.0,153.634
7497,2017-11-09 09:00:00,65.493,Fog.,4.0,1.0,0.0,0.93,10.21,79.2215,111.97,117.515
7498,2017-11-09 10:00:00,61.1767,Fog.,5.0,1.0,0.0,0.87,10.22,72.9398,116.6,75.1627
7499,2017-11-09 11:00:00,72.6526,Fog.,5.0,1.0,0.0,0.87,10.21,91.8279,145.41,62.6501
7500,2017-11-09 12:00:00,79.2215,Fog.,6.0,2.0,210.0,0.87,10.21,93.6746,153.634,52.1139
7501,2017-11-09 13:00:00,72.9398,Fog.,6.0,2.0,210.0,0.87,10.21,97.0,117.515,35.0963
7502,2017-11-09 14:00:00,91.8279,Fog.,6.0,2.0,220.0,0.93,10.21,111.97,75.1627,33.6095
7503,2017-11-09 15:00:00,93.6746,Fog.,7.0,2.0,220.0,0.87,10.2,116.6,62.6501,44.4365
7504,2017-11-09 16:00:00,97.0,Fog.,7.0,2.0,200.0,0.87,10.2,145.41,52.1139,45.2914
7505,2017-11-09 17:00:00,111.97,Fog.,6.0,1.0,220.0,0.93,10.21,153.634,35.0963,40.8908
7506,2017-11-09 18:00:00,116.6,Fog.,7.0,2.0,220.0,0.87,10.21,117.515,33.6095,38.9487
7507,2017-11-09 19:00:00,145.41,Fog.,7.0,2.0,180.0,0.87,10.21,75.1627,44.4365,35.2716
7508,2017-11-09 20:00:00,153.634,Fog.,7.0,2.0,200.0,0.93,10.21,62.6501,45.2914,24.513
7509,2017-11-09 21:00:00,117.515,Fog.,8.0,3.0,220.0,0.82,10.21,52.1139,40.8908,32.0147
7510,2017-11-09 22:00:00,75.1627,Passing clouds.,8.0,5.0,260.0,0.82,10.21,35.0963,38.9487,28.3721
7511,2017-11-09 23:00:00,62.6501,Partly cloudy.,8.0,5.0,260.0,0.82,10.21,33.6095,35.2716,24.6744
7512,2017-11-10 00:00:00,52.1139,Light rain. Fog.,7.0,4.0,230.0,0.93,10.21,44.4365,24.513,23.4242
7513,2017-11-10 01:00:00,35.0963,Fog.,7.0,4.0,240.0,0.93,10.2,45.2914,32.0147,24.3928
7514,2017-11-10 02:00:00,33.6095,Overcast.,7.0,4.0,250.0,0.87,10.2,40.8908,28.3721,27.0148
7515,2017-11-10 03:00:00,44.4365,Passing clouds.,7.0,3.0,240.0,0.87,10.2,38.9487,24.6744,25.346
7516,2017-11-10 04:00:00,45.2914,Fog.,6.0,2.0,190.0,0.93,10.19,35.2716,23.4242,26.9229
7517,2017-11-10 05:00:00,40.8908,Fog.,6.0,2.0,180.0,0.93,10.19,24.513,24.3928,14.5932
7518,2017-11-10 06:00:00,38.9487,Passing clouds.,6.0,3.0,190.0,0.87,10.18,32.0147,27.0148,19.3384
7519,2017-11-10 07:00:00,35.2716,Partly sunny.,6.0,2.0,210.0,0.87,10.18,28.3721,25.346,17.9713
7520,2017-11-10 08:00:00,24.513,Partly sunny.,6.0,1.0,250.0,0.93,10.18,24.6744,26.9229,19.3668
7521,2017-11-10 09:00:00,32.0147,Partly sunny.,7.0,2.0,210.0,0.81,10.18,23.4242,14.5932,16.8169
7522,2017-11-10 10:00:00,28.3721,Partly sunny.,8.0,2.0,210.0,0.76,10.18,24.3928,19.3384,19.4535
7523,2017-11-10 11:00:00,24.6744,Partly sunny.,9.0,5.0,230.0,0.76,10.17,27.0148,17.9713,14.6594
7524,2017-11-10 12:00:00,23.4242,Partly sunny.,8.0,5.0,230.0,0.76,10.16,25.346,19.3668,14.0505
7525,2017-11-10 13:00:00,24.3928,Partly sunny.,8.0,3.0,220.0,0.82,10.15,26.9229,16.8169,13.5314
7526,2017-11-10 14:00:00,27.0148,Partly sunny.,9.0,3.0,210.0,0.71,10.14,14.5932,19.4535,11.1985
7527,2017-11-10 15:00:00,25.346,Broken clouds.,8.0,4.0,210.0,0.71,10.14,19.3384,14.6594,7.5045199999999985
7528,2017-11-10 16:00:00,26.9229,Broken clouds.,8.0,3.0,210.0,0.71,10.13,17.9713,14.0505,4.54346
7529,2017-11-10 17:00:00,14.5932,Partly cloudy.,8.0,4.0,210.0,0.66,10.12,19.3668,13.5314,15.8177
7530,2017-11-10 18:00:00,19.3384,Passing clouds.,8.0,5.0,200.0,0.66,10.12,16.8169,11.1985,9.88406
7531,2017-11-10 19:00:00,17.9713,Passing clouds.,8.0,5.0,210.0,0.66,10.11,19.4535,7.5045199999999985,11.3517
7532,2017-11-10 20:00:00,19.3668,Passing clouds.,8.0,6.0,210.0,0.66,10.11,14.6594,4.54346,12.1466
7533,2017-11-10 21:00:00,16.8169,Passing clouds.,8.0,6.0,210.0,0.66,10.1,14.0505,15.8177,12.5485
7534,2017-11-10 22:00:00,19.4535,Passing clouds.,8.0,6.0,220.0,0.66,10.1,13.5314,9.88406,11.1538
7535,2017-11-10 23:00:00,14.6594,Light rain. Passing clouds.,7.0,6.0,220.0,0.71,10.09,11.1985,11.3517,10.4531
7536,2017-11-11 00:00:00,14.0505,Passing clouds.,7.0,7.0,220.0,0.71,10.08,7.5045199999999985,12.1466,12.4859
7537,2017-11-11 01:00:00,13.5314,Light rain. Passing clouds.,7.0,6.0,220.0,0.76,10.08,4.54346,12.5485,12.5822
7538,2017-11-11 02:00:00,11.1985,Light rain. Passing clouds.,6.0,5.0,220.0,0.87,10.09,15.8177,11.1538,10.609000000000002
7539,2017-11-11 03:00:00,7.5045199999999985,Light rain. Passing clouds.,6.0,5.0,220.0,0.81,10.08,9.88406,10.4531,9.71176
7540,2017-11-11 04:00:00,4.54346,Light rain. Passing clouds.,6.0,3.0,220.0,0.87,10.08,11.3517,12.4859,11.9634
7541,2017-11-11 05:00:00,15.8177,Partly cloudy.,5.0,5.0,250.0,0.87,10.08,12.1466,12.5822,12.9046
7542,2017-11-11 06:00:00,9.88406,Passing clouds.,5.0,5.0,270.0,0.87,10.09,12.5485,10.609000000000002,15.7964
7543,2017-11-11 07:00:00,11.3517,Scattered clouds.,5.0,4.0,230.0,0.87,10.09,11.1538,9.71176,22.7911
7544,2017-11-11 08:00:00,12.1466,Partly sunny.,5.0,6.0,230.0,0.81,10.09,10.4531,11.9634,17.9727
7545,2017-11-11 09:00:00,12.5485,Scattered clouds.,5.0,7.0,240.0,0.81,10.1,12.4859,12.9046,12.8188
7546,2017-11-11 10:00:00,11.1538,Scattered clouds.,6.0,7.0,230.0,0.76,10.1,12.5822,15.7964,11.2065
7547,2017-11-11 11:00:00,10.4531,Broken clouds.,6.0,9.0,240.0,0.71,10.09,10.609000000000002,22.7911,17.4656
7548,2017-11-11 12:00:00,12.4859,Partly sunny.,7.0,7.0,230.0,0.66,10.09,9.71176,17.9727,15.204
7549,2017-11-11 13:00:00,12.5822,Broken clouds.,7.0,8.0,230.0,0.61,10.09,11.9634,12.8188,10.8525
7550,2017-11-11 14:00:00,10.609000000000002,Broken clouds.,7.0,9.0,240.0,0.61,10.08,12.9046,11.2065,10.1737
7551,2017-11-11 15:00:00,9.71176,Scattered clouds.,5.0,6.0,210.0,0.81,10.08,15.7964,17.4656,10.0578
7552,2017-11-11 16:00:00,11.9634,Partly sunny.,5.0,6.0,210.0,0.76,10.08,22.7911,15.204,8.98093
7553,2017-11-11 17:00:00,12.9046,Passing clouds.,4.0,3.0,210.0,0.81,10.08,17.9727,10.8525,7.6299
7554,2017-11-11 18:00:00,15.7964,Passing clouds.,5.0,4.0,210.0,0.76,10.07,12.8188,10.1737,5.6089699999999985
7555,2017-11-11 19:00:00,22.7911,Passing clouds.,6.0,6.0,220.0,0.66,10.07,11.2065,10.0578,7.09808
7556,2017-11-11 20:00:00,17.9727,Clear.,5.0,5.0,220.0,0.66,10.06,17.4656,8.98093,15.7953
7557,2017-11-11 21:00:00,12.8188,Clear.,4.0,2.0,230.0,0.7,10.05,15.204,7.6299,11.6453
7558,2017-11-11 22:00:00,11.2065,Clear.,4.0,3.0,210.0,0.75,10.05,10.8525,5.6089699999999985,9.594
7559,2017-11-11 23:00:00,17.4656,Partly cloudy.,4.0,2.0,260.0,0.75,10.05,10.1737,7.09808,10.4138
7560,2017-11-12 00:00:00,15.204,Light rain. Partly cloudy.,5.0,5.0,220.0,0.76,10.04,10.0578,15.7953,9.94547
7561,2017-11-12 01:00:00,10.8525,Light rain. Passing clouds.,5.0,4.0,220.0,0.81,10.04,8.98093,11.6453,9.91123
7562,2017-11-12 02:00:00,10.1737,Light rain. Passing clouds.,4.0,2.0,210.0,0.93,10.03,7.6299,9.594,12.4665
7563,2017-11-12 03:00:00,10.0578,Light rain. Partly cloudy.,4.0,2.0,280.0,0.93,10.03,5.6089699999999985,10.4138,12.0645
7564,2017-11-12 04:00:00,8.98093,Partly cloudy.,4.0,3.0,250.0,0.93,10.04,7.09808,9.94547,12.189
7565,2017-11-12 05:00:00,7.6299,Passing clouds.,5.0,4.0,250.0,0.87,10.04,15.7953,9.91123,25.9001
7566,2017-11-12 06:00:00,5.6089699999999985,Light rain. Partly cloudy.,4.0,5.0,270.0,0.87,10.05,11.6453,12.4665,28.4962
7567,2017-11-12 07:00:00,7.09808,Passing clouds.,3.0,5.0,290.0,0.87,10.05,9.594,12.0645,31.6431
7568,2017-11-12 08:00:00,15.7953,Partly sunny.,3.0,4.0,200.0,0.93,10.06,10.4138,12.189,30.6082
7569,2017-11-12 09:00:00,11.6453,Partly sunny.,4.0,4.0,230.0,0.87,10.07,9.94547,25.9001,32.1276
7570,2017-11-12 10:00:00,9.594,Scattered clouds.,4.0,4.0,260.0,0.81,10.07,9.91123,28.4962,30.1315
7571,2017-11-12 11:00:00,10.4138,Partly sunny.,5.0,4.0,220.0,0.76,10.06,12.4665,31.6431,25.3674
7572,2017-11-12 12:00:00,9.94547,Partly sunny.,5.0,3.0,210.0,0.7,10.06,12.0645,30.6082,19.836
7573,2017-11-12 13:00:00,9.91123,Partly sunny.,6.0,2.0,170.0,0.66,10.05,12.189,32.1276,25.6429
7574,2017-11-12 14:00:00,12.4665,Scattered clouds.,6.0,1.0,0.0,0.66,10.04,25.9001,30.1315,17.2296
7575,2017-11-12 15:00:00,12.0645,Passing clouds.,6.0,2.0,120.0,0.61,10.04,28.4962,25.3674,16.5057
7576,2017-11-12 16:00:00,12.189,Clear.,5.0,2.0,90.0,0.7,10.03,31.6431,19.836,16.9388
7577,2017-11-12 17:00:00,25.9001,Clear.,5.0,4.0,60.0,0.76,10.02,30.6082,25.6429,12.9317
7578,2017-11-12 18:00:00,28.4962,Passing clouds.,5.0,4.0,70.0,0.76,10.01,32.1276,17.2296,17.8074
7579,2017-11-12 19:00:00,31.6431,Light rain. Passing clouds.,4.0,3.0,70.0,0.81,10.01,30.1315,16.5057,23.481
7580,2017-11-12 20:00:00,30.6082,Light rain. Passing clouds.,3.0,5.0,70.0,0.93,10.0,25.3674,16.9388,28.9498
7581,2017-11-12 21:00:00,32.1276,Light rain. Fog.,3.0,3.0,40.0,1.0,9.99,19.836,12.9317,33.5359
7582,2017-11-12 22:00:00,30.1315,Light rain. Passing clouds.,4.0,5.0,50.0,0.93,9.98,25.6429,17.8074,17.9818
7583,2017-11-12 23:00:00,25.3674,Light rain. Fog.,4.0,4.0,50.0,0.93,9.98,17.2296,23.481,10.3977
7584,2017-11-13 00:00:00,19.836,Light rain. Fog.,4.0,4.0,60.0,1.0,9.98,16.5057,28.9498,11.5806
7585,2017-11-13 01:00:00,25.6429,Light rain. Fog.,4.0,3.0,50.0,1.0,9.98,16.9388,33.5359,15.1018
7586,2017-11-13 02:00:00,17.2296,Light rain. Fog.,4.0,3.0,50.0,1.0,9.98,12.9317,17.9818,16.8358
7587,2017-11-13 03:00:00,16.5057,Light rain. Fog.,5.0,3.0,60.0,0.93,9.97,17.8074,10.3977,18.5726
7588,2017-11-13 04:00:00,16.9388,Fog.,5.0,2.0,60.0,0.93,9.98,23.481,11.5806,23.6682
7589,2017-11-13 05:00:00,12.9317,Light rain. Fog.,5.0,1.0,0.0,0.93,9.99,28.9498,15.1018,24.3783
7590,2017-11-13 06:00:00,17.8074,Fog.,5.0,2.0,240.0,0.93,9.99,33.5359,16.8358,33.0428
7591,2017-11-13 07:00:00,23.481,More clouds than sun.,5.0,3.0,250.0,0.93,10.01,17.9818,18.5726,48.5255
7592,2017-11-13 08:00:00,28.9498,Light rain. Fog.,5.0,5.0,270.0,0.87,10.02,10.3977,23.6682,54.8678
7593,2017-11-13 09:00:00,33.5359,Light rain. Partly sunny.,4.0,5.0,260.0,0.93,10.03,11.5806,24.3783,54.7033
7594,2017-11-13 10:00:00,17.9818,Light rain. Partly sunny.,4.0,5.0,260.0,0.87,10.04,15.1018,33.0428,51.312
7595,2017-11-13 11:00:00,10.3977,Light rain. Broken clouds.,3.0,5.0,270.0,0.93,10.05,16.8358,48.5255,38.9836
7596,2017-11-13 12:00:00,11.5806,Light rain. Partly sunny.,3.0,5.0,270.0,0.93,10.06,18.5726,54.8678,43.9343
7597,2017-11-13 13:00:00,15.1018,Light rain. Broken clouds.,3.0,4.0,300.0,0.87,10.07,23.6682,54.7033,35.0848
7598,2017-11-13 14:00:00,16.8358,Light rain. Partly sunny.,3.0,3.0,290.0,0.87,10.08,24.3783,51.312,40.1777
7599,2017-11-13 15:00:00,18.5726,Light rain. Broken clouds.,3.0,3.0,260.0,0.87,10.09,33.0428,38.9836,34.1096
7600,2017-11-13 16:00:00,23.6682,Light rain. Passing clouds.,2.0,3.0,250.0,0.93,10.1,48.5255,43.9343,33.5352
7601,2017-11-13 17:00:00,24.3783,Light rain. Fog.,3.0,3.0,220.0,0.93,10.1,54.8678,35.0848,31.7652
7602,2017-11-13 18:00:00,33.0428,Fog.,3.0,3.0,210.0,0.93,10.11,54.7033,40.1777,32.9298
7603,2017-11-13 19:00:00,48.5255,Fog.,3.0,3.0,230.0,0.93,10.12,51.312,34.1096,34.7398
7604,2017-11-13 20:00:00,54.8678,Passing clouds.,3.0,3.0,260.0,0.93,10.13,38.9836,33.5352,40.1785
7605,2017-11-13 21:00:00,54.7033,Fog.,3.0,3.0,250.0,0.93,10.14,43.9343,31.7652,32.8153
7606,2017-11-13 22:00:00,51.312,Passing clouds.,3.0,3.0,200.0,0.93,10.14,35.0848,32.9298,23.5522
7607,2017-11-13 23:00:00,38.9836,Passing clouds.,2.0,2.0,250.0,0.93,10.15,40.1777,34.7398,16.8398
7608,2017-11-14 00:00:00,43.9343,Partly cloudy.,2.0,3.0,270.0,0.93,10.15,34.1096,40.1785,16.0037
7609,2017-11-14 01:00:00,35.0848,Passing clouds.,3.0,3.0,250.0,0.93,10.16,33.5352,32.8153,11.487
7610,2017-11-14 02:00:00,40.1777,Partly cloudy.,3.0,2.0,220.0,0.93,10.17,31.7652,23.5522,24.096
7611,2017-11-14 03:00:00,34.1096,Fog.,3.0,3.0,220.0,0.93,10.17,32.9298,16.8398,17.7307
7612,2017-11-14 04:00:00,33.5352,Passing clouds.,2.0,3.0,240.0,1.0,10.18,34.7398,16.0037,24.3855
7613,2017-11-14 05:00:00,31.7652,Fog.,1.0,3.0,230.0,0.93,10.18,40.1785,11.487,50.7177
7614,2017-11-14 06:00:00,32.9298,Fog.,2.0,3.0,270.0,0.93,10.19,32.8153,24.096,71.5798
7615,2017-11-14 07:00:00,34.7398,Fog.,2.0,3.0,240.0,1.0,10.2,23.5522,17.7307,62.5159
7616,2017-11-14 08:00:00,40.1785,Partly sunny.,3.0,2.0,280.0,0.93,10.21,16.8398,24.3855,83.9891
7617,2017-11-14 09:00:00,32.8153,Broken clouds.,4.0,2.0,290.0,0.81,10.22,16.0037,50.7177,101.273
7618,2017-11-14 10:00:00,23.5522,Partly sunny.,4.0,2.0,280.0,0.81,10.22,11.487,71.5798,112.596
7619,2017-11-14 11:00:00,16.8398,Broken clouds.,4.0,2.0,290.0,0.75,10.22,24.096,62.5159,111.062
7620,2017-11-14 12:00:00,16.0037,Partly sunny.,4.0,2.0,290.0,0.75,10.22,17.7307,83.9891,108.594
7621,2017-11-14 13:00:00,11.487,Scattered clouds.,5.0,4.0,280.0,0.66,10.23,24.3855,101.273,88.2448
7622,2017-11-14 14:00:00,24.096,Partly sunny.,5.0,3.0,280.0,0.66,10.23,50.7177,112.596,77.6129
7623,2017-11-14 15:00:00,17.7307,Partly sunny.,4.0,2.0,230.0,0.75,10.23,71.5798,111.062,76.4599
7624,2017-11-14 16:00:00,24.3855,Passing clouds.,4.0,2.0,210.0,0.81,10.23,62.5159,108.594,81.12
7625,2017-11-14 17:00:00,50.7177,Passing clouds.,4.0,2.0,200.0,0.81,10.24,83.9891,88.2448,74.0592
7626,2017-11-14 18:00:00,71.5798,Passing clouds.,3.0,2.0,230.0,0.87,10.24,101.273,77.6129,73.8666
7627,2017-11-14 19:00:00,62.5159,Clear.,1.0,2.0,230.0,0.87,10.24,112.596,76.4599,79.7
7628,2017-11-14 20:00:00,83.9891,Ice fog.,0.0,2.0,240.0,0.93,10.25,111.062,81.12,86.6555
7629,2017-11-14 21:00:00,101.273,Ice fog.,-1.0,1.0,0.0,0.93,10.25,108.594,74.0592,92.9911
7630,2017-11-14 22:00:00,112.596,Ice fog.,-1.0,1.0,0.0,0.93,10.25,88.2448,73.8666,69.1264
7631,2017-11-14 23:00:00,111.062,Ice fog.,-1.0,1.0,170.0,0.93,10.25,77.6129,79.7,47.035
7632,2017-11-15 00:00:00,108.594,Ice fog.,-2.0,1.0,200.0,1.0,10.25,76.4599,86.6555,32.7446
7633,2017-11-15 01:00:00,88.2448,Ice fog.,-1.0,1.0,0.0,0.93,10.25,81.12,92.9911,32.493
7634,2017-11-15 02:00:00,77.6129,Ice fog.,-2.0,1.0,0.0,1.0,10.25,74.0592,69.1264,27.75800000000001
7635,2017-11-15 03:00:00,76.4599,Ice fog.,-2.0,1.0,0.0,0.93,10.25,73.8666,47.035,31.2655
7636,2017-11-15 04:00:00,81.12,Chilly.,-3.0,1.0,210.0,0.93,10.25,79.7,32.7446,27.1556
7637,2017-11-15 05:00:00,74.0592,Chilly.,-3.0,1.0,0.0,0.93,10.25,86.6555,32.493,42.8828
7638,2017-11-15 06:00:00,73.8666,Ice fog.,-3.0,1.0,0.0,0.93,10.25,92.9911,27.75800000000001,83.3171
7639,2017-11-15 07:00:00,79.7,Ice fog.,-3.0,2.0,230.0,0.93,10.26,69.1264,31.2655,113.134
7640,2017-11-15 08:00:00,86.6555,Ice fog.,-2.0,1.0,0.0,0.93,10.27,47.035,27.1556,126.188
7641,2017-11-15 09:00:00,92.9911,Ice fog.,0.0,1.0,0.0,0.93,10.27,32.7446,42.8828,145.715
7642,2017-11-15 10:00:00,69.1264,Fog.,1.0,2.0,210.0,0.93,10.27,32.493,83.3171,134.722
7643,2017-11-15 11:00:00,47.035,Fog.,3.0,2.0,200.0,0.87,10.27,27.75800000000001,113.134,130.314
7644,2017-11-15 12:00:00,32.7446,Scattered clouds.,4.0,2.0,200.0,0.75,10.27,31.2655,126.188,135.336
7645,2017-11-15 13:00:00,32.493,Partly sunny.,5.0,2.0,220.0,0.7,10.27,27.1556,145.715,125.054
7646,2017-11-15 14:00:00,27.75800000000001,Partly sunny.,5.0,2.0,190.0,0.76,10.26,42.8828,134.722,120.075
7647,2017-11-15 15:00:00,31.2655,Scattered clouds.,6.0,1.0,0.0,0.66,10.26,83.3171,130.314,94.6131
7648,2017-11-15 16:00:00,27.1556,Passing clouds.,5.0,2.0,0.0,0.76,10.26,113.134,135.336,85.3224
7649,2017-11-15 17:00:00,42.8828,Passing clouds.,3.0,1.0,0.0,0.87,10.27,126.188,125.054,76.2569
7650,2017-11-15 18:00:00,83.3171,Fog.,2.0,1.0,0.0,0.93,10.27,145.715,120.075,82.238
7651,2017-11-15 19:00:00,113.134,Fog.,3.0,2.0,230.0,0.87,10.27,134.722,94.6131,96.5916
7652,2017-11-15 20:00:00,126.188,Fog.,2.0,2.0,250.0,0.93,10.27,130.314,85.3224,115.819
7653,2017-11-15 21:00:00,145.715,Fog.,2.0,1.0,0.0,0.93,10.27,135.336,76.2569,123.194
7654,2017-11-15 22:00:00,134.722,Fog.,2.0,1.0,0.0,0.93,10.27,125.054,82.238,140.372
7655,2017-11-15 23:00:00,130.314,Ice fog.,0.0,1.0,0.0,1.0,10.27,120.075,96.5916,91.1355
7656,2017-11-16 00:00:00,135.336,Fog.,1.0,1.0,0.0,0.93,10.27,94.6131,115.819,72.8272
7657,2017-11-16 01:00:00,125.054,Ice fog.,0.0,1.0,0.0,1.0,10.27,85.3224,123.194,25.7384
7658,2017-11-16 02:00:00,120.075,Ice fog.,-1.0,1.0,0.0,0.93,10.27,76.2569,140.372,11.1936
7659,2017-11-16 03:00:00,94.6131,Ice fog.,-1.0,2.0,40.0,0.93,10.27,82.238,91.1355,10.8344
7660,2017-11-16 04:00:00,85.3224,Ice fog.,-2.0,2.0,230.0,1.0,10.27,96.5916,72.8272,22.3684
7661,2017-11-16 05:00:00,76.2569,Ice fog.,-3.0,2.0,70.0,1.0,10.27,115.819,25.7384,35.9444
7662,2017-11-16 06:00:00,82.238,Ice fog.,-3.0,1.0,0.0,0.93,10.27,123.194,11.1936,55.9678
7663,2017-11-16 07:00:00,96.5916,Ice fog.,-3.0,1.0,0.0,0.93,10.27,140.372,10.8344,67.9815
7664,2017-11-16 08:00:00,115.819,Ice fog.,-2.0,1.0,0.0,1.0,10.28,91.1355,22.3684,92.1872
7665,2017-11-16 09:00:00,123.194,Fog.,1.0,1.0,0.0,1.0,10.27,72.8272,35.9444,115.403
7666,2017-11-16 10:00:00,140.372,Fog.,3.0,2.0,60.0,0.93,10.27,25.7384,55.9678,87.6047
7667,2017-11-16 11:00:00,91.1355,Clear.,5.0,3.0,70.0,0.81,10.27,11.1936,67.9815,105.633
7668,2017-11-16 12:00:00,72.8272,Passing clouds.,7.0,3.0,100.0,0.66,10.27,10.8344,92.1872,134.141
7669,2017-11-16 13:00:00,25.7384,Sunny.,8.0,5.0,70.0,0.57,10.26,22.3684,115.403,91.9254
7670,2017-11-16 14:00:00,11.1936,Sunny.,8.0,4.0,80.0,0.62,10.25,35.9444,87.6047,85.8099
7671,2017-11-16 15:00:00,10.8344,Sunny.,7.0,4.0,70.0,0.61,10.25,55.9678,105.633,88.4234
