timestamp,Temp,Weather,Wind,Direction (degrees),Humidity,Barometer,Visibility
2018-01-26 03:30:00,-3C,Ice fog.,1 m/s,0,93%,1018 mbar,2km
2018-01-26 04:00:00,-3C,Ice fog.,1 m/s,0,93%,1018 mbar,2km
2018-01-26 04:30:00,-3C,Ice fog.,1 m/s,80,93%,1018 mbar,2km
2018-01-26 05:00:00,-4C,Ice fog.,2 m/s,70,93%,1018 mbar,2km
2018-01-26 05:30:00,-3C,Ice fog.,1 m/s,60,93%,1018 mbar,2km
2018-01-26 06:00:00,-3C,Ice fog.,1 m/s,0,93%,1019 mbar,2km
2018-01-26 06:30:00,-3C,Ice fog.,1 m/s,0,93%,1019 mbar,2km
2018-01-26 07:00:00,-4C,Ice fog.,1 m/s,70,93%,1019 mbar,2km
2018-01-26 07:30:00,-4C,Ice fog.,1 m/s,0,93%,1019 mbar,2km
2018-01-26 08:00:00,-4C,Ice fog.,1 m/s,0,100%,1019 mbar,2km
2018-01-26 08:30:00,-3C,Ice fog.,1 m/s,0,93%,1019 mbar,2km
2018-01-26 09:00:00,-2C,Ice fog.,2 m/s,60,93%,1019 mbar,2km
2018-01-26 09:30:00,-1C,Ice fog.,1 m/s,0,86%,1019 mbar,2km
2018-01-26 10:00:00,0C,Ice fog.,1 m/s,0,87%,1019 mbar,2km
2018-01-26 10:30:00,1C,Fog.,1 m/s,0,81%,1019 mbar,2km
2018-01-26 11:00:00,3C,Fog.,1 m/s,0,75%,1019 mbar,4km
2018-01-26 11:30:00,3C,Fog.,1 m/s,0,81%,1019 mbar,5km
2018-01-26 12:00:00,4C,Clear.,1 m/s,0,75%,1019 mbar,7km
2018-01-26 12:30:00,3C,Clear.,1 m/s,0,75%,1019 mbar,7km
2018-01-26 13:00:00,4C,Clear.,1 m/s,0,75%,1019 mbar,7km
2018-01-26 13:30:00,4C,Scattered clouds.,1 m/s,0,70%,1019 mbar,7km
2018-01-26 14:00:00,4C,Partly sunny.,1 m/s,80,75%,1019 mbar,7km
2018-01-26 14:30:00,4C,Partly sunny.,1 m/s,0,75%,1019 mbar,7km
2018-01-26 15:00:00,4C,Partly sunny.,1 m/s,230,70%,1019 mbar,7km
2018-01-26 15:30:00,3C,Partly sunny.,2 m/s,230,81%,1019 mbar,7km
2018-01-26 16:00:00,3C,Partly sunny.,1 m/s,190,81%,1020 mbar,7km
2018-01-26 16:30:00,3C,Passing clouds.,1 m/s,0,75%,1020 mbar,6km
2018-01-26 17:00:00,2C,Fog.,1 m/s,0,81%,1020 mbar,5km
2018-01-26 17:30:00,1C,Fog.,1 m/s,0,81%,1020 mbar,4km
2018-01-26 18:00:00,1C,Fog.,1 m/s,0,87%,1021 mbar,4km
2018-01-26 18:30:00,-1C,Ice fog.,2 m/s,270,93%,1021 mbar,4km
2018-01-26 19:00:00,-1C,Ice fog.,2 m/s,300,93%,1021 mbar,3km
2018-01-26 19:30:00,-1C,Ice fog.,1 m/s,250,93%,1022 mbar,3km
2018-01-26 20:00:00,0C,Ice fog.,1 m/s,0,87%,1022 mbar,3km
2018-01-26 20:30:00,-1C,Ice fog.,1 m/s,0,93%,1022 mbar,2km
2018-01-26 21:00:00,-1C,Ice fog.,1 m/s,0,93%,1022 mbar,2km
2018-01-26 21:30:00,-2C,Ice fog.,1 m/s,0,93%,1022 mbar,2km
2018-01-26 22:00:00,-1C,Ice fog.,1 m/s,0,93%,1022 mbar,2km
2018-01-26 22:30:00,-2C,Ice fog.,1 m/s,230,93%,1023 mbar,2km
2018-01-26 23:00:00,-2C,Ice fog.,1 m/s,150,93%,1023 mbar,2km
2018-01-26 23:30:00,-2C,Ice fog.,1 m/s,190,93%,1024 mbar,1km
2018-01-27 00:00:00,-2C,Ice fog.,1 m/s,0,93%,1024 mbar,1km
2018-01-27 00:30:00,-3C,Ice fog.,1 m/s,0,93%,1024 mbar,1km
2018-01-27 01:00:00,-3C,Ice fog.,1 m/s,190,93%,1024 mbar,1km
2018-01-27 01:30:00,-4C,Ice fog.,1 m/s,210,100%,1024 mbar,1km
2018-01-27 02:00:00,-3C,Ice fog.,1 m/s,0,100%,1025 mbar,0km
2018-01-27 02:30:00,-4C,Sleet. Overcast.,1 m/s,250,100%,1025 mbar,1km
2018-01-27 03:00:00,-3C,Ice fog.,2 m/s,210,93%,1025 mbar,1km
2018-01-27 03:30:00,-5C,Ice fog.,3 m/s,230,100%,1025 mbar,1km
2018-01-27 04:00:00,-3C,Ice fog.,3 m/s,210,100%,1026 mbar,2km
2018-01-27 04:30:00,-3C,Ice fog.,2 m/s,220,93%,1026 mbar,2km
2018-01-27 05:00:00,-4C,Ice fog.,2 m/s,200,93%,1026 mbar,2km
2018-01-27 05:30:00,-3C,Ice fog.,1 m/s,0,93%,1026 mbar,2km
2018-01-27 06:00:00,-3C,Ice fog.,1 m/s,240,100%,1027 mbar,2km
2018-01-27 06:30:00,-2C,Ice fog.,1 m/s,0,93%,1027 mbar,2km
2018-01-27 07:00:00,-2C,Ice fog.,2 m/s,230,100%,1028 mbar,2km
2018-01-27 07:30:00,-1C,Ice fog.,2 m/s,220,93%,1028 mbar,2km
2018-01-27 08:00:00,-1C,Ice fog.,1 m/s,170,100%,1028 mbar,1km
2018-01-27 08:30:00,0C,Ice fog.,1 m/s,210,93%,1029 mbar,1km
2018-01-27 09:00:00,0C,Ice fog.,2 m/s,200,93%,1029 mbar,2km
2018-01-27 09:30:00,0C,Ice fog.,2 m/s,190,93%,1029 mbar,1km
2018-01-27 10:00:00,1C,Fog.,1 m/s,0,93%,1029 mbar,2km
2018-01-27 10:30:00,1C,Fog.,1 m/s,0,93%,1029 mbar,2km
2018-01-27 11:00:00,1C,Fog.,1 m/s,0,93%,1030 mbar,2km
2018-01-27 11:30:00,2C,Fog.,1 m/s,160,87%,1030 mbar,2km
2018-01-27 12:00:00,2C,Fog.,2 m/s,190,93%,1030 mbar,3km
2018-01-27 12:30:00,2C,Fog.,2 m/s,210,87%,1030 mbar,3km
2018-01-27 13:00:00,2C,Fog.,2 m/s,210,93%,1030 mbar,3km
2018-01-27 13:30:00,3C,Fog.,2 m/s,210,87%,1030 mbar,3km
2018-01-27 14:00:00,3C,Fog.,2 m/s,240,87%,1030 mbar,3km
2018-01-27 14:30:00,3C,Fog.,1 m/s,190,87%,1030 mbar,3km
2018-01-27 15:00:00,3C,Fog.,2 m/s,200,87%,1030 mbar,2km
2018-01-27 15:30:00,2C,Fog.,2 m/s,200,93%,1030 mbar,1km
2018-01-27 16:00:00,2C,Fog.,2 m/s,250,100%,1031 mbar,0km
2018-01-27 16:30:00,2C,Fog.,1 m/s,0,100%,1031 mbar,1km
2018-01-27 17:00:00,2C,Fog.,1 m/s,0,93%,1031 mbar,1km
2018-01-27 17:30:00,2C,Fog.,1 m/s,170,93%,1031 mbar,1km
2018-01-27 18:00:00,2C,Fog.,1 m/s,180,100%,1031 mbar,1km
2018-01-27 18:30:00,2C,Fog.,1 m/s,210,100%,1032 mbar,0km
2018-01-27 19:00:00,2C,Drizzle. Fog.,1 m/s,250,93%,1032 mbar,0km
2018-01-27 19:30:00,2C,Drizzle. Fog.,1 m/s,0,100%,1032 mbar,0km
2018-01-27 20:00:00,2C,Drizzle. Fog.,1 m/s,220,93%,1032 mbar,0km
2018-01-27 20:30:00,2C,Drizzle. Fog.,2 m/s,210,100%,1032 mbar,0km
2018-01-27 21:00:00,2C,Fog.,1 m/s,0,93%,1032 mbar,0km
2018-01-27 21:30:00,2C,Light rain. Fog.,1 m/s,200,93%,1032 mbar,0km
2018-01-27 22:00:00,2C,Light rain. Fog.,1 m/s,210,93%,1032 mbar,0km
2018-01-27 22:30:00,2C,Fog.,1 m/s,230,93%,1032 mbar,0km
2018-01-27 23:00:00,2C,Fog.,1 m/s,200,93%,1032 mbar,0km
2018-01-27 23:30:00,1C,Fog.,2 m/s,240,100%,1032 mbar,0km
2018-01-28 00:00:00,2C,Fog.,2 m/s,230,93%,1032 mbar,0km
2018-01-28 00:30:00,2C,Fog.,1 m/s,0,93%,1031 mbar,0km
2018-01-28 01:00:00,2C,Fog.,2 m/s,210,93%,1031 mbar,0km
2018-01-28 01:30:00,2C,Dense fog.,2 m/s,230,93%,1031 mbar,0km
2018-01-28 02:00:00,2C,Fog.,2 m/s,230,100%,1031 mbar,0km
2018-01-28 02:30:00,2C,Fog.,3 m/s,230,100%,1030 mbar,1km
2018-01-28 03:00:00,2C,Fog.,3 m/s,230,100%,1030 mbar,0km
2018-01-28 03:30:00,2C,Fog.,3 m/s,230,100%,1029 mbar,0km
2018-01-28 04:00:00,2C,Fog.,3 m/s,200,100%,1029 mbar,0km
2018-01-28 04:30:00,2C,Fog.,3 m/s,200,100%,1029 mbar,0km
2018-01-28 05:00:00,2C,Fog.,3 m/s,200,100%,1028 mbar,0km
2018-01-28 05:30:00,2C,Fog.,3 m/s,230,100%,1028 mbar,0km
2018-01-28 06:00:00,2C,Fog.,1 m/s,210,100%,1028 mbar,0km
2018-01-28 06:30:00,2C,Fog.,3 m/s,200,100%,1028 mbar,2km
2018-01-28 07:00:00,2C,Fog.,3 m/s,220,93%,1027 mbar,1km
2018-01-28 07:30:00,1C,Fog.,4 m/s,220,100%,1027 mbar,1km
2018-01-28 08:00:00,1C,Fog.,3 m/s,220,100%,1027 mbar,2km
2018-01-28 08:30:00,1C,Fog.,2 m/s,240,100%,1026 mbar,2km
2018-01-28 09:00:00,1C,Fog.,1 m/s,0,100%,1026 mbar,5km
2018-01-28 09:30:00,2C,Clear.,1 m/s,220,100%,1025 mbar,7km
2018-01-28 10:00:00,4C,Passing clouds.,3 m/s,280,87%,1025 mbar,
2018-01-28 10:30:00,6C,Passing clouds.,4 m/s,230,76%,1026 mbar,
2018-01-28 11:00:00,6C,Light rain. Partly sunny.,11 m/s,250,76%,1026 mbar,
2018-01-28 11:30:00,6C,Partly sunny.,11 m/s,250,76%,1026 mbar,
2018-01-28 12:00:00,5C,Partly sunny.,11 m/s,250,81%,1026 mbar,
2018-01-28 12:30:00,5C,Broken clouds.,10 m/s,240,81%,1026 mbar,
2018-01-28 13:00:00,5C,Partly sunny.,10 m/s,250,87%,1026 mbar,
2018-01-28 13:30:00,6C,Broken clouds.,9 m/s,240,81%,1026 mbar,
2018-01-28 14:00:00,6C,Light rain. Partly sunny.,8 m/s,250,81%,1026 mbar,
2018-01-28 14:30:00,6C,Light rain. Broken clouds.,8 m/s,240,81%,1026 mbar,
2018-01-28 15:00:00,5C,Broken clouds.,8 m/s,250,81%,1026 mbar,
2018-01-28 15:30:00,5C,Light rain. Broken clouds.,8 m/s,240,81%,1026 mbar,
2018-01-28 16:00:00,5C,Broken clouds.,6 m/s,250,87%,1026 mbar,
2018-01-28 16:30:00,5C,Light rain. Partly cloudy.,7 m/s,250,87%,1026 mbar,8km
2018-01-28 17:00:00,5C,Partly cloudy.,7 m/s,240,87%,1026 mbar,
2018-01-28 17:30:00,5C,Partly cloudy.,7 m/s,230,87%,1026 mbar,
2018-01-28 18:00:00,5C,Passing clouds.,6 m/s,230,87%,1026 mbar,
2018-01-28 18:30:00,5C,Light rain. Passing clouds.,5 m/s,230,87%,1026 mbar,
2018-01-28 19:00:00,5C,Passing clouds.,4 m/s,240,87%,1026 mbar,
2018-01-28 19:30:00,5C,Light rain. Passing clouds.,5 m/s,240,87%,1026 mbar,
2018-01-28 20:00:00,6C,Passing clouds.,6 m/s,240,81%,1026 mbar,
2018-01-28 20:30:00,6C,Light rain. Passing clouds.,8 m/s,240,81%,1026 mbar,
2018-01-28 21:00:00,6C,Passing clouds.,8 m/s,230,81%,1025 mbar,
2018-01-28 21:30:00,6C,Light rain. Passing clouds.,9 m/s,240,81%,1025 mbar,
2018-01-28 22:00:00,6C,Light rain. Partly cloudy.,8 m/s,230,81%,1025 mbar,
2018-01-28 22:30:00,6C,Light rain. Passing clouds.,7 m/s,250,81%,1025 mbar,
2018-01-28 23:00:00,6C,Light rain. Passing clouds.,7 m/s,240,81%,1025 mbar,
2018-01-28 23:30:00,6C,Light rain. Passing clouds.,7 m/s,240,81%,1025 mbar,
2018-01-29 00:00:00,6C,Light rain. Passing clouds.,7 m/s,240,81%,1025 mbar,
2018-01-29 00:30:00,6C,Passing clouds.,7 m/s,240,81%,1024 mbar,
2018-01-29 01:00:00,6C,Passing clouds.,8 m/s,240,81%,1024 mbar,
2018-01-29 01:30:00,6C,Passing clouds.,8 m/s,240,81%,1024 mbar,
2018-01-29 02:00:00,6C,Passing clouds.,8 m/s,240,81%,1024 mbar,
2018-01-29 02:30:00,6C,Light rain. Passing clouds.,8 m/s,240,81%,1024 mbar,
2018-01-29 03:00:00,6C,Passing clouds.,8 m/s,240,81%,1024 mbar,
2018-01-29 03:30:00,6C,Passing clouds.,7 m/s,250,87%,1024 mbar,
2018-01-29 04:00:00,6C,Partly cloudy.,8 m/s,240,87%,1023 mbar,
2018-01-29 04:30:00,6C,Mostly cloudy.,8 m/s,240,87%,1023 mbar,
2018-01-29 05:00:00,6C,Passing clouds.,7 m/s,240,87%,1023 mbar,
2018-01-29 05:30:00,6C,Passing clouds.,8 m/s,240,87%,1023 mbar,
2018-01-29 06:00:00,6C,Passing clouds.,8 m/s,240,87%,1023 mbar,
2018-01-29 06:30:00,6C,Light rain. Passing clouds.,7 m/s,240,87%,1023 mbar,
2018-01-29 07:00:00,6C,Passing clouds.,8 m/s,240,87%,1023 mbar,
2018-01-29 07:30:00,7C,Broken clouds.,9 m/s,240,81%,1023 mbar,
2018-01-29 08:00:00,7C,Broken clouds.,8 m/s,240,87%,1023 mbar,
2018-01-29 08:30:00,7C,Light rain. Partly sunny.,9 m/s,240,87%,1023 mbar,8km
2018-01-29 09:00:00,7C,Partly sunny.,9 m/s,240,87%,1023 mbar,
2018-01-29 09:30:00,7C,Partly sunny.,10 m/s,240,87%,1022 mbar,
2018-01-29 10:00:00,7C,Broken clouds.,9 m/s,230,87%,1022 mbar,
2018-01-29 10:30:00,8C,Partly sunny.,9 m/s,240,82%,1022 mbar,
2018-01-29 11:00:00,8C,Partly sunny.,9 m/s,240,82%,1022 mbar,
2018-01-29 11:30:00,9C,Partly sunny.,8 m/s,240,76%,1022 mbar,
2018-01-29 12:00:00,9C,Partly sunny.,8 m/s,240,76%,1021 mbar,
2018-01-29 12:30:00,10C,Partly sunny.,8 m/s,230,76%,1021 mbar,
2018-01-29 13:00:00,10C,Partly sunny.,9 m/s,240,76%,1020 mbar,
2018-01-29 13:30:00,10C,Scattered clouds.,9 m/s,250,76%,1020 mbar,
2018-01-29 14:00:00,10C,Scattered clouds.,10 m/s,250,71%,1019 mbar,
2018-01-29 14:30:00,11C,Partly sunny.,9 m/s,240,72%,1018 mbar,
2018-01-29 15:00:00,10C,Partly sunny.,12 m/s,250,71%,1019 mbar,
2018-01-29 15:30:00,9C,Partly sunny.,12 m/s,250,76%,1019 mbar,
2018-01-29 16:00:00,9C,Partly sunny.,11 m/s,240,76%,1018 mbar,
2018-01-29 16:30:00,9C,Passing clouds.,10 m/s,250,76%,1018 mbar,
2018-01-29 17:00:00,9C,Partly cloudy.,10 m/s,250,76%,1018 mbar,
2018-01-29 17:30:00,9C,Passing clouds.,8 m/s,250,76%,1018 mbar,
2018-01-29 18:00:00,9C,Passing clouds.,7 m/s,250,76%,1018 mbar,
2018-01-29 18:30:00,8C,Passing clouds.,6 m/s,240,82%,1018 mbar,
2018-01-29 19:00:00,8C,Passing clouds.,5 m/s,240,82%,1018 mbar,
2018-01-29 19:30:00,8C,Passing clouds.,6 m/s,240,82%,1017 mbar,
2018-01-29 20:00:00,8C,Passing clouds.,7 m/s,250,82%,1017 mbar,
2018-01-29 20:30:00,8C,Passing clouds.,8 m/s,250,82%,1017 mbar,
2018-01-29 21:00:00,8C,Passing clouds.,8 m/s,250,76%,1016 mbar,
2018-01-29 21:30:00,8C,Passing clouds.,9 m/s,260,76%,1016 mbar,
2018-01-29 22:00:00,9C,Passing clouds.,9 m/s,260,71%,1015 mbar,
2018-01-29 22:30:00,9C,Passing clouds.,10 m/s,260,71%,1015 mbar,
2018-01-29 23:00:00,8C,Passing clouds.,10 m/s,240,71%,1015 mbar,
2018-01-29 23:30:00,7C,Passing clouds.,11 m/s,240,76%,1015 mbar,
2018-01-30 00:00:00,7C,Passing clouds.,11 m/s,240,76%,1015 mbar,
2018-01-30 00:30:00,7C,Passing clouds.,11 m/s,240,76%,1014 mbar,
2018-01-30 01:00:00,7C,Passing clouds.,12 m/s,240,76%,1014 mbar,
2018-01-30 01:30:00,7C,Sprinkles. Partly cloudy.,11 m/s,240,81%,1014 mbar,
2018-01-30 02:00:00,7C,Sprinkles. Partly cloudy.,10 m/s,240,81%,1014 mbar,
2018-01-30 02:30:00,7C,Light rain. Passing clouds.,11 m/s,230,81%,1014 mbar,
2018-01-30 03:00:00,7C,Light rain. Passing clouds.,10 m/s,240,81%,1014 mbar,
2018-01-30 04:00:00,7C,Light rain. Partly cloudy.,10 m/s,240,81%,1014 mbar,
2018-01-30 04:30:00,7C,Sprinkles. Passing clouds.,12 m/s,240,81%,1014 mbar,
2018-01-30 05:00:00,5C,Passing clouds.,7 m/s,290,81%,1016 mbar,
2018-01-30 05:30:00,5C,Partly cloudy.,8 m/s,280,81%,1016 mbar,
2018-01-30 06:00:00,5C,Passing clouds.,10 m/s,270,76%,1017 mbar,
2018-01-30 06:30:00,5C,Partly cloudy.,10 m/s,270,76%,1018 mbar,
2018-01-30 07:00:00,5C,Passing clouds.,10 m/s,270,70%,1019 mbar,
2018-01-30 07:30:00,4C,Partly sunny.,10 m/s,270,70%,1019 mbar,
2018-01-30 08:00:00,4C,Partly sunny.,9 m/s,260,70%,1020 mbar,
2018-01-30 08:30:00,4C,Partly sunny.,9 m/s,260,70%,1020 mbar,
2018-01-30 09:00:00,3C,Scattered clouds.,11 m/s,260,81%,1020 mbar,
2018-01-30 09:30:00,5C,Partly sunny.,8 m/s,270,70%,1020 mbar,
2018-01-30 10:00:00,4C,Partly sunny.,10 m/s,270,75%,1021 mbar,
2018-01-30 10:30:00,4C,Partly sunny.,9 m/s,270,70%,1021 mbar,
2018-01-30 11:00:00,5C,Scattered clouds.,8 m/s,250,66%,1022 mbar,
2018-01-30 11:30:00,5C,Partly sunny.,11 m/s,260,66%,1022 mbar,
2018-01-30 12:00:00,5C,Broken clouds.,12 m/s,270,61%,1022 mbar,
2018-01-30 12:30:00,5C,Broken clouds.,11 m/s,270,61%,1022 mbar,
2018-01-30 13:00:00,5C,Broken clouds.,10 m/s,270,57%,1022 mbar,
2018-01-30 13:30:00,5C,Partly sunny.,9 m/s,260,61%,1022 mbar,
2018-01-30 14:00:00,5C,Scattered clouds.,10 m/s,280,57%,1022 mbar,
2018-01-30 14:30:00,5C,Partly sunny.,9 m/s,260,57%,1023 mbar,
2018-01-30 15:00:00,5C,Broken clouds.,6 m/s,280,61%,1023 mbar,
2018-01-30 15:30:00,5C,Partly sunny.,9 m/s,270,57%,1023 mbar,
2018-01-30 16:00:00,5C,Partly sunny.,9 m/s,270,57%,1023 mbar,
2018-01-30 16:30:00,5C,Passing clouds.,10 m/s,260,53%,1023 mbar,
2018-01-30 17:00:00,4C,Passing clouds.,10 m/s,260,56%,1023 mbar,
2018-01-30 17:30:00,4C,Passing clouds.,7 m/s,250,61%,1023 mbar,
2018-01-30 18:00:00,4C,Passing clouds.,7 m/s,260,61%,1023 mbar,
2018-01-30 18:30:00,4C,Passing clouds.,7 m/s,260,61%,1023 mbar,
2018-01-30 19:00:00,4C,Passing clouds.,7 m/s,270,61%,1024 mbar,
2018-01-30 19:30:00,4C,Passing clouds.,7 m/s,260,61%,1024 mbar,
2018-01-30 20:00:00,4C,Passing clouds.,8 m/s,250,61%,1024 mbar,
2018-01-30 20:30:00,4C,Passing clouds.,6 m/s,260,61%,1024 mbar,
2018-01-30 21:00:00,4C,Passing clouds.,7 m/s,250,61%,1024 mbar,
2018-01-30 21:30:00,3C,Passing clouds.,7 m/s,250,65%,1024 mbar,
2018-01-30 22:00:00,4C,Passing clouds.,7 m/s,260,61%,1024 mbar,
2018-01-30 22:30:00,4C,Passing clouds.,5 m/s,240,61%,1024 mbar,
2018-01-30 23:00:00,3C,Passing clouds.,5 m/s,250,65%,1024 mbar,
2018-01-30 23:30:00,3C,Passing clouds.,5 m/s,250,65%,1024 mbar,
2018-01-31 00:00:00,3C,Passing clouds.,4 m/s,220,65%,1024 mbar,
2018-01-31 00:30:00,2C,Passing clouds.,5 m/s,220,70%,1024 mbar,
2018-01-31 01:00:00,0C,Passing clouds.,4 m/s,240,80%,1024 mbar,
2018-01-31 01:30:00,0C,Passing clouds.,3 m/s,230,80%,1024 mbar,
2018-01-31 02:00:00,0C,Passing clouds.,4 m/s,250,75%,1024 mbar,
2018-01-31 02:30:00,0C,Passing clouds.,2 m/s,250,75%,1023 mbar,
2018-01-31 03:00:00,0C,Clear.,2 m/s,250,75%,1023 mbar,16km
2018-01-31 03:30:00,1C,Clear.,2 m/s,220,75%,1023 mbar,16km
2018-01-31 04:00:00,1C,Clear.,1 m/s,200,75%,1023 mbar,16km
2018-01-31 04:30:00,-1C,Clear.,1 m/s,230,80%,1022 mbar,16km
2018-01-31 05:00:00,-1C,Clear.,1 m/s,0,80%,1022 mbar,16km
2018-01-31 05:30:00,-1C,Clear.,2 m/s,40,86%,1022 mbar,16km
2018-01-31 06:00:00,-1C,Clear.,1 m/s,20,86%,1022 mbar,16km
2018-01-31 06:30:00,-2C,Clear.,1 m/s,0,86%,1022 mbar,16km
2018-01-31 07:00:00,-1C,Clear.,1 m/s,0,86%,1021 mbar,16km
2018-01-31 07:30:00,-1C,Clear.,1 m/s,0,86%,1021 mbar,9km
2018-01-31 08:00:00,-2C,Clear.,1 m/s,0,86%,1021 mbar,9km
2018-01-31 09:00:00,0C,Sunny.,1 m/s,0,80%,1020 mbar,16km
2018-01-31 09:30:00,1C,Sunny.,1 m/s,0,81%,1020 mbar,16km
2018-01-31 10:00:00,1C,Sunny.,1 m/s,0,75%,1020 mbar,16km
2018-01-31 10:30:00,4C,Sunny.,1 m/s,0,61%,1020 mbar,16km
2018-01-31 11:00:00,4C,Passing clouds.,2 m/s,200,61%,1019 mbar,
2018-01-31 11:30:00,5C,Passing clouds.,2 m/s,180,57%,1018 mbar,
2018-01-31 12:00:00,6C,Passing clouds.,3 m/s,200,57%,1018 mbar,
2018-01-31 12:30:00,6C,Sunny.,5 m/s,210,53%,1017 mbar,16km
2018-01-31 13:00:00,7C,Sunny.,6 m/s,210,53%,1016 mbar,16km
2018-01-31 13:30:00,7C,Sunny.,6 m/s,220,53%,1015 mbar,16km
2018-01-31 14:00:00,7C,Sunny.,7 m/s,220,49%,1015 mbar,16km
2018-01-31 14:30:00,7C,Sunny.,7 m/s,210,49%,1014 mbar,16km
2018-01-31 15:00:00,7C,Sunny.,6 m/s,210,53%,1014 mbar,16km
2018-01-31 15:30:00,7C,Passing clouds.,4 m/s,220,53%,1013 mbar,
2018-01-31 16:00:00,6C,Partly sunny.,4 m/s,230,57%,1013 mbar,
2018-01-31 16:30:00,5C,Scattered clouds.,3 m/s,210,61%,1013 mbar,
2018-01-31 17:00:00,5C,Passing clouds.,3 m/s,210,61%,1012 mbar,
2018-01-31 17:30:00,4C,Clear.,2 m/s,220,65%,1012 mbar,16km
2018-01-31 18:00:00,4C,Clear.,3 m/s,220,70%,1011 mbar,16km
2018-01-31 18:30:00,4C,Passing clouds.,2 m/s,220,65%,1011 mbar,
2018-01-31 19:00:00,4C,Clear.,2 m/s,210,65%,1010 mbar,16km
2018-01-31 19:30:00,3C,Clear.,2 m/s,190,70%,1010 mbar,16km
2018-01-31 20:00:00,2C,Clear.,1 m/s,0,75%,1009 mbar,16km
2018-01-31 20:30:00,0C,Clear.,1 m/s,290,87%,1009 mbar,16km
2018-01-31 21:00:00,0C,Clear.,1 m/s,0,87%,1009 mbar,16km
2018-01-31 21:30:00,1C,Clear.,2 m/s,50,81%,1008 mbar,7km
2018-01-31 22:00:00,0C,Clear.,2 m/s,340,87%,1007 mbar,8km
2018-01-31 22:30:00,1C,Clear.,1 m/s,0,81%,1006 mbar,8km
2018-01-31 23:00:00,-1C,Clear.,1 m/s,0,86%,1006 mbar,8km
2018-01-31 23:30:00,0C,Clear.,1 m/s,0,87%,1005 mbar,7km
2018-02-01 00:00:00,0C,Clear.,1 m/s,0,87%,1005 mbar,6km
2018-02-01 00:30:00,0C,Clear.,2 m/s,80,87%,1005 mbar,7km
2018-02-01 01:00:00,0C,Clear.,2 m/s,30,87%,1005 mbar,6km
2018-02-01 01:30:00,0C,Clear.,1 m/s,0,87%,1004 mbar,7km
2018-02-01 02:00:00,1C,Passing clouds.,2 m/s,80,87%,1004 mbar,7km
2018-02-01 02:30:00,0C,Passing clouds.,1 m/s,0,93%,1003 mbar,7km
2018-02-01 03:00:00,1C,Passing clouds.,1 m/s,0,87%,1003 mbar,8km
2018-02-01 03:30:00,1C,Clear.,1 m/s,0,87%,1002 mbar,8km
2018-02-01 04:00:00,1C,Passing clouds.,2 m/s,60,87%,1002 mbar,
2018-02-01 04:30:00,1C,Clear.,1 m/s,0,87%,1002 mbar,16km
2018-02-01 05:00:00,1C,Clear.,2 m/s,50,87%,1002 mbar,16km
2018-02-01 05:30:00,1C,Clear.,1 m/s,0,87%,1002 mbar,16km
2018-02-01 06:00:00,1C,Clear.,1 m/s,0,87%,1002 mbar,16km
2018-02-01 06:30:00,1C,Clear.,1 m/s,0,87%,1002 mbar,16km
2018-02-01 07:00:00,1C,Clear.,1 m/s,30,87%,1002 mbar,16km
2018-02-01 07:30:00,2C,Sunny.,1 m/s,0,81%,1002 mbar,16km
2018-02-01 08:00:00,2C,Sunny.,1 m/s,250,87%,1002 mbar,16km
2018-02-01 08:30:00,2C,Scattered clouds.,1 m/s,0,87%,1002 mbar,
2018-02-01 09:00:00,3C,Passing clouds.,1 m/s,0,81%,1002 mbar,
2018-02-01 09:30:00,4C,Passing clouds.,1 m/s,0,81%,1002 mbar,
2018-02-01 10:00:00,5C,Sunny.,1 m/s,0,76%,1002 mbar,16km
2018-02-01 10:30:00,6C,Sunny.,1 m/s,0,71%,1002 mbar,16km
2018-02-01 11:00:00,7C,Passing clouds.,2 m/s,40,66%,1002 mbar,
2018-02-01 11:30:00,7C,Scattered clouds.,2 m/s,50,66%,1002 mbar,
2018-02-01 12:00:00,8C,Partly sunny.,1 m/s,10,62%,1002 mbar,
2018-02-01 12:30:00,8C,Partly sunny.,2 m/s,50,62%,1001 mbar,
2018-02-01 13:00:00,8C,Partly sunny.,2 m/s,350,62%,1001 mbar,
2018-02-01 13:30:00,8C,Partly sunny.,2 m/s,280,62%,1001 mbar,
2018-02-01 14:00:00,8C,Light rain. Partly sunny.,3 m/s,280,62%,1002 mbar,
2018-02-01 14:30:00,7C,Light rain. Partly sunny.,6 m/s,300,71%,1002 mbar,
2018-02-01 15:00:00,6C,Light rain. Partly sunny.,4 m/s,300,81%,1002 mbar,
2018-02-01 15:30:00,6C,Light rain. Partly sunny.,4 m/s,280,81%,1002 mbar,
2018-02-01 16:00:00,6C,Light rain. Partly sunny.,2 m/s,240,81%,1002 mbar,
2018-02-01 16:30:00,6C,Light rain. Partly sunny.,1 m/s,0,81%,1002 mbar,
2018-02-01 17:00:00,5C,Light rain. Passing clouds.,1 m/s,0,93%,1002 mbar,8km
2018-02-01 17:30:00,5C,Light rain. Passing clouds.,1 m/s,0,93%,1002 mbar,6km
2018-02-01 18:00:00,5C,Light rain. Passing clouds.,2 m/s,80,93%,1002 mbar,6km
2018-02-01 18:30:00,5C,Light rain. Passing clouds.,2 m/s,20,93%,1002 mbar,6km
2018-02-01 19:00:00,5C,Light rain. Passing clouds.,2 m/s,30,93%,1002 mbar,6km
