timestamp,MpKrakAlKras-PM10-1g,Weather,Temp(C),Wind(m/s),Direction(deg),Humidity,Barometer(mbar),PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
2018-07-25 11:00:00,23.6126,Scattered clouds.,26.0,1.0,0.0,0.58,10.13,20.1416,17.3881,25.3475
2018-07-25 12:00:00,22.991,Scattered clouds.,26.0,5.0,260.0,0.58,10.13,31.5414,20.7713,21.7334
2018-07-25 13:00:00,22.7703,Scattered clouds.,27.0,4.0,300.0,0.51,10.12,25.4521,23.4302,23.2416
2018-07-25 14:00:00,20.1416,Scattered clouds.,28.0,4.0,310.0,0.42,10.12,22.2819,27.9944,25.7284
2018-07-25 15:00:00,31.5414,Passing clouds.,28.0,4.0,350.0,0.45,10.12,19.9913,25.3475,29.7591
2018-07-25 16:00:00,25.4521,Passing clouds.,26.0,5.0,40.0,0.54,10.12,17.3881,21.7334,30.6207
2018-07-25 17:00:00,22.2819,Passing clouds.,27.0,5.0,20.0,0.51,10.12,20.7713,23.2416,33.8545
2018-07-25 18:00:00,19.9913,Scattered clouds.,26.0,5.0,30.0,0.54,10.12,23.4302,25.7284,39.5193
2018-07-25 19:00:00,17.3881,Passing clouds.,25.0,6.0,10.0,0.57,10.12,27.9944,29.7591,36.893
2018-07-25 20:00:00,20.7713,Passing clouds.,23.0,3.0,20.0,0.65,10.13,25.3475,30.6207,33.4568
2018-07-25 21:00:00,23.4302,Clear.,22.0,2.0,10.0,0.65,10.13,21.7334,33.8545,31.0487
2018-07-25 22:00:00,27.9944,Clear.,21.0,1.0,0.0,0.73,10.13,23.2416,39.5193,31.1074
2018-07-25 23:00:00,25.3475,Clear.,20.0,1.0,0.0,0.78,10.13,25.7284,36.893,25.844
2018-07-26 00:00:00,21.7334,Passing clouds.,19.0,1.0,0.0,0.83,10.14,29.7591,33.4568,23.5649
2018-07-26 01:00:00,23.2416,Clear.,18.0,1.0,240.0,0.88,10.14,30.6207,31.0487,23.9974
2018-07-26 02:00:00,25.7284,Passing clouds.,17.0,2.0,210.0,0.94,10.14,33.8545,31.1074,19.4294
2018-07-26 03:00:00,29.7591,Passing clouds.,17.0,1.0,0.0,0.94,10.13,39.5193,25.844,21.9854
2018-07-26 04:00:00,30.6207,Clear.,16.0,2.0,260.0,0.94,10.13,36.893,23.5649,20.3479
2018-07-26 05:00:00,33.8545,Sunny.,16.0,1.0,0.0,0.94,10.14,33.4568,23.9974,22.413
2018-07-26 06:00:00,39.5193,Sunny.,16.0,2.0,210.0,0.94,10.14,31.0487,19.4294,20.979
2018-07-26 07:00:00,36.893,Passing clouds.,18.0,2.0,220.0,0.88,10.14,31.1074,21.9854,17.397000000000002
2018-07-26 08:00:00,33.4568,Sunny.,21.0,1.0,0.0,0.78,10.15,25.844,20.3479,17.243
2018-07-26 09:00:00,31.0487,Passing clouds.,22.0,2.0,180.0,0.83,10.15,23.5649,22.413,19.7557
2018-07-26 10:00:00,31.1074,Scattered clouds.,24.0,2.0,30.0,0.69,10.15,23.9974,20.979,16.4
2018-07-26 11:00:00,25.844,Scattered clouds.,25.0,1.0,0.0,0.65,10.14,19.4294,17.397000000000002,14.1606
2018-07-26 12:00:00,23.5649,Scattered clouds.,25.0,2.0,170.0,0.65,10.14,21.9854,17.243,12.4044
2018-07-26 13:00:00,23.9974,Scattered clouds.,26.0,2.0,40.0,0.61,10.14,20.3479,19.7557,12.6936
2018-07-26 14:00:00,19.4294,Thundershowers. Scattered clouds.,24.0,4.0,80.0,0.74,10.14,22.413,16.4,18.4777
2018-07-26 15:00:00,21.9854,Scattered clouds.,22.0,3.0,180.0,0.83,10.14,20.979,14.1606,22.9861
2018-07-26 16:00:00,20.3479,Passing clouds.,22.0,2.0,200.0,0.83,10.14,17.397000000000002,12.4044,21.421
2018-07-26 17:00:00,22.413,Passing clouds.,23.0,2.0,240.0,0.74,10.14,17.243,12.6936,29.6217
2018-07-26 18:00:00,20.979,Passing clouds.,24.0,1.0,0.0,0.69,10.14,19.7557,18.4777,26.3436
2018-07-26 19:00:00,17.397000000000002,Passing clouds.,23.0,3.0,320.0,0.78,10.14,16.4,22.9861,34.1676
2018-07-26 20:00:00,17.243,Passing clouds.,23.0,4.0,20.0,0.65,10.15,14.1606,21.421,39.2193
2018-07-26 21:00:00,19.7557,Passing clouds.,21.0,2.0,40.0,0.78,10.15,12.4044,29.6217,29.1699
2018-07-26 22:00:00,16.4,Clear.,20.0,2.0,50.0,0.88,10.15,12.6936,26.3436,29.0251
2018-07-26 23:00:00,14.1606,Clear.,19.0,4.0,40.0,0.88,10.15,18.4777,34.1676,28.2703
2018-07-27 00:00:00,12.4044,Clear.,18.0,3.0,20.0,0.94,10.15,22.9861,39.2193,24.23
2018-07-27 01:00:00,12.6936,Clear.,18.0,3.0,40.0,0.88,10.15,21.421,29.1699,21.8086
2018-07-27 02:00:00,18.4777,Passing clouds.,18.0,1.0,0.0,0.94,10.15,29.6217,29.0251,16.9988
2018-07-27 03:00:00,22.9861,Passing clouds.,18.0,3.0,40.0,0.94,10.15,26.3436,28.2703,16.8997
2018-07-27 04:00:00,21.421,Partly cloudy.,18.0,2.0,40.0,0.94,10.15,34.1676,24.23,16.1772
2018-07-27 05:00:00,29.6217,Passing clouds.,18.0,1.0,0.0,0.94,10.15,39.2193,21.8086,15.0475
2018-07-27 06:00:00,26.3436,Passing clouds.,17.0,1.0,0.0,0.94,10.15,29.1699,16.9988,18.4427
2018-07-27 07:00:00,34.1676,Partly sunny.,19.0,1.0,0.0,0.88,10.15,29.0251,16.8997,17.6454
2018-07-27 08:00:00,39.2193,Partly sunny.,19.0,1.0,0.0,0.94,10.15,28.2703,16.1772,18.8278
2018-07-27 09:00:00,29.1699,Partly sunny.,20.0,1.0,0.0,0.88,10.16,24.23,15.0475,19.0327296875
2018-07-27 10:00:00,29.0251,Passing clouds.,21.0,1.0,0.0,0.83,10.16,21.8086,18.4427,19.237659375
2018-07-27 11:00:00,28.2703,Passing clouds.,23.0,2.0,100.0,0.78,10.15,16.9988,17.6454,19.4425890625
2018-07-27 12:00:00,24.23,Passing clouds.,25.0,2.0,0.0,0.69,10.14,16.8997,18.8278,19.64751875
2018-07-30 12:00:00,31.9433,Passing clouds.,25.0,2.0,0.0,0.74,10.18,19.1475,26.5017,33.4299
2018-07-30 13:00:00,29.2542,Passing clouds.,27.0,1.0,0.0,0.66,10.17,16.0439,28.7958,33.1807
2018-07-30 14:00:00,24.7708,Thunderstorms. Partly sunny.,22.0,4.0,0.0,0.78,10.17,14.9253,34.2709,32.7947
2018-07-30 15:00:00,19.1475,Thunderstorms. Partly sunny.,21.0,6.0,50.0,0.88,10.18,22.2853,34.6027,33.4797
2018-07-30 16:00:00,16.0439,Thundershowers. Scattered clouds.,22.0,2.0,10.0,0.94,10.17,23.3356,33.4299,32.5163
2018-07-30 17:00:00,14.9253,Passing clouds.,24.0,1.0,0.0,0.78,10.16,26.5017,33.1807,38.6891
2018-07-30 18:00:00,22.2853,Passing clouds.,25.0,2.0,180.0,0.79,10.16,28.7958,32.7947,62.1497
2018-07-30 19:00:00,23.3356,Passing clouds.,26.0,1.0,0.0,0.7,10.16,34.2709,33.4797,60.8541
2018-07-30 20:00:00,26.5017,Sunny.,25.0,1.0,0.0,0.79,10.16,34.6027,32.5163,51.7259
2018-07-30 21:00:00,28.7958,Clear.,23.0,1.0,0.0,0.78,10.17,33.4299,38.6891,61.0827
2018-07-30 22:00:00,34.2709,Clear.,21.0,1.0,0.0,0.88,10.17,33.1807,62.1497,53.9489
2018-07-30 23:00:00,34.6027,Clear.,20.0,1.0,0.0,0.88,10.17,32.7947,60.8541,53.6907
2018-07-31 00:00:00,33.4299,Clear.,20.0,1.0,0.0,0.88,10.17,33.4797,51.7259,47.81800000000001
2018-07-31 01:00:00,33.1807,Clear.,19.0,1.0,0.0,0.94,10.17,32.5163,61.0827,38.6447
2018-07-31 02:00:00,32.7947,Clear.,18.0,1.0,0.0,0.94,10.18,38.6891,53.9489,40.8713
2018-07-31 03:00:00,33.4797,Passing clouds.,18.0,1.0,0.0,0.94,10.18,62.1497,53.6907,38.2854
2018-07-31 04:00:00,32.5163,Clear.,18.0,1.0,0.0,0.94,10.17,60.8541,47.81800000000001,42.4363
2018-07-31 05:00:00,38.6891,Fog.,17.0,1.0,0.0,0.94,10.17,51.7259,38.6447,38.3096
2018-07-31 06:00:00,62.1497,Sunny.,17.0,2.0,50.0,1.0,10.17,61.0827,40.8713,34.5168
2018-07-31 07:00:00,60.8541,Sunny.,20.0,1.0,0.0,0.88,10.18,53.9489,38.2854,40.8254
2018-07-31 08:00:00,51.7259,Sunny.,21.0,3.0,60.0,0.83,10.18,53.6907,42.4363,38.3168
2018-07-31 09:00:00,61.0827,Sunny.,21.0,4.0,70.0,0.83,10.18,47.81800000000001,38.3096,34.3373
2018-07-31 10:00:00,53.9489,Passing clouds.,24.0,4.0,70.0,0.78,10.18,38.6447,34.5168,29.3107
2018-07-31 11:00:00,53.6907,Passing clouds.,23.0,4.0,50.0,0.78,10.18,40.8713,40.8254,33.3659
2018-07-31 12:00:00,47.81800000000001,Passing clouds.,24.0,5.0,70.0,0.74,10.19,38.2854,38.3168,34.3388
2018-07-31 13:00:00,38.6447,Passing clouds.,25.0,5.0,60.0,0.69,10.19,42.4363,34.3373,29.1204
2018-07-31 14:00:00,40.8713,Passing clouds.,25.0,5.0,50.0,0.69,10.18,38.3096,29.3107,28.1475
2018-07-31 15:00:00,38.2854,Sunny.,26.0,5.0,70.0,0.7,10.18,34.5168,33.3659,30.719
2018-07-31 16:00:00,42.4363,Passing clouds.,27.0,3.0,80.0,0.62,10.17,40.8254,34.3388,38.2987
2018-07-31 17:00:00,38.3096,Passing clouds.,27.0,5.0,50.0,0.58,10.17,38.3168,29.1204,46.5396
2018-07-31 18:00:00,34.5168,Passing clouds.,27.0,3.0,50.0,0.58,10.17,34.3373,28.1475,54.1753
2018-07-31 19:00:00,40.8254,Passing clouds.,26.0,4.0,50.0,0.61,10.17,29.3107,30.719,49.456
2018-07-31 20:00:00,38.3168,Passing clouds.,26.0,1.0,0.0,0.58,10.18,33.3659,38.2987,57.295
2018-07-31 21:00:00,34.3373,Sprinkles. Passing clouds.,23.0,8.0,50.0,0.74,10.19,34.3388,46.5396,53.3708
2018-07-31 22:00:00,29.3107,Passing clouds.,20.0,4.0,60.0,0.88,10.19,29.1204,54.1753,55.1247
2018-07-31 23:00:00,33.3659,Clear.,20.0,2.0,70.0,0.88,10.18,28.1475,49.456,57.0072
2018-08-01 00:00:00,34.3388,Clear.,19.0,2.0,50.0,0.94,10.19,30.719,57.295,49.8395
2018-08-01 01:00:00,29.1204,Passing clouds.,19.0,3.0,30.0,0.94,10.19,38.2987,53.3708,43.9664
2018-08-01 02:00:00,28.1475,Passing clouds.,19.0,4.0,20.0,0.94,10.19,46.5396,55.1247,32.3223
2018-08-01 03:00:00,30.719,Passing clouds.,19.0,4.0,40.0,0.94,10.19,54.1753,57.0072,35.0101
2018-08-01 04:00:00,38.2987,Passing clouds.,19.0,3.0,50.0,0.94,10.18,49.456,49.8395,39.481
2018-08-01 05:00:00,46.5396,Clear.,19.0,4.0,40.0,0.94,10.18,57.295,43.9664,33.1309
2018-08-01 06:00:00,54.1753,Clear.,18.0,3.0,60.0,1.0,10.19,53.3708,32.3223,36.8586
2018-08-01 07:00:00,49.456,Sunny.,20.0,3.0,60.0,0.88,10.19,55.1247,35.0101,38.8465
2018-08-01 08:00:00,57.295,Partly sunny.,20.0,4.0,60.0,0.88,10.19,57.0072,39.481,33.1987
2018-08-01 09:00:00,53.3708,Partly sunny.,21.0,5.0,60.0,0.88,10.19,49.8395,33.1309,32.7094
2018-08-01 10:00:00,55.1247,Partly sunny.,22.0,3.0,100.0,0.83,10.19,43.9664,36.8586,33.4371
2018-08-01 11:00:00,57.0072,Sunny.,22.0,3.0,80.0,0.83,10.2,32.3223,38.8465,38.4522
2018-08-01 12:00:00,49.8395,Passing clouds.,24.0,2.0,70.0,0.78,10.2,35.0101,33.1987,44.4549
2018-08-01 13:00:00,43.9664,Passing clouds.,26.0,4.0,70.0,0.74,10.19,39.481,32.7094,57.06
2018-08-01 14:00:00,32.3223,Passing clouds.,28.0,5.0,80.0,0.62,10.19,33.1309,33.4371,56.2076
2018-08-01 15:00:00,35.0101,Passing clouds.,28.0,6.0,80.0,0.62,10.19,36.8586,38.4522,55.2425
2018-08-01 16:00:00,39.481,Passing clouds.,29.0,7.0,60.0,0.58,10.18,38.8465,44.4549,57.9196
2018-08-01 17:00:00,33.1309,Passing clouds.,28.0,6.0,60.0,0.62,10.18,33.1987,57.06,60.0598
2018-08-01 18:00:00,36.8586,Passing clouds.,29.0,4.0,70.0,0.58,10.18,32.7094,56.2076,77.1496
2018-08-01 19:00:00,38.8465,Passing clouds.,28.0,3.0,90.0,0.62,10.18,33.4371,55.2425,74.8499
2018-08-01 20:00:00,33.1987,Scattered clouds.,27.0,3.0,80.0,0.66,10.19,38.4522,57.9196,72.9248
2018-08-01 21:00:00,32.7094,Thunderstorms. Passing clouds.,21.0,8.0,90.0,0.83,10.2,44.4549,60.0598,77.3307
2018-08-01 22:00:00,33.4371,Passing clouds.,20.0,2.0,50.0,0.94,10.19,57.06,77.1496,84.2632
2018-08-01 23:00:00,38.4522,Clear.,21.0,1.0,0.0,0.88,10.19,56.2076,74.8499,64.8059
2018-08-02 00:00:00,44.4549,Clear.,21.0,2.0,50.0,0.88,10.2,55.2425,72.9248,63.5255
2018-08-02 01:00:00,57.06,Clear.,20.0,2.0,60.0,0.88,10.19,57.9196,77.3307,48.9816
2018-08-02 02:00:00,56.2076,Clear.,20.0,1.0,60.0,0.88,10.19,60.0598,84.2632,46.9798
2018-08-02 03:00:00,55.2425,Clear.,19.0,2.0,60.0,0.94,10.2,77.1496,64.8059,44.823
2018-08-02 04:00:00,57.9196,Clear.,19.0,2.0,100.0,0.94,10.2,74.8499,63.5255,48.3295
2018-08-02 05:00:00,60.0598,Clear.,19.0,1.0,0.0,0.94,10.2,72.9248,48.9816,43.4364
2018-08-02 06:00:00,77.1496,Sunny.,19.0,2.0,40.0,0.94,10.2,77.3307,46.9798,50.8754
2018-08-02 07:00:00,74.8499,Sunny.,21.0,3.0,50.0,0.88,10.2,84.2632,44.823,58.9111
2018-08-02 08:00:00,72.9248,Sunny.,22.0,3.0,80.0,0.88,10.21,64.8059,48.3295,52.684
2018-08-02 09:00:00,77.3307,Passing clouds.,24.0,2.0,70.0,0.78,10.21,63.5255,43.4364,49.9372
2018-08-02 10:00:00,84.2632,Passing clouds.,25.0,3.0,60.0,0.79,10.21,48.9816,50.8754,52.5459
2018-08-02 11:00:00,64.8059,Passing clouds.,27.0,5.0,70.0,0.66,10.21,46.9798,58.9111,47.2015
2018-08-02 12:00:00,63.5255,Passing clouds.,27.0,3.0,70.0,0.7,10.21,44.823,52.684,41.8571
2018-08-02 13:00:00,48.9816,Passing clouds.,28.0,3.0,60.0,0.62,10.2,48.3295,49.9372,36.5127
2018-08-02 14:00:00,46.9798,Passing clouds.,29.0,3.0,70.0,0.55,10.2,43.4364,52.5459,37.9228
2018-08-02 15:00:00,44.823,Passing clouds.,29.0,3.0,70.0,0.55,10.19,50.8754,47.2015,41.5144
2018-08-02 16:00:00,48.3295,Passing clouds.,30.0,4.0,70.0,0.49,10.19,58.9111,41.8571,47.3763
2018-08-02 17:00:00,43.4364,Passing clouds.,29.0,4.0,50.0,0.55,10.19,52.684,36.5127,65.8114
2018-08-02 18:00:00,50.8754,Passing clouds.,29.0,3.0,50.0,0.48,10.19,49.9372,37.9228,66.0938
2018-08-02 19:00:00,58.9111,Passing clouds.,28.0,3.0,40.0,0.55,10.19,52.5459,41.5144,69.1145
2018-08-02 20:00:00,52.684,Sunny.,25.0,6.0,60.0,0.69,10.2,47.2015,47.3763,68.2702
2018-08-02 21:00:00,49.9372,Clear.,24.0,3.0,20.0,0.69,10.2,41.8571,65.8114,63.054
2018-08-02 22:00:00,52.5459,Passing clouds.,22.0,3.0,30.0,0.83,10.21,36.5127,66.0938,43.1661
2018-08-02 23:00:00,47.2015,Clear.,22.0,3.0,30.0,0.78,10.21,37.9228,69.1145,38.1572
2018-08-03 00:00:00,41.8571,Clear.,21.0,3.0,30.0,0.83,10.21,41.5144,68.2702,40.9995
2018-08-03 01:00:00,36.5127,Clear.,20.0,3.0,40.0,0.88,10.21,47.3763,63.054,41.786
2018-08-03 02:00:00,37.9228,Clear.,20.0,4.0,30.0,0.88,10.21,65.8114,43.1661,36.0627
2018-08-03 03:00:00,41.5144,Clear.,19.0,3.0,70.0,0.88,10.21,66.0938,38.1572,34.3316
2018-08-03 04:00:00,47.3763,Clear.,18.0,2.0,40.0,0.94,10.21,69.1145,40.9995,31.9489
2018-08-03 05:00:00,65.8114,Clear.,18.0,3.0,50.0,0.94,10.21,68.2702,41.786,30.2936
2018-08-03 06:00:00,66.0938,Sunny.,19.0,3.0,30.0,0.94,10.21,63.054,36.0627,32.8304
2018-08-03 07:00:00,69.1145,Passing clouds.,20.0,3.0,60.0,0.94,10.21,43.1661,34.3316,38.8238
2018-08-03 08:00:00,68.2702,Sunny.,22.0,4.0,60.0,0.83,10.22,38.1572,31.9489,47.7382
2018-08-03 09:00:00,63.054,Sunny.,24.0,3.0,80.0,0.74,10.22,40.9995,30.2936,58.4823
2018-08-03 10:00:00,43.1661,Passing clouds.,25.0,4.0,80.0,0.74,10.22,41.786,32.8304,55.1507
2018-08-03 11:00:00,38.1572,Passing clouds.,27.0,4.0,110.0,0.58,10.22,36.0627,38.8238,64.0514
2018-08-03 12:00:00,40.9995,Passing clouds.,27.0,6.0,90.0,0.58,10.21,34.3316,47.7382,72.9
2018-08-03 13:00:00,41.786,Passing clouds.,28.0,4.0,90.0,0.55,10.21,31.9489,58.4823,51.9895
2018-08-03 14:00:00,36.0627,Passing clouds.,28.0,5.0,60.0,0.51,10.21,30.2936,55.1507,55.1834
2018-08-03 15:00:00,34.3316,Passing clouds.,29.0,4.0,70.0,0.48,10.2,32.8304,64.0514,62.9929
2018-08-03 16:00:00,31.9489,Passing clouds.,29.0,3.0,50.0,0.45,10.2,38.8238,72.9,59.7079
2018-08-03 17:00:00,30.2936,Passing clouds.,29.0,3.0,60.0,0.4,10.2,47.7382,51.9895,60.5225
2018-08-03 18:00:00,32.8304,Sunny.,28.0,4.0,60.0,0.42,10.19,58.4823,55.1834,59.5753
2018-08-03 19:00:00,38.8238,Sunny.,27.0,4.0,80.0,0.42,10.19,55.1507,62.9929,56.8788
2018-08-03 20:00:00,47.7382,Sunny.,26.0,1.0,0.0,0.54,10.19,64.0514,59.7079,48.9928
2018-08-03 21:00:00,58.4823,Clear.,23.0,1.0,0.0,0.65,10.19,72.9,60.5225,40.962
2018-08-03 22:00:00,55.1507,Clear.,21.0,1.0,0.0,0.69,10.19,51.9895,59.5753,32.4549
2018-08-03 23:00:00,64.0514,Clear.,20.0,1.0,0.0,0.78,10.19,55.1834,56.8788,28.846
2018-08-04 00:00:00,72.9,Clear.,20.0,1.0,0.0,0.78,10.2,62.9929,48.9928,28.8517
2018-08-04 01:00:00,51.9895,Clear.,19.0,1.0,0.0,0.83,10.19,59.7079,40.962,30.2928
2018-08-04 02:00:00,55.1834,Clear.,18.0,1.0,0.0,0.88,10.19,60.5225,32.4549,28.5832
2018-08-04 03:00:00,62.9929,Clear.,18.0,1.0,0.0,0.83,10.19,59.5753,28.846,24.2955
2018-08-04 04:00:00,59.7079,Clear.,17.0,0.0,0.0,0.88,10.19,56.8788,28.8517,25.7797
2018-08-04 05:00:00,60.5225,Clear.,17.0,1.0,20.0,0.88,10.19,48.9928,30.2928,26.0363
2018-08-04 06:00:00,59.5753,Sunny.,17.0,1.0,0.0,0.88,10.19,40.962,28.5832,29.0167
2018-08-04 07:00:00,56.8788,Sunny.,21.0,1.0,0.0,0.78,10.19,32.4549,24.2955,46.3111
2018-08-04 08:00:00,48.9928,Sunny.,20.0,1.0,0.0,0.73,10.19,28.846,25.7797,48.3805
2018-08-04 09:00:00,40.962,Sunny.,23.0,1.0,0.0,0.69,10.19,28.8517,26.0363,50.6226
2018-08-04 10:00:00,32.4549,Sunny.,26.0,1.0,0.0,0.54,10.19,30.2928,29.0167,45.8402
2018-08-04 11:00:00,28.846,Sunny.,28.0,1.0,0.0,0.45,10.18,28.5832,46.3111,50.9274
2018-08-04 12:00:00,28.8517,Passing clouds.,28.0,2.0,150.0,0.45,10.18,24.2955,48.3805,49.7314
2018-08-04 13:00:00,30.2928,Sunny.,29.0,2.0,0.0,0.43,10.18,25.7797,50.6226,50.4339
2018-08-04 14:00:00,28.5832,Sunny.,30.0,2.0,0.0,0.43,10.17,26.0363,45.8402,47.8959
2018-08-04 15:00:00,24.2955,Sunny.,31.0,2.0,0.0,0.38,10.17,29.0167,50.9274,53.7946
2018-08-04 16:00:00,25.7797,Sunny.,31.0,1.0,0.0,0.38,10.16,46.3111,49.7314,54.3678
2018-08-04 17:00:00,26.0363,Passing clouds.,30.0,2.0,150.0,0.46,10.16,48.3805,50.4339,51.4086
2018-08-04 18:00:00,29.0167,Sunny.,31.0,1.0,0.0,0.38,10.16,50.6226,47.8959,53.1303
2018-08-04 19:00:00,46.3111,Passing clouds.,29.0,2.0,330.0,0.51,10.16,45.8402,53.7946,42.8912
2018-08-04 20:00:00,48.3805,Sunny.,25.0,3.0,60.0,0.65,10.16,50.9274,54.3678,31.6544
2018-08-04 21:00:00,50.6226,Clear.,25.0,1.0,80.0,0.65,10.16,49.7314,51.4086,30.3058
2018-08-04 22:00:00,45.8402,Clear.,23.0,1.0,220.0,0.74,10.16,50.4339,53.1303,26.0165
2018-08-04 23:00:00,50.9274,Clear.,22.0,1.0,0.0,0.78,10.16,47.8959,42.8912,44.8177
2018-08-05 00:00:00,49.7314,Clear.,21.0,1.0,0.0,0.83,10.16,53.7946,31.6544,38.3194
2018-08-05 01:00:00,50.4339,Clear.,20.0,1.0,0.0,0.88,10.16,54.3678,30.3058,33.8517
2018-08-05 02:00:00,47.8959,Clear.,20.0,1.0,0.0,0.88,10.16,51.4086,26.0165,33.9656
2018-08-05 03:00:00,53.7946,Passing clouds.,20.0,2.0,200.0,0.88,10.16,53.1303,44.8177,39.1631
2018-08-05 04:00:00,54.3678,Sprinkles. Passing clouds.,20.0,1.0,0.0,0.88,10.15,42.8912,38.3194,27.9465
2018-08-05 05:00:00,51.4086,Clear.,19.0,2.0,260.0,0.94,10.15,31.6544,33.8517,29.2348
2018-08-05 06:00:00,53.1303,Passing clouds.,20.0,2.0,190.0,0.88,10.15,30.3058,33.9656,28.7414
2018-08-05 07:00:00,42.8912,Sunny.,20.0,1.0,0.0,0.94,10.15,26.0165,39.1631,28.4013
2018-08-05 08:00:00,31.6544,Sunny.,22.0,2.0,240.0,0.83,10.16,44.8177,27.9465,27.746
2018-08-05 09:00:00,30.3058,Sunny.,23.0,1.0,0.0,0.74,10.16,38.3194,29.2348,28.4205
2018-08-05 10:00:00,26.0165,Sunny.,25.0,1.0,0.0,0.69,10.16,33.8517,28.7414,30.386
2018-08-05 11:00:00,44.8177,Passing clouds.,27.0,2.0,220.0,0.62,10.16,33.9656,28.4013,28.7925
2018-08-05 12:00:00,38.3194,Passing clouds.,26.0,4.0,0.0,0.65,10.16,39.1631,27.746,16.0806
2018-08-05 13:00:00,33.8517,Passing clouds.,27.0,3.0,40.0,0.62,10.16,27.9465,28.4205,21.9136
2018-08-05 14:00:00,33.9656,Passing clouds.,27.0,2.0,0.0,0.62,10.16,29.2348,30.386,24.6997
2018-08-05 15:00:00,39.1631,Scattered clouds.,28.0,3.0,320.0,0.58,10.15,28.7414,28.7925,28.8968
2018-08-05 16:00:00,27.9465,Scattered clouds.,21.0,4.0,200.0,0.88,10.17,28.4013,16.0806,34.0776
2018-08-05 17:00:00,29.2348,Passing clouds.,21.0,3.0,210.0,0.88,10.17,27.746,21.9136,38.0564
2018-08-05 18:00:00,28.7414,Passing clouds.,23.0,3.0,200.0,0.74,10.16,28.4205,24.6997,38.4576
2018-08-05 19:00:00,28.4013,Passing clouds.,22.0,2.0,230.0,0.83,10.16,30.386,28.8968,39.9344
2018-08-05 20:00:00,27.746,Scattered clouds.,22.0,2.0,350.0,0.83,10.17,28.7925,34.0776,41.6469
2018-08-05 21:00:00,28.4205,Passing clouds.,21.0,1.0,0.0,0.83,10.17,16.0806,38.0564,38.7786
2018-08-05 22:00:00,30.386,Clear.,19.0,2.0,250.0,0.94,10.17,21.9136,38.4576,35.2778
2018-08-05 23:00:00,28.7925,Passing clouds.,19.0,1.0,0.0,0.94,10.17,24.6997,39.9344,33.7723
2018-08-06 00:00:00,16.0806,Partly cloudy.,19.0,2.0,0.0,0.94,10.18,28.8968,41.6469,33.0228
2018-08-06 01:00:00,21.9136,Passing clouds.,19.0,2.0,310.0,0.94,10.18,34.0776,38.7786,30.9023
2018-08-06 02:00:00,24.6997,Clear.,18.0,1.0,0.0,0.94,10.18,38.0564,35.2778,37.7598
2018-08-06 03:00:00,28.8968,Clear.,17.0,1.0,280.0,0.94,10.18,38.4576,33.7723,35.6672
2018-08-06 04:00:00,34.0776,Passing clouds.,17.0,2.0,240.0,0.94,10.18,39.9344,33.0228,32.0283
2018-08-06 05:00:00,38.0564,Passing clouds.,17.0,1.0,0.0,0.94,10.18,41.6469,30.9023,30.6225
2018-08-06 06:00:00,38.4576,Scattered clouds.,17.0,1.0,0.0,0.94,10.19,38.7786,37.7598,27.6351
2018-08-06 07:00:00,39.9344,Partly sunny.,18.0,1.0,0.0,0.83,10.19,35.2778,35.6672,28.7213
2018-08-06 08:00:00,41.6469,Partly sunny.,19.0,1.0,0.0,0.78,10.19,33.7723,32.0283,40.9839
2018-08-06 09:00:00,38.7786,Partly sunny.,19.0,1.0,0.0,0.83,10.2,33.0228,30.6225,41.6687
2018-08-06 10:00:00,35.2778,Partly sunny.,20.0,1.0,0.0,0.73,10.2,30.9023,27.6351,47.6641
2018-08-06 11:00:00,33.7723,Partly sunny.,22.0,2.0,0.0,0.65,10.2,37.7598,28.7213,46.0086
2018-08-06 12:00:00,33.0228,Scattered clouds.,22.0,2.0,340.0,0.65,10.2,35.6672,40.9839,38.9083
2018-08-06 13:00:00,30.9023,Scattered clouds.,23.0,3.0,290.0,0.61,10.19,32.0283,41.6687,36.0199
2018-08-06 14:00:00,37.7598,Scattered clouds.,25.0,4.0,250.0,0.54,10.19,30.6225,47.6641,31.4938
2018-08-06 15:00:00,35.6672,Scattered clouds.,25.0,4.0,310.0,0.47,10.18,27.6351,46.0086,33.7471
2018-08-06 16:00:00,32.0283,Passing clouds.,25.0,3.0,310.0,0.51,10.18,28.7213,38.9083,32.2829
2018-08-06 17:00:00,30.6225,Passing clouds.,25.0,4.0,280.0,0.47,10.18,40.9839,36.0199,34.9493
2018-08-06 18:00:00,27.6351,Passing clouds.,24.0,3.0,310.0,0.5,10.17,41.6687,31.4938,45.6744
2018-08-06 19:00:00,28.7213,Passing clouds.,25.0,1.0,0.0,0.47,10.17,47.6641,33.7471,85.7902
2018-08-06 20:00:00,40.9839,Sunny.,23.0,2.0,0.0,0.57,10.17,46.0086,32.2829,67.3608
2018-08-06 21:00:00,41.6687,Passing clouds.,21.0,2.0,10.0,0.6,10.18,38.9083,34.9493,49.7736
2018-08-06 22:00:00,47.6641,Clear.,19.0,1.0,0.0,0.64,10.18,36.0199,45.6744,33.6426
2018-08-06 23:00:00,46.0086,Clear.,17.0,1.0,0.0,0.77,10.18,31.4938,85.7902,34.0196
2018-08-07 00:00:00,38.9083,Clear.,17.0,2.0,40.0,0.77,10.19,33.7471,67.3608,32.9986
