timestamp,MpKrakAlKras-PM10-1g,Przewidywania1,Przewidywania2,Przewidywania3,Weather,Direction(deg),Temp(C),Wind(m/s),Humidity,Barometer(mbar)
2017-06-09 09:00:00,40.8977,34.9847, 24.0542, 26.3814,Passing clouds.,80.0,18.0,2.0,0.56,10.2
2017-06-09 10:00:00,34.9847,24.0542, 26.3814, 23.1728,Passing clouds.,60.0,20.0,3.0,0.46,10.19
2017-06-09 11:00:00,24.0542,26.3814, 23.1728, 19.9685,Passing clouds.,140.0,21.0,3.0,0.43,10.19
2017-06-09 12:00:00,26.3814,23.1728, 19.9685, 21.875,Sunny.,0.0,23.0,3.0,0.33,10.19
2017-06-09 13:00:00,23.1728,19.9685, 21.875, 22.4793,Passing clouds.,70.0,23.0,3.0,0.44,10.18
2017-06-09 14:00:00,19.9685,21.875, 22.4793, 24.064,Passing clouds.,150.0,23.0,2.0,0.36,10.18
2017-06-09 15:00:00,21.875,22.4793, 24.064, 21.5266,Passing clouds.,50.0,24.0,3.0,0.34,10.17
2017-06-09 16:00:00,22.4793,24.064, 21.5266, 21.9024,Passing clouds.,40.0,24.0,3.0,0.39,10.17
2017-06-09 17:00:00,24.064,21.5266, 21.9024, 26.4594,Passing clouds.,60.0,24.0,3.0,0.34,10.16
2017-06-09 18:00:00,21.5266,21.9024, 26.4594, 45.6932,Sunny.,50.0,24.0,5.0,0.34,10.16
2017-06-09 19:00:00,21.9024,26.4594, 45.6932, 34.6402,Sunny.,70.0,23.0,4.0,0.41,10.15
2017-06-09 20:00:00,26.4594,45.6932, 34.6402, 40.1241,Sunny.,60.0,21.0,4.0,0.43,10.16
2017-06-09 21:00:00,45.6932,34.6402, 40.1241, 43.4021,Clear.,40.0,19.0,3.0,0.49,10.16
2017-06-09 22:00:00,34.6402,40.1241, 43.4021, 35.2328,Clear.,40.0,18.0,3.0,0.52,10.16
2017-06-09 23:00:00,40.1241,43.4021, 35.2328, 35.4869,Clear.,30.0,17.0,4.0,0.56,10.16
2017-06-10 00:00:00,43.4021,35.2328, 35.4869, 37.3833,Clear.,30.0,16.0,3.0,0.63,10.15
2017-06-10 01:00:00,35.2328,35.4869, 37.3833, 31.2965,Clear.,20.0,15.0,2.0,0.68,10.15
2017-06-10 02:00:00,35.4869,37.3833, 31.2965, 38.5388,Clear.,0.0,13.0,1.0,0.77,10.15
2017-06-10 03:00:00,37.3833,31.2965, 38.5388, 51.4993,Clear.,280.0,12.0,1.0,0.82,10.15
2017-06-10 04:00:00,31.2965,38.5388, 51.4993, 40.568000000000005,Passing clouds.,0.0,13.0,1.0,0.77,10.15
2017-06-10 05:00:00,38.5388,51.4993, 40.568000000000005, 44.312,Partly sunny.,0.0,14.0,1.0,0.77,10.15
2017-06-10 06:00:00,51.4993,40.568000000000005, 44.312, 42.5097,Partly sunny.,0.0,14.0,1.0,0.77,10.15
2017-06-10 07:00:00,40.56800000000001,44.312, 42.5097, 40.1931,Scattered clouds.,0.0,16.0,1.0,0.72,10.15
2017-06-10 08:00:00,44.312,42.5097, 40.1931, 30.4614,Scattered clouds.,200.0,17.0,3.0,0.73,10.16
2017-06-10 09:00:00,42.5097,40.1931, 30.4614, 46.1902,Sunny.,210.0,19.0,4.0,0.68,10.16
2017-06-10 10:00:00,40.1931,30.4614, 46.1902, 20.2852,Sunny.,240.0,21.0,6.0,0.64,10.16
2017-06-10 11:00:00,30.4614,46.1902, 20.2852, 7.945239999999999,Passing clouds.,270.0,23.0,6.0,0.53,10.16
2017-06-10 12:00:00,46.1902,20.2852, 7.945239999999999, 6.34724,Partly sunny.,270.0,22.0,7.0,0.53,10.17
2017-06-10 13:00:00,20.2852,7.945239999999999, 6.34724, 18.0256,Partly sunny.,290.0,19.0,10.0,0.64,10.17
2017-06-10 14:00:00,7.945239999999999,6.34724, 18.0256, 19.8995,Sprinkles. Partly sunny.,280.0,16.0,10.0,0.72,10.18
2017-06-10 15:00:00,6.34724,18.0256, 19.8995, 23.3189,Partly sunny.,280.0,15.0,6.0,0.72,10.19
2017-06-10 16:00:00,18.0256,19.8995, 23.3189, 21.7254,Partly sunny.,260.0,15.0,5.0,0.82,10.19
2017-06-10 17:00:00,19.8995,23.3189, 21.7254, 23.9169,Sprinkles. Scattered clouds.,220.0,15.0,5.0,0.88,10.2
2017-06-10 18:00:00,23.3189,21.7254, 23.9169, 26.2585,Passing clouds.,250.0,16.0,4.0,0.77,10.2
2017-06-10 19:00:00,21.7254,23.9169, 26.2585, 32.0493,Passing clouds.,240.0,16.0,3.0,0.77,10.2
2017-06-10 20:00:00,23.9169,26.2585, 32.0493, 37.861,Passing clouds.,260.0,16.0,3.0,0.77,10.2
2017-06-10 21:00:00,26.2585,32.0493, 37.861, 37.1843,Clear.,220.0,15.0,2.0,0.82,10.2
2017-06-10 22:00:00,32.0493,37.861, 37.1843, 39.6814,Clear.,220.0,13.0,2.0,0.94,10.21
2017-06-10 23:00:00,37.861,37.1843, 39.6814, 39.0437,Clear.,210.0,13.0,2.0,0.94,10.21
2017-06-11 00:00:00,37.1843,39.6814, 39.0437, 40.4166,Passing clouds.,200.0,13.0,2.0,0.88,10.21
2017-06-11 01:00:00,39.6814,39.0437, 40.4166, 38.9706,Passing clouds.,220.0,12.0,3.0,0.94,10.21
2017-06-11 02:00:00,39.0437,40.4166, 38.9706, 40.4132,Fog.,210.0,12.0,3.0,0.94,10.21
2017-06-11 03:00:00,40.4166,38.9706, 40.4132, 43.1202,Fog.,200.0,11.0,3.0,1.0,10.21
2017-06-11 04:00:00,38.9706,40.4132, 43.1202, 47.3657,Fog.,230.0,11.0,2.0,1.0,10.21
2017-06-11 05:00:00,40.4132,43.1202, 47.3657, 39.5316,Fog.,250.0,11.0,3.0,1.0,10.22
2017-06-11 06:00:00,43.1202,47.3657, 39.5316, 26.2251,Fog.,260.0,12.0,3.0,0.94,10.22
2017-06-11 07:00:00,47.3657,39.5316, 26.2251, 20.0247,Passing clouds.,260.0,13.0,3.0,0.94,10.22
2017-06-11 08:00:00,39.5316,26.2251, 20.0247, 18.2169,Passing clouds.,220.0,15.0,3.0,0.82,10.22
2017-06-11 09:00:00,26.2251,20.0247, 18.2169, 14.5835,Passing clouds.,200.0,17.0,2.0,0.77,10.22
2017-06-11 10:00:00,20.0247,18.2169, 14.5835, 15.6692,Scattered clouds.,0.0,19.0,2.0,0.6,10.22
2017-06-11 11:00:00,18.2169,14.5835, 15.6692, 15.6721,Partly sunny.,320.0,19.0,3.0,0.6,10.22
2017-06-11 12:00:00,14.5835,15.6692, 15.6721, 14.3724,Partly sunny.,220.0,22.0,3.0,0.47,10.21
2017-06-11 13:00:00,15.6692,15.6721, 14.3724, 14.2421,Scattered clouds.,80.0,21.0,2.0,0.5,10.21
2017-06-11 14:00:00,15.6721,14.3724, 14.2421, 16.4708,Scattered clouds.,220.0,22.0,3.0,0.5,10.21
2017-06-11 15:00:00,14.3724,14.2421, 16.4708, 17.7783,Scattered clouds.,240.0,23.0,4.0,0.47,10.2
2017-06-11 16:00:00,14.2421,16.4708, 17.7783, 16.7612,Scattered clouds.,210.0,23.0,2.0,0.41,10.19
2017-06-11 17:00:00,16.4708,17.7783, 16.7612, 21.958000000000002,Scattered clouds.,210.0,24.0,3.0,0.36,10.19
2017-06-11 18:00:00,17.7783,16.7612, 21.958000000000002, 26.9846,Passing clouds.,220.0,23.0,4.0,0.38,10.18
2017-06-11 19:00:00,16.7612,21.958000000000002, 26.9846, 28.6105,Sunny.,220.0,22.0,3.0,0.44,10.18
2017-06-11 20:00:00,21.958,26.9846, 28.6105, 26.2999,Sunny.,210.0,22.0,2.0,0.47,10.18
2017-06-11 21:00:00,26.9846,28.6105, 26.2999, 25.8296,Clear.,280.0,19.0,1.0,0.6,10.18
2017-06-11 22:00:00,28.6105,26.2999, 25.8296, 40.7543,Clear.,0.0,16.0,1.0,0.68,10.18
2017-06-11 23:00:00,26.2999,25.8296, 40.7543, 46.1741,Clear.,0.0,15.0,1.0,0.72,10.17
2017-06-12 00:00:00,25.8296,40.7543, 46.1741, 41.4984,Clear.,0.0,13.0,1.0,0.82,10.17
2017-06-12 01:00:00,40.7543,46.1741, 41.4984, 41.3696,Clear.,0.0,13.0,1.0,0.82,10.17
2017-06-12 02:00:00,46.1741,41.4984, 41.3696, 60.6115,Clear.,0.0,11.0,1.0,0.94,10.17
2017-06-12 03:00:00,41.4984,41.3696, 60.6115, 58.7095,Clear.,0.0,11.0,1.0,0.88,10.16
2017-06-12 04:00:00,41.3696,60.6115, 58.7095, 57.28,Clear.,70.0,11.0,2.0,0.94,10.16
2017-06-12 05:00:00,60.6115,58.7095, 57.28, 64.2427,Sunny.,50.0,10.0,1.0,0.94,10.15
2017-06-12 06:00:00,58.7095,57.28, 64.2427, 43.8114,Passing clouds.,60.0,11.0,2.0,0.94,10.14
2017-06-12 07:00:00,57.28,64.2427, 43.8114, 28.0333,Sunny.,0.0,13.0,1.0,0.88,10.14
2017-06-12 08:00:00,64.2427,43.8114, 28.0333, 19.6277,Passing clouds.,0.0,15.0,1.0,0.77,10.14
2017-06-12 09:00:00,43.8114,28.0333, 19.6277, 21.4922,Sunny.,0.0,19.0,1.0,0.6,10.14
2017-06-12 10:00:00,28.0333,19.6277, 21.4922, 22.2758,Sunny.,200.0,21.0,3.0,0.6,10.13
2017-06-12 11:00:00,19.6277,21.4922, 22.2758, 23.7942,Passing clouds.,220.0,24.0,6.0,0.44,10.12
2017-06-12 12:00:00,21.4922,22.2758, 23.7942, 21.5216,Passing clouds.,250.0,25.0,6.0,0.42,10.11
2017-06-12 13:00:00,22.2758,23.7942, 21.5216, 22.9344,Sunny.,260.0,25.0,5.0,0.44,10.11
2017-06-12 14:00:00,23.7942,21.5216, 22.9344, 19.8953,Passing clouds.,240.0,24.0,5.0,0.5,10.11
2017-06-12 15:00:00,21.5216,22.9344, 19.8953, 21.1506,Sunny.,240.0,24.0,4.0,0.54,10.11
2017-06-12 16:00:00,22.9344,19.8953, 21.1506, 26.4737,Sunny.,230.0,25.0,5.0,0.51,10.1
2017-06-12 17:00:00,19.8953,21.1506, 26.4737, 29.2006,Sunny.,230.0,27.0,6.0,0.42,10.09
2017-06-12 18:00:00,21.1506,26.4737, 29.2006, 34.4783,Passing clouds.,240.0,26.0,6.0,0.48,10.09
2017-06-12 19:00:00,26.4737,29.2006, 34.4783, 31.3403,Scattered clouds.,300.0,23.0,6.0,0.69,10.09
2017-06-12 20:00:00,29.2006,34.4783, 31.3403, 30.578000000000003,Scattered clouds.,300.0,22.0,3.0,0.73,10.1
2017-06-12 21:00:00,34.4783,31.3403, 30.578000000000003, 33.7182,Passing clouds.,290.0,21.0,2.0,0.73,10.1
2017-06-12 22:00:00,31.3403,30.578000000000003, 33.7182, 33.1996,Passing clouds.,290.0,20.0,2.0,0.78,10.11
2017-06-12 23:00:00,30.578000000000007,33.7182, 33.1996, 32.1558,Passing clouds.,250.0,18.0,2.0,0.88,10.11
2017-06-13 00:00:00,33.7182,33.1996, 32.1558, 27.3047,Passing clouds.,280.0,18.0,3.0,0.78,10.12
2017-06-13 01:00:00,33.1996,32.1558, 27.3047, 25.209,Passing clouds.,240.0,17.0,3.0,0.83,10.12
2017-06-13 02:00:00,32.1558,27.3047, 25.209, 27.7818,Passing clouds.,270.0,16.0,4.0,0.83,10.13
2017-06-13 03:00:00,27.3047,25.209, 27.7818, 26.7398,Clear.,250.0,15.0,3.0,0.77,10.13
2017-06-13 04:00:00,25.209,27.7818, 26.7398, 26.002,Clear.,260.0,15.0,4.0,0.68,10.13
2017-06-13 05:00:00,27.7818,26.7398, 26.002, 28.1168,Sunny.,250.0,13.0,3.0,0.77,10.13
2017-06-13 06:00:00,26.7398,26.002, 28.1168, 29.2974,Sunny.,290.0,15.0,7.0,0.63,10.14
2017-06-13 07:00:00,26.002,28.1168, 29.2974, 25.875,Sunny.,280.0,16.0,6.0,0.63,10.14
2017-06-13 08:00:00,28.1168,29.2974, 25.875, 25.48,Sunny.,290.0,17.0,7.0,0.56,10.14
2017-06-13 09:00:00,29.2974,25.875, 25.48, 28.2355,Passing clouds.,290.0,18.0,6.0,0.56,10.14
2017-06-13 10:00:00,25.875,25.48, 28.2355, 21.3182,Passing clouds.,280.0,19.0,8.0,0.49,10.14
2017-06-13 11:00:00,25.48,28.2355, 21.3182, 21.5611,Scattered clouds.,270.0,20.0,10.0,0.43,10.14
2017-06-13 12:00:00,28.2355,21.3182, 21.5611, 29.4816,Partly sunny.,260.0,20.0,8.0,0.49,10.14
2017-06-13 13:00:00,21.3182,21.5611, 29.4816, 25.7856,Partly sunny.,270.0,20.0,7.0,0.46,10.14
2017-06-13 14:00:00,21.5611,29.4816, 25.7856, 20.987,Partly sunny.,280.0,20.0,8.0,0.43,10.15
2017-06-13 15:00:00,29.4816,25.7856, 20.987, 17.6202,Scattered clouds.,300.0,20.0,8.0,0.46,10.14
2017-06-13 16:00:00,25.7856,20.987, 17.6202, 16.6992,Passing clouds.,290.0,20.0,8.0,0.46,10.14
2017-06-13 17:00:00,20.987,17.6202, 16.6992, 17.3533,Scattered clouds.,300.0,20.0,7.0,0.49,10.14
2017-06-13 18:00:00,17.6202,16.6992, 17.3533, 18.1788,Scattered clouds.,290.0,19.0,8.0,0.46,10.14
2017-06-13 19:00:00,16.6992,17.3533, 18.1788, 20.8429,Passing clouds.,290.0,19.0,7.0,0.46,10.14
2017-06-13 20:00:00,17.3533,18.1788, 20.8429, 18.6426,Sunny.,260.0,18.0,5.0,0.49,10.14
2017-06-13 21:00:00,18.1788,20.8429, 18.6426, 16.0525,Clear.,250.0,16.0,4.0,0.55,10.14
2017-06-13 22:00:00,20.8429,18.6426, 16.0525, 17.0699,Clear.,260.0,16.0,3.0,0.59,10.15
2017-06-13 23:00:00,18.6426,16.0525, 17.0699, 21.9524,Clear.,280.0,15.0,4.0,0.63,10.15
2017-06-14 00:00:00,16.0525,17.0699, 21.9524, 21.1505,Clear.,240.0,14.0,3.0,0.72,10.15
2017-06-14 01:00:00,17.0699,21.9524, 21.1505, 23.8386,Clear.,230.0,14.0,3.0,0.72,10.15
2017-06-14 02:00:00,21.9524,21.1505, 23.8386, 37.6002,Clear.,230.0,14.0,3.0,0.72,10.15
2017-06-14 03:00:00,21.1505,23.8386, 37.6002, 29.1244,Passing clouds.,230.0,14.0,4.0,0.72,10.15
2017-06-14 04:00:00,23.8386,37.6002, 29.1244, 28.3226,Passing clouds.,250.0,14.0,4.0,0.72,10.15
2017-06-14 05:00:00,37.6002,29.1244, 28.3226, 27.1471,Passing clouds.,240.0,13.0,4.0,0.77,10.15
2017-06-14 06:00:00,29.1244,28.3226, 27.1471, 28.3601,Sunny.,230.0,13.0,4.0,0.82,10.16
2017-06-14 07:00:00,28.3226,27.1471, 28.3601, 23.5921,Sunny.,230.0,14.0,4.0,0.77,10.16
2017-06-14 08:00:00,27.1471,28.3601, 23.5921, 22.715,Passing clouds.,280.0,15.0,5.0,0.72,10.16
2017-06-14 09:00:00,28.3601,23.5921, 22.715, 24.7909,Broken clouds.,270.0,16.0,5.0,0.63,10.16
2017-06-14 10:00:00,23.5921,22.715, 24.7909, 27.6813,Broken clouds.,260.0,16.0,6.0,0.63,10.17
2017-06-14 11:00:00,22.715,24.7909, 27.6813, 28.5178,Broken clouds.,280.0,17.0,6.0,0.59,10.17
2017-06-14 12:00:00,24.7909,27.6813, 28.5178, 25.7097,Partly sunny.,270.0,19.0,7.0,0.49,10.17
2017-06-14 13:00:00,27.6813,28.5178, 25.7097, 21.0935,Broken clouds.,290.0,18.0,5.0,0.49,10.17
2017-06-14 14:00:00,28.5178,25.7097, 21.0935, 21.1294,Partly sunny.,290.0,18.0,6.0,0.56,10.17
2017-06-14 15:00:00,25.7097,21.0935, 21.1294, 18.4233,Partly sunny.,280.0,20.0,6.0,0.49,10.17
2017-06-14 16:00:00,21.0935,21.1294, 18.4233, 18.3591,Partly sunny.,270.0,19.0,6.0,0.49,10.17
2017-06-14 17:00:00,21.1294,18.4233, 18.3591, 19.9844,Scattered clouds.,280.0,20.0,5.0,0.43,10.17
2017-06-14 18:00:00,18.4233,18.3591, 19.9844, 25.8753,Scattered clouds.,290.0,19.0,4.0,0.49,10.17
2017-06-14 19:00:00,18.3591,19.9844, 25.8753, 30.5198,Passing clouds.,290.0,19.0,4.0,0.49,10.17
2017-06-14 20:00:00,19.9844,25.8753, 30.5198, 32.36,Passing clouds.,310.0,18.0,2.0,0.52,10.17
2017-06-14 21:00:00,25.8753,30.5198, 32.36, 35.0364,Clear.,320.0,16.0,3.0,0.59,10.17
2017-06-14 22:00:00,30.5198,32.36, 35.0364, 28.1952,Clear.,290.0,14.0,3.0,0.67,10.18
2017-06-14 23:00:00,32.36,35.0364, 28.1952, 24.5018,Clear.,0.0,13.0,1.0,0.72,10.18
2017-06-15 00:00:00,35.0364,28.1952, 24.5018, 25.6785,Clear.,200.0,11.0,1.0,0.82,10.18
2017-06-15 01:00:00,28.1952,24.5018, 25.6785, 29.263,Clear.,230.0,10.0,1.0,0.88,10.18
2017-06-15 02:00:00,24.5018,25.6785, 29.263, 29.2341,Clear.,240.0,9.0,2.0,0.87,10.18
2017-06-15 03:00:00,25.6785,29.263, 29.2341, 36.4646,Clear.,90.0,8.0,1.0,0.93,10.18
2017-06-15 04:00:00,29.263,29.2341, 36.4646, 35.2499,Clear.,80.0,8.0,1.0,0.93,10.19
2017-06-15 05:00:00,29.2341,36.4646, 35.2499, 23.9146,Fog.,0.0,8.0,1.0,0.93,10.19
2017-06-15 06:00:00,36.4646,35.2499, 23.9146, 19.1866,Sunny.,240.0,9.0,1.0,0.94,10.19
2017-06-15 07:00:00,35.2499,23.9146, 19.1866, 19.0688,Sunny.,0.0,13.0,1.0,0.77,10.19
2017-06-15 08:00:00,23.9146,19.1866, 19.0688, 21.2572,Passing clouds.,210.0,14.0,2.0,0.77,10.19
2017-06-15 09:00:00,19.1866,19.0688, 21.2572, 19.993,Passing clouds.,190.0,17.0,2.0,0.64,10.19
2017-06-15 10:00:00,19.0688,21.2572, 19.993, 15.3548,Scattered clouds.,0.0,17.0,1.0,0.59,10.19
2017-06-15 11:00:00,21.2572,19.993, 15.3548, 16.1506,Scattered clouds.,210.0,18.0,2.0,0.56,10.19
2017-06-15 12:00:00,19.993,15.3548, 16.1506, 17.8001,Passing clouds.,200.0,19.0,2.0,0.49,10.19
2017-06-15 13:00:00,15.3548,16.1506, 17.8001, 20.0481,Passing clouds.,0.0,21.0,2.0,0.5,10.19
2017-06-15 14:00:00,16.1506,17.8001, 20.0481, 17.9437,Passing clouds.,230.0,22.0,4.0,0.44,10.19
2017-06-15 15:00:00,17.8001,20.0481, 17.9437, 16.7729,Passing clouds.,180.0,22.0,3.0,0.44,10.18
2017-06-15 16:00:00,20.0481,17.9437, 16.7729, 19.6755,Passing clouds.,220.0,23.0,3.0,0.44,10.18
2017-06-15 17:00:00,17.9437,16.7729, 19.6755, 27.7113,Passing clouds.,270.0,23.0,3.0,0.41,10.18
2017-06-15 18:00:00,16.7729,19.6755, 27.7113, 38.2548,Passing clouds.,0.0,23.0,1.0,0.38,10.17
2017-06-15 19:00:00,19.6755,27.7113, 38.2548, 42.4516,Passing clouds.,270.0,22.0,2.0,0.41,10.17
2017-06-15 20:00:00,27.7113,38.2548, 42.4516, 35.0558,Passing clouds.,200.0,21.0,2.0,0.46,10.17
2017-06-15 21:00:00,38.2548,42.4516, 35.0558, 33.4019,Clear.,0.0,18.0,1.0,0.6,10.17
2017-06-15 22:00:00,42.4516,35.0558, 33.4019, 41.792,Clear.,0.0,16.0,1.0,0.68,10.17
2017-06-15 23:00:00,35.0558,33.4019, 41.792, 38.4232,Clear.,70.0,14.0,1.0,0.72,10.16
2017-06-16 00:00:00,33.4019,41.792, 38.4232, 37.3553,Clear.,60.0,14.0,2.0,0.82,10.16
2017-06-16 01:00:00,41.792,38.4232, 37.3553, 37.1617,Clear.,0.0,12.0,1.0,0.82,10.16
2017-06-16 02:00:00,38.4232,37.3553, 37.1617, 40.7402,Clear.,80.0,10.0,1.0,0.94,10.15
2017-06-16 03:00:00,37.3553,37.1617, 40.7402, 46.0986,Clear.,60.0,11.0,2.0,0.88,10.15
2017-06-16 04:00:00,37.1617,40.7402, 46.0986, 48.3425,Clear.,0.0,10.0,1.0,0.94,10.14
2017-06-16 05:00:00,40.7402,46.0986, 48.3425, 44.5304,Sunny.,70.0,9.0,2.0,0.94,10.14
2017-06-16 06:00:00,46.0986,48.3425, 44.5304, 38.1414,Sunny.,0.0,11.0,1.0,0.88,10.13
2017-06-16 07:00:00,48.3425,44.5304, 38.1414, 32.4761,Sunny.,70.0,14.0,1.0,0.82,10.13
2017-06-16 08:00:00,44.5304,38.1414, 32.4761, 26.2636,Scattered clouds.,220.0,16.0,3.0,0.72,10.14
2017-06-16 09:00:00,38.1414,32.4761, 26.2636, 22.4827,Passing clouds.,190.0,15.0,3.0,0.88,10.13
2017-06-16 10:00:00,32.4761,26.2636, 22.4827, 22.6616,Passing clouds.,210.0,18.0,3.0,0.73,10.12
2017-06-16 11:00:00,26.2636,22.4827, 22.6616, 22.4908,Sunny.,210.0,20.0,4.0,0.73,10.12
2017-06-16 12:00:00,22.4827,22.6616, 22.4908, 13.9757,Sunny.,240.0,21.0,7.0,0.69,10.12
2017-06-16 13:00:00,22.6616,22.4908, 13.9757, 20.6935,Sunny.,250.0,23.0,7.0,0.61,10.12
2017-06-16 14:00:00,22.4908,13.9757, 20.6935, 21.0832,Passing clouds.,230.0,22.0,7.0,0.65,10.11
2017-06-16 15:00:00,13.9757,20.6935, 21.0832, 14.8753,Thunderstorms. Scattered clouds.,290.0,17.0,7.0,0.83,10.12
2017-06-16 16:00:00,20.6935,21.0832, 14.8753, 18.4291,Partly sunny.,210.0,17.0,2.0,0.94,10.11
2017-06-16 17:00:00,21.0832,14.8753, 18.4291, 21.6899,Passing clouds.,230.0,18.0,5.0,0.94,10.11
2017-06-16 18:00:00,14.8753,18.4291, 21.6899, 18.6733,Scattered clouds.,260.0,19.0,6.0,0.83,10.12
2017-06-16 19:00:00,18.4291,21.6899, 18.6733, 15.7856,Sprinkles. Scattered clouds.,270.0,16.0,5.0,0.83,10.12
2017-06-16 20:00:00,21.6899,18.6733, 15.7856, 8.13738,Passing clouds.,240.0,16.0,6.0,0.88,10.13
2017-06-16 21:00:00,18.6733,15.7856, 8.13738, 13.4958,Passing clouds.,240.0,15.0,5.0,0.94,10.13
2017-06-16 22:00:00,15.7856,8.13738, 13.4958, 15.7926,Sprinkles. Passing clouds.,250.0,15.0,6.0,0.88,10.13
2017-06-16 23:00:00,8.13738,13.4958, 15.7926, 16.7122,Partly cloudy.,290.0,14.0,5.0,0.82,10.13
2017-06-17 00:00:00,13.4958,15.7926, 16.7122, 11.8878,Passing clouds.,260.0,13.0,5.0,0.88,10.14
2017-06-17 01:00:00,15.7926,16.7122, 11.8878, 13.6304,Partly cloudy.,270.0,13.0,5.0,0.82,10.14
2017-06-17 02:00:00,16.7122,11.8878, 13.6304, 16.0192,Passing clouds.,270.0,13.0,6.0,0.88,10.14
2017-06-17 03:00:00,11.8878,13.6304, 16.0192, 16.8141,Sprinkles. Passing clouds.,260.0,13.0,6.0,0.88,10.14
2017-06-17 04:00:00,13.6304,16.0192, 16.8141, 13.6506,Passing clouds.,260.0,12.0,4.0,0.88,10.14
2017-06-17 05:00:00,16.0192,16.8141, 13.6506, 11.9143,Broken clouds.,260.0,12.0,4.0,0.94,10.15
2017-06-17 06:00:00,16.8141,13.6506, 11.9143, 12.1674,Broken clouds.,260.0,12.0,5.0,0.94,10.15
2017-06-17 07:00:00,13.6506,11.9143, 12.1674, 14.2773,Broken clouds.,260.0,12.0,5.0,0.94,10.15
2017-06-17 08:00:00,11.9143,12.1674, 14.2773, 14.6574,Broken clouds.,280.0,13.0,5.0,0.82,10.15
2017-06-17 09:00:00,12.1674,14.2773, 14.6574, 12.5112,Sprinkles. Partly sunny.,280.0,13.0,5.0,0.82,10.15
2017-06-17 10:00:00,14.2773,14.6574, 12.5112, 9.2315,Broken clouds.,280.0,14.0,5.0,0.77,10.15
2017-06-17 11:00:00,14.6574,12.5112, 9.2315, 11.8942,Broken clouds.,280.0,14.0,7.0,0.77,10.16
2017-06-17 12:00:00,12.5112,9.2315, 11.8942, 13.1664,Broken clouds.,280.0,14.0,7.0,0.77,10.16
2017-06-17 13:00:00,9.2315,11.8942, 13.1664, 12.8431,Sprinkles. Broken clouds.,280.0,13.0,8.0,0.88,10.16
2017-06-17 14:00:00,11.8942,13.1664, 12.8431, 12.5221,Sprinkles. Partly sunny.,280.0,13.0,9.0,0.88,10.17
2017-06-17 15:00:00,13.1664,12.8431, 12.5221, 12.2002,Sprinkles. Partly sunny.,280.0,12.0,6.0,0.94,10.17
2017-06-17 16:00:00,12.8431,12.5221, 12.2002, 10.9301,Sprinkles. Broken clouds.,280.0,13.0,6.0,0.94,10.17
2017-06-17 17:00:00,12.5221,12.2002, 10.9301, 12.7369,Broken clouds.,280.0,13.0,5.0,0.88,10.17
2017-06-17 18:00:00,12.2002,10.9301, 12.7369, 12.9578,Broken clouds.,280.0,13.0,6.0,0.88,10.17
2017-06-17 19:00:00,10.9301,12.7369, 12.9578, 13.1787,Broken clouds.,290.0,13.0,5.0,0.88,10.17
2017-06-17 20:00:00,12.7369,12.9578, 13.1787, 13.0068,Light rain. Broken clouds.,280.0,12.0,4.0,0.94,10.18
2017-06-17 21:00:00,12.9578,13.1787, 13.0068, 20.9175,Partly cloudy.,270.0,12.0,3.0,0.94,10.18
2017-06-17 22:00:00,13.1787,13.0068, 20.9175, 22.6494,Passing clouds.,280.0,12.0,3.0,0.94,10.19
2017-06-17 23:00:00,13.0068,20.9175, 22.6494, 27.0361,Low clouds.,270.0,13.0,3.0,0.88,10.19
2017-06-18 00:00:00,20.9175,22.6494, 27.0361, 27.8439,Low clouds.,290.0,13.0,4.0,0.94,10.19
2017-06-18 01:00:00,22.6494,27.0361, 27.8439, 26.1589,Low clouds.,300.0,14.0,5.0,0.88,10.19
2017-06-18 02:00:00,27.0361,27.8439, 26.1589, 25.4922,Passing clouds.,310.0,14.0,5.0,0.88,10.19
2017-06-18 03:00:00,27.8439,26.1589, 25.4922, 23.0539,Passing clouds.,320.0,14.0,6.0,0.88,10.19
2017-06-18 04:00:00,26.1589,25.4922, 23.0539, 21.7611,Passing clouds.,320.0,14.0,4.0,0.88,10.19
2017-06-18 05:00:00,25.4922,23.0539, 21.7611, 20.3322,Partly sunny.,320.0,14.0,4.0,0.88,10.2
2017-06-18 06:00:00,23.0539,21.7611, 20.3322, 20.4244,Partly sunny.,320.0,15.0,5.0,0.82,10.21
2017-06-18 07:00:00,21.7611,20.3322, 20.4244, 23.3372,Partly sunny.,310.0,15.0,3.0,0.82,10.21
2017-06-18 08:00:00,20.3322,20.4244, 23.3372, 19.3767,Partly sunny.,310.0,15.0,5.0,0.82,10.22
2017-06-18 09:00:00,20.4244,23.3372, 19.3767, 17.7789,Partly sunny.,310.0,15.0,3.0,0.82,10.22
2017-06-18 10:00:00,23.3372,19.3767, 17.7789, 14.7761,Partly sunny.,290.0,16.0,2.0,0.83,10.23
2017-06-18 11:00:00,19.3767,17.7789, 14.7761, 13.9117,Partly sunny.,290.0,18.0,4.0,0.73,10.23
2017-06-18 12:00:00,17.7789,14.7761, 13.9117, 13.9728,Scattered clouds.,280.0,19.0,4.0,0.64,10.23
2017-06-18 13:00:00,14.7761,13.9117, 13.9728, 14.1217,Scattered clouds.,290.0,21.0,5.0,0.6,10.23
2017-06-18 14:00:00,13.9117,13.9728, 14.1217, 13.1022,Scattered clouds.,280.0,21.0,4.0,0.6,10.22
