timestamp,MpKrakBujaka-PM10-1g,PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
2017-03-13 04:00:00,28.027,28.6171,46.3755,32.0721
2017-03-13 05:00:00,28.9,31.6032,48.5555,34.6436
2017-03-13 06:00:00,28.1303,37.957,40.1175,37.2382
2017-03-13 07:00:00,28.6171,43.8421,34.7092,56.5265
2017-03-13 08:00:00,31.6032,44.894,32.0721,113.854
2017-03-13 09:00:00,37.957,46.3755,34.6436,122.284
2017-03-13 10:00:00,43.8421,48.5555,37.2382,151.164
2017-03-13 11:00:00,44.894,40.1175,56.5265,130.702
2017-03-13 12:00:00,46.3755,34.7092,113.854,129.34
2017-03-13 13:00:00,48.5555,32.0721,122.284,126.965
2017-03-13 14:00:00,40.1175,34.6436,151.164,127.613
2017-03-13 15:00:00,34.7092,37.2382,130.702,125.921
2017-03-13 16:00:00,32.0721,56.5265,129.34,105.266
2017-03-13 17:00:00,34.6436,113.854,126.965,104.992
2017-03-13 18:00:00,37.2382,122.284,127.613,111.653
2017-03-13 19:00:00,56.5265,151.164,125.921,109.844
2017-03-13 20:00:00,113.854,130.702,105.266,110.037
2017-03-13 21:00:00,122.284,129.34,104.992,122.636
2017-03-13 22:00:00,151.164,126.965,111.653,118.791
2017-03-13 23:00:00,130.702,127.613,109.844,71.8002
2017-03-14 00:00:00,129.34,125.921,110.037,64.5938
2017-03-14 01:00:00,126.965,105.266,122.636,39.8405
2017-03-14 02:00:00,127.613,104.992,118.791,50.7896
2017-03-14 03:00:00,125.921,111.653,71.8002,42.5547
2017-03-14 04:00:00,105.266,109.844,64.5938,43.9885
2017-03-14 05:00:00,104.992,110.037,39.8405,52.2069
2017-03-14 06:00:00,111.653,122.636,50.7896,77.7801
2017-03-14 07:00:00,109.844,118.791,42.5547,113.454
2017-03-14 08:00:00,110.037,71.8002,43.9885,169.924
2017-03-14 09:00:00,122.636,64.5938,52.2069,213.975
2017-03-14 10:00:00,118.791,39.8405,77.7801,228.582
2017-03-14 11:00:00,71.8002,50.7896,113.454,213.844
2017-03-14 12:00:00,64.5938,42.5547,169.924,160.691
2017-03-14 13:00:00,39.8405,43.9885,213.975,129.186
2017-03-14 14:00:00,50.7896,52.2069,228.582,119.593
2017-03-14 15:00:00,42.5547,77.7801,213.844,101.144
2017-03-14 16:00:00,43.9885,113.454,160.691,100.683
2017-03-14 17:00:00,52.2069,169.924,129.186,97.4432
2017-03-14 18:00:00,77.7801,213.975,119.593,95.5172
2017-03-14 19:00:00,113.454,228.582,101.144,122.611
2017-03-14 20:00:00,169.924,213.844,100.683,150.111
2017-03-14 21:00:00,213.975,160.691,97.4432,121.829
2017-03-14 22:00:00,228.582,129.186,95.5172,99.2751
2017-03-14 23:00:00,213.844,119.593,122.611,82.9012
2017-03-15 00:00:00,160.691,101.144,150.111,51.8655
2017-03-15 01:00:00,129.186,100.683,121.829,66.5132
2017-03-15 02:00:00,119.593,97.4432,99.2751,57.6957
2017-03-15 03:00:00,101.144,95.5172,82.9012,50.2119
2017-03-15 04:00:00,100.683,122.611,51.8655,49.4308
2017-03-15 05:00:00,97.4432,150.111,66.5132,28.7422
2017-03-15 06:00:00,95.5172,121.829,57.6957,18.8708
2017-03-15 07:00:00,122.611,99.2751,50.2119,14.9278
2017-03-15 08:00:00,150.111,82.9012,49.4308,22.6796
2017-03-15 09:00:00,121.829,51.8655,28.7422,52.5097
2017-03-15 10:00:00,99.2751,66.5132,18.8708,81.8227
2017-03-15 11:00:00,82.9012,57.6957,14.9278,102.572
2017-03-15 12:00:00,51.8655,50.2119,22.6796,102.432
2017-03-15 13:00:00,66.5132,49.4308,52.5097,96.4627
2017-03-15 14:00:00,57.6957,28.7422,81.8227,95.1103
2017-03-15 15:00:00,50.2119,18.8708,102.572,98.4888
2017-03-15 16:00:00,49.4308,14.9278,102.432,89.2779
2017-03-15 17:00:00,28.7422,22.6796,96.4627,73.9584
2017-03-15 18:00:00,18.8708,52.5097,95.1103,65.5496
2017-03-15 19:00:00,14.9278,81.8227,98.4888,62.6904
2017-03-15 20:00:00,22.6796,102.572,89.2779,46.3201
2017-03-15 21:00:00,52.5097,102.432,73.9584,28.6104
2017-03-15 22:00:00,81.8227,96.4627,65.5496,27.0184
2017-03-15 23:00:00,102.572,95.1103,62.6904,21.6041
2017-03-16 00:00:00,102.432,98.4888,46.3201,23.9096
2017-03-16 01:00:00,96.4627,89.2779,28.6104,19.8377
2017-03-16 02:00:00,95.1103,73.9584,27.0184,20.0651
2017-03-16 03:00:00,98.4888,65.5496,21.6041,28.3434
2017-03-16 04:00:00,89.2779,62.6904,23.9096,22.3455
2017-03-16 05:00:00,73.9584,46.3201,19.8377,27.6899
2017-03-16 06:00:00,65.5496,28.6104,20.0651,20.3266
2017-03-16 07:00:00,62.6904,27.0184,28.3434,21.2546
2017-03-16 08:00:00,46.3201,21.6041,22.3455,37.2882
2017-03-16 09:00:00,28.6104,23.9096,27.6899,35.0389
2017-03-16 10:00:00,27.0184,19.8377,20.3266,53.205
2017-03-16 11:00:00,21.6041,20.0651,21.2546,78.7577
2017-03-16 12:00:00,23.9096,28.3434,37.2882,77.7843
2017-03-16 13:00:00,19.8377,22.3455,35.0389,69.4162
2017-03-16 14:00:00,20.0651,27.6899,53.205,64.0233
2017-03-16 15:00:00,28.3434,20.3266,78.7577,62.5125
2017-03-16 16:00:00,22.3455,21.2546,77.7843,66.0853
2017-03-16 17:00:00,27.6899,37.2882,69.4162,57.9814
2017-03-16 18:00:00,20.3266,35.0389,64.0233,73.3993
2017-03-16 19:00:00,21.2546,53.205,62.5125,88.8212
2017-03-16 20:00:00,37.2882,78.7577,66.0853,103.918
2017-03-16 21:00:00,35.0389,77.7843,57.9814,59.5601
2017-03-16 22:00:00,53.205,69.4162,73.3993,24.8073
2017-03-16 23:00:00,78.7577,64.0233,88.8212,20.327
2017-03-17 00:00:00,77.7843,62.5125,103.918,15.0557
2017-03-17 01:00:00,69.4162,66.0853,59.5601,26.4224
2017-03-17 02:00:00,64.0233,57.9814,24.8073,31.0926
2017-03-17 03:00:00,62.5125,73.3993,20.327,30.9927
2017-03-17 04:00:00,66.0853,88.8212,15.0557,40.0122
2017-03-17 05:00:00,57.9814,103.918,26.4224,41.425
2017-03-17 06:00:00,73.3993,59.5601,31.0926,45.8615
2017-03-17 07:00:00,88.8212,24.8073,30.9927,56.1515
2017-03-17 08:00:00,103.918,20.327,40.0122,42.8535
2017-03-17 09:00:00,59.5601,15.0557,41.425,42.6568
2017-03-17 10:00:00,24.8073,26.4224,45.8615,44.4247
2017-03-17 11:00:00,20.327,31.0926,56.1515,41.0422
2017-03-17 12:00:00,15.0557,30.9927,42.8535,18.3309
2017-03-17 13:00:00,26.4224,40.0122,42.6568,13.0387
2017-03-17 14:00:00,31.0926,41.425,44.4247,23.1702
2017-03-17 15:00:00,30.9927,45.8615,41.0422,21.1218
2017-03-17 16:00:00,40.0122,56.1515,18.3309,16.2634
2017-03-17 17:00:00,41.425,42.8535,13.0387,20.0959
2017-03-17 18:00:00,45.8615,42.6568,23.1702,22.5235
2017-03-17 19:00:00,56.1515,44.4247,21.1218,19.7366
2017-03-17 20:00:00,42.8535,41.0422,16.2634,23.1516
2017-03-17 21:00:00,42.6568,18.3309,20.0959,24.0408
2017-03-17 22:00:00,44.4247,13.0387,22.5235,16.4357
2017-03-17 23:00:00,41.0422,23.1702,19.7366,13.5386
2017-03-18 00:00:00,18.3309,21.1218,23.1516,17.6956
2017-03-18 01:00:00,13.0387,16.2634,24.0408,17.2978
2017-03-18 02:00:00,23.1702,20.0959,16.4357,14.39
2017-03-18 03:00:00,21.1218,22.5235,13.5386,13.0258
2017-03-18 04:00:00,16.2634,19.7366,17.6956,12.7772
2017-03-18 05:00:00,20.0959,23.1516,17.2978,19.4274
2017-03-18 06:00:00,22.5235,24.0408,14.39,10.7719
2017-03-18 07:00:00,19.7366,16.4357,13.0258,12.8867
2017-03-18 08:00:00,23.1516,13.5386,12.7772,13.2599
2017-03-18 09:00:00,24.0408,17.6956,19.4274,8.27605
2017-03-18 10:00:00,16.4357,17.2978,10.7719,9.51328
2017-03-18 11:00:00,13.5386,14.39,12.8867,9.18045
2017-03-18 12:00:00,17.6956,13.0258,13.2599,12.3646
2017-03-18 13:00:00,17.2978,12.7772,8.27605,14.4101
2017-03-18 14:00:00,14.39,19.4274,9.51328,9.67257
2017-03-18 15:00:00,13.0258,10.7719,9.18045,10.2851
2017-03-18 16:00:00,12.7772,12.8867,12.3646,7.72854
2017-03-18 17:00:00,19.4274,13.2599,14.4101,10.2663
2017-03-18 18:00:00,10.7719,8.27605,9.67257,11.3879
2017-03-18 19:00:00,12.8867,9.51328,10.2851,9.60568
2017-03-18 20:00:00,13.2599,9.18045,7.72854,8.6273
2017-03-18 21:00:00,8.27605,12.3646,10.2663,10.203
2017-03-18 22:00:00,9.51328,14.4101,11.3879,12.8261
2017-03-18 23:00:00,9.18045,9.67257,9.60568,14.102
2017-03-19 00:00:00,12.3646,10.2851,8.6273,13.717
2017-03-19 01:00:00,14.4101,7.72854,10.203,17.6727
2017-03-19 02:00:00,9.67257,10.2663,12.8261,15.646
2017-03-19 03:00:00,10.2851,11.3879,14.102,14.6494
2017-03-19 04:00:00,7.72854,9.60568,13.717,12.5386
2017-03-19 05:00:00,10.2663,8.6273,17.6727,14.5688
2017-03-19 06:00:00,11.3879,10.203,15.646,13.179
2017-03-19 07:00:00,9.60568,12.8261,14.6494,27.5923
2017-03-19 08:00:00,8.6273,14.102,12.5386,40.3534
2017-03-19 09:00:00,10.203,13.717,14.5688,18.8359
2017-03-19 10:00:00,12.8261,17.6727,13.179,24.4463
2017-03-19 11:00:00,14.102,15.646,27.5923,20.3852
2017-03-19 12:00:00,13.717,14.6494,40.3534,12.1024
2017-03-19 13:00:00,17.6727,12.5386,18.8359,12.2451
2017-03-19 14:00:00,15.646,14.5688,24.4463,19.1197
2017-03-19 15:00:00,14.6494,13.179,20.3852,18.6457
2017-03-19 16:00:00,12.5386,27.5923,12.1024,27.2129
2017-03-19 17:00:00,14.5688,40.3534,12.2451,16.3006
2017-03-19 18:00:00,13.179,18.8359,19.1197,11.3636
2017-03-19 19:00:00,27.5923,24.4463,18.6457,20.2717
2017-03-19 20:00:00,40.3534,20.3852,27.2129,17.426
2017-03-19 21:00:00,18.8359,12.1024,16.3006,22.5726
2017-03-19 22:00:00,24.4463,12.2451,11.3636,16.7814
2017-03-19 23:00:00,20.3852,19.1197,20.2717,13.1806
2017-03-20 00:00:00,12.1024,18.6457,17.426,15.9981
2017-03-20 01:00:00,12.2451,27.2129,22.5726,20.1097
2017-03-20 02:00:00,19.1197,16.3006,16.7814,17.9188
2017-03-20 03:00:00,18.6457,11.3636,13.1806,17.5983
2017-03-20 04:00:00,27.2129,20.2717,15.9981,19.6641
2017-03-20 05:00:00,16.3006,17.426,20.1097,24.6126
2017-03-20 06:00:00,11.3636,22.5726,17.9188,35.3254
2017-03-20 07:00:00,20.2717,16.7814,17.5983,59.9917
2017-03-20 08:00:00,17.426,13.1806,19.6641,58.2376
2017-03-20 09:00:00,22.5726,15.9981,24.6126,58.9152
2017-03-20 10:00:00,16.7814,20.1097,35.3254,41.5718
2017-03-20 11:00:00,13.1806,17.9188,59.9917,32.0295
2017-03-20 12:00:00,15.9981,17.5983,58.2376,41.8031
2017-03-20 13:00:00,20.1097,19.6641,58.9152,25.2047
2017-03-20 14:00:00,17.9188,24.6126,41.5718,18.9154
2017-03-20 15:00:00,17.5983,35.3254,32.0295,25.3646
2017-03-20 16:00:00,19.6641,59.9917,41.8031,30.3418
2017-03-20 17:00:00,24.6126,58.2376,25.2047,32.0585
2017-03-20 18:00:00,35.3254,58.9152,18.9154,44.528
2017-03-20 19:00:00,59.9917,41.5718,25.3646,50.2949
2017-03-20 20:00:00,58.2376,32.0295,30.3418,32.9295
2017-03-20 21:00:00,58.9152,41.8031,32.0585,27.2434
2017-03-20 22:00:00,41.5718,25.2047,44.528,18.3591
2017-03-20 23:00:00,32.0295,18.9154,50.2949,17.3848
2017-03-21 00:00:00,41.8031,25.3646,32.9295,14.1354
2017-03-21 01:00:00,25.2047,30.3418,27.2434,15.1508
2017-03-21 02:00:00,18.9154,32.0585,18.3591,15.4732
2017-03-21 03:00:00,25.3646,44.528,17.3848,20.809
2017-03-21 04:00:00,30.3418,50.2949,14.1354,14.2822
2017-03-21 05:00:00,32.0585,32.9295,15.1508,22.7071
2017-03-21 06:00:00,44.528,27.2434,15.4732,28.1309
2017-03-21 07:00:00,50.2949,18.3591,20.809,50.8661
2017-03-21 08:00:00,32.9295,17.3848,14.2822,99.3842
2017-03-21 09:00:00,27.2434,14.1354,22.7071,137.48
2017-03-21 10:00:00,18.3591,15.1508,28.1309,150.998
2017-03-21 11:00:00,17.3848,15.4732,50.8661,173.7
2017-03-21 12:00:00,14.1354,20.809,99.3842,148.713
2017-03-21 13:00:00,15.1508,14.2822,137.48,121.327
2017-03-21 14:00:00,15.4732,22.7071,150.998,124.665
2017-03-21 15:00:00,20.809,28.1309,173.7,103.983
2017-03-21 16:00:00,14.2822,50.8661,148.713,102.765
2017-03-21 17:00:00,22.7071,99.3842,121.327,89.1053
2017-03-21 18:00:00,28.1309,137.48,124.665,95.9338
2017-03-21 19:00:00,50.8661,150.998,103.983,98.757
2017-03-21 20:00:00,99.3842,173.7,102.765,111.918
2017-03-21 21:00:00,137.48,148.713,89.1053,117.283
2017-03-21 22:00:00,150.998,121.327,95.9338,108.687
2017-03-21 23:00:00,173.7,124.665,98.757,34.3126
2017-03-22 00:00:00,148.713,103.983,111.918,14.7866
2017-03-22 01:00:00,121.327,102.765,117.283,10.5
2017-03-22 02:00:00,124.665,89.1053,108.687,8.94546
2017-03-22 03:00:00,103.983,95.9338,34.3126,10.3646
2017-03-22 04:00:00,102.765,98.757,14.7866,10.8227
2017-03-22 05:00:00,89.1053,111.918,10.5,17.8864
2017-03-22 06:00:00,95.9338,117.283,8.94546,19.1464
2017-03-22 07:00:00,98.757,108.687,10.3646,11.6643
2017-03-22 08:00:00,111.918,34.3126,10.8227,12.6761
2017-03-22 09:00:00,117.283,14.7866,17.8864,14.5739
2017-03-22 10:00:00,108.687,10.5,19.1464,15.2216
2017-03-22 11:00:00,34.3126,8.94546,11.6643,14.1098
2017-03-22 12:00:00,14.7866,10.3646,12.6761,20.5608
2017-03-22 13:00:00,10.5,10.8227,14.5739,16.8335
2017-03-22 14:00:00,8.94546,17.8864,15.2216,13.5462
2017-03-22 15:00:00,10.3646,19.1464,14.1098,26.4553
2017-03-22 16:00:00,10.8227,11.6643,20.5608,28.1364
2017-03-22 17:00:00,17.8864,12.6761,16.8335,27.4404
2017-03-22 18:00:00,19.1464,14.5739,13.5462,24.3486
2017-03-22 19:00:00,11.6643,15.2216,26.4553,17.9688
2017-03-22 20:00:00,12.6761,14.1098,28.1364,17.4807
2017-03-22 21:00:00,14.5739,20.5608,27.4404,17.4162
2017-03-22 22:00:00,15.2216,16.8335,24.3486,14.9501
2017-03-22 23:00:00,14.1098,13.5462,17.9688,13.8051
2017-03-23 00:00:00,20.5608,26.4553,17.4807,19.6931
2017-03-23 01:00:00,16.8335,28.1364,17.4162,16.6187
2017-03-23 02:00:00,13.5462,27.4404,14.9501,16.2443
2017-03-23 03:00:00,26.4553,24.3486,13.8051,19.887
2017-03-23 04:00:00,28.1364,17.9688,19.6931,29.6156
2017-03-23 05:00:00,27.4404,17.4807,16.6187,27.14
2017-03-23 06:00:00,24.3486,17.4162,16.2443,28.3582
2017-03-23 07:00:00,17.9688,14.9501,19.887,37.7479
2017-03-23 08:00:00,17.4807,13.8051,29.6156,45.9879
2017-03-23 09:00:00,17.4162,19.6931,27.14,47.4
2017-03-23 10:00:00,14.9501,16.6187,28.3582,46.3989
2017-03-23 11:00:00,13.8051,16.2443,37.7479,42.257
2017-03-23 12:00:00,19.6931,19.887,45.9879,45.3006
2017-03-23 13:00:00,16.6187,29.6156,47.4,44.8322
2017-03-23 14:00:00,16.2443,27.14,46.3989,44.9856
2017-03-23 15:00:00,19.887,28.3582,42.257,53.9134
2017-03-23 16:00:00,29.6156,37.7479,45.3006,65.2607
2017-03-23 17:00:00,27.14,45.9879,44.8322,76.5402
2017-03-23 18:00:00,28.3582,47.4,44.9856,86.1445
2017-03-23 19:00:00,37.7479,46.3989,53.9134,81.4686
2017-03-23 20:00:00,45.9879,42.257,65.2607,62.5518
2017-03-23 21:00:00,47.4,45.3006,76.5402,49.1823
2017-03-23 22:00:00,46.3989,44.8322,86.1445,36.0143
2017-03-23 23:00:00,42.257,44.9856,81.4686,38.5819
2017-03-24 00:00:00,45.3006,53.9134,62.5518,50.0068
2017-03-24 01:00:00,44.8322,65.2607,49.1823,40.0535
2017-03-24 02:00:00,44.9856,76.5402,36.0143,38.0303
2017-03-24 03:00:00,53.9134,86.1445,38.5819,46.1228
2017-03-24 04:00:00,65.2607,81.4686,50.0068,39.8423
2017-03-24 05:00:00,76.5402,62.5518,40.0535,32.9037
2017-03-24 06:00:00,86.1445,49.1823,38.0303,56.9963
2017-03-24 07:00:00,81.4686,36.0143,46.1228,65.8929
2017-03-24 08:00:00,62.5518,38.5819,39.8423,95.0086
2017-03-24 09:00:00,49.1823,50.0068,32.9037,169.203
2017-03-24 10:00:00,36.0143,40.0535,56.9963,168.488
2017-03-24 11:00:00,38.5819,38.0303,65.8929,158.667
2017-03-24 12:00:00,50.0068,46.1228,95.0086,150.553
2017-03-24 13:00:00,40.0535,39.8423,169.203,140.658
2017-03-24 14:00:00,38.0303,32.9037,168.488,125.079
2017-03-24 15:00:00,46.1228,56.9963,158.667,101.789
2017-03-24 16:00:00,39.8423,65.8929,150.553,91.4467
2017-03-24 17:00:00,32.9037,95.0086,140.658,80.7151
2017-03-24 18:00:00,56.9963,169.203,125.079,78.2436
2017-03-24 19:00:00,65.8929,168.488,101.789,80.6325
2017-03-24 20:00:00,95.0086,158.667,91.4467,80.6297
2017-03-24 21:00:00,169.203,150.553,80.7151,61.2987
2017-03-24 22:00:00,168.488,140.658,78.2436,67.67399999999999
2017-03-24 23:00:00,158.667,125.079,80.6325,52.695
2017-03-25 00:00:00,150.553,101.789,80.6297,53.6709
2017-03-25 01:00:00,140.658,91.4467,61.2987,53.5531
2017-03-25 02:00:00,125.079,80.7151,67.67399999999999,23.7558
2017-03-25 03:00:00,101.789,78.2436,52.695,18.5429
2017-03-25 04:00:00,91.4467,80.6325,53.6709,15.5152
2017-03-25 05:00:00,80.7151,80.6297,53.5531,19.4017
2017-03-25 06:00:00,78.2436,61.2987,23.7558,23.5085
2017-03-25 07:00:00,80.6325,67.67399999999999,18.5429,35.2106
2017-03-25 08:00:00,80.6297,52.695,15.5152,41.5368
2017-03-25 09:00:00,61.2987,53.6709,19.4017,37.7555
2017-03-25 10:00:00,67.67399999999999,53.5531,23.5085,40.582
2017-03-25 11:00:00,52.695,23.7558,35.2106,30.6565
2017-03-25 12:00:00,53.6709,18.5429,41.5368,20.6464
2017-03-25 13:00:00,53.5531,15.5152,37.7555,19.0075
2017-03-25 14:00:00,23.7558,19.4017,40.582,15.4857
2017-03-25 15:00:00,18.5429,23.5085,30.6565,19.9177
2017-03-25 16:00:00,15.5152,35.2106,20.6464,20.4893
2017-03-25 17:00:00,19.4017,41.5368,19.0075,21.1047
2017-03-25 18:00:00,23.5085,37.7555,15.4857,17.3741
2017-03-25 19:00:00,35.2106,40.582,19.9177,16.3356
2017-03-25 20:00:00,41.5368,30.6565,20.4893,15.0143
2017-03-25 21:00:00,37.7555,20.6464,21.1047,11.7354
2017-03-25 22:00:00,40.582,19.0075,17.3741,9.64073
2017-03-25 23:00:00,30.6565,15.4857,16.3356,12.099
2017-03-26 00:00:00,20.6464,19.9177,15.0143,11.7999
2017-03-26 01:00:00,19.0075,20.4893,11.7354,11.1683
2017-03-26 02:00:00,15.4857,21.1047,9.64073,13.2041
2017-03-26 03:00:00,19.9177,17.3741,12.099,11.5293
2017-03-26 04:00:00,20.4893,16.3356,11.7999,12.3122
2017-03-26 05:00:00,21.1047,15.0143,11.1683,10.9046
2017-03-26 06:00:00,17.3741,11.7354,13.2041,10.6297
2017-03-26 07:00:00,16.3356,9.64073,11.5293,38.3159
2017-03-26 08:00:00,15.0143,12.099,12.3122,94.175
2017-03-26 09:00:00,11.7354,11.7999,10.9046,106.628
2017-03-26 10:00:00,9.64073,11.1683,10.6297,115.297
2017-03-26 11:00:00,12.099,13.2041,38.3159,100.022
2017-03-26 12:00:00,11.7999,11.5293,94.175,79.3959
2017-03-26 13:00:00,11.1683,12.3122,106.628,83.48700000000002
2017-03-26 14:00:00,13.2041,10.9046,115.297,78.4354
2017-03-26 15:00:00,11.5293,10.6297,100.022,65.1324
2017-03-26 16:00:00,12.3122,38.3159,79.3959,58.5221
2017-03-26 17:00:00,10.9046,94.175,83.48700000000002,67.5314
2017-03-26 18:00:00,10.6297,106.628,78.4354,76.7357
2017-03-26 19:00:00,38.3159,115.297,65.1324,82.5424
2017-03-26 20:00:00,94.175,100.022,58.5221,78.8787
2017-03-26 21:00:00,106.628,79.3959,67.5314,54.6316
2017-03-26 22:00:00,115.297,83.48700000000002,76.7357,36.3209
2017-03-26 23:00:00,100.022,78.4354,82.5424,42.6151
2017-03-27 00:00:00,79.3959,65.1324,78.8787,46.889
2017-03-27 01:00:00,83.48700000000002,58.5221,54.6316,46.0941
2017-03-27 02:00:00,78.4354,67.5314,36.3209,42.8466
2017-03-27 03:00:00,65.1324,76.7357,42.6151,44.244
2017-03-27 04:00:00,58.5221,82.5424,46.889,40.238
2017-03-27 05:00:00,67.5314,78.8787,46.0941,37.5582
2017-03-27 06:00:00,76.7357,54.6316,42.8466,45.6644
2017-03-27 07:00:00,82.5424,36.3209,44.244,53.8821
2017-03-27 08:00:00,78.8787,42.6151,40.238,68.2073
2017-03-27 09:00:00,54.6316,46.889,37.5582,92.1872
2017-03-27 10:00:00,36.3209,46.0941,45.6644,110.26
2017-03-27 11:00:00,42.6151,42.8466,53.8821,92.9159
2017-03-27 12:00:00,46.889,44.244,68.2073,91.7978
2017-03-27 13:00:00,46.0941,40.238,92.1872,83.8193
2017-03-27 14:00:00,42.8466,37.5582,110.26,62.5204
2017-03-27 15:00:00,44.244,45.6644,92.9159,61.1031
2017-03-27 16:00:00,40.238,53.8821,91.7978,61.4348
2017-03-27 17:00:00,37.5582,68.2073,83.8193,80.2585
2017-03-27 18:00:00,45.6644,92.1872,62.5204,101.432
2017-03-27 19:00:00,53.8821,110.26,61.1031,111.663
2017-03-27 20:00:00,68.2073,92.9159,61.4348,78.2767
2017-03-27 21:00:00,92.1872,91.7978,80.2585,57.1288
2017-03-27 22:00:00,110.26,83.8193,101.432,43.3015
2017-03-27 23:00:00,92.9159,62.5204,111.663,32.5111
2017-03-28 00:00:00,91.7978,61.1031,78.2767,26.965
2017-03-28 01:00:00,83.8193,61.4348,57.1288,34.0308
2017-03-28 02:00:00,62.5204,80.2585,43.3015,39.8219
2017-03-28 03:00:00,61.1031,101.432,32.5111,29.0954
2017-03-28 04:00:00,61.4348,111.663,26.965,41.5134
2017-03-28 05:00:00,80.2585,78.2767,34.0308,40.9804
2017-03-28 06:00:00,101.432,57.1288,39.8219,42.4475
2017-03-28 07:00:00,111.663,43.3015,29.0954,73.3714
2017-03-28 08:00:00,78.2767,32.5111,41.5134,105.601
2017-03-28 09:00:00,57.1288,26.965,40.9804,128.71
2017-03-28 10:00:00,43.3015,34.0308,42.4475,195.053
2017-03-28 11:00:00,32.5111,39.8219,73.3714,125.571
2017-03-28 12:00:00,26.965,29.0954,105.601,107.914
2017-03-28 13:00:00,34.0308,41.5134,128.71,91.9973
2017-03-28 14:00:00,39.8219,40.9804,195.053,82.2323
2017-03-28 15:00:00,29.0954,42.4475,125.571,66.6204
2017-03-28 16:00:00,41.5134,73.3714,107.914,73.4415
2017-03-28 17:00:00,40.9804,105.601,91.9973,90.9469
2017-03-28 18:00:00,42.4475,128.71,82.2323,108.751
2017-03-28 19:00:00,73.3714,195.053,66.6204,98.9429
2017-03-28 20:00:00,105.601,125.571,73.4415,124.107
2017-03-28 21:00:00,128.71,107.914,90.9469,71.6221
2017-03-28 22:00:00,195.053,91.9973,108.751,45.4585
2017-03-28 23:00:00,125.571,82.2323,98.9429,35.6649
2017-03-29 00:00:00,107.914,66.6204,124.107,33.6772
2017-03-29 01:00:00,91.9973,73.4415,71.6221,38.0576
2017-03-29 02:00:00,82.2323,90.9469,45.4585,39.4476
2017-03-29 03:00:00,66.6204,108.751,35.6649,31.264
2017-03-29 04:00:00,73.4415,98.9429,33.6772,35.4151
2017-03-29 05:00:00,90.9469,124.107,38.0576,43.7052
2017-03-29 06:00:00,108.751,71.6221,39.4476,44.6583
2017-03-29 07:00:00,98.9429,45.4585,31.264,35.7178
2017-03-29 08:00:00,124.107,35.6649,35.4151,18.4985
2017-03-29 09:00:00,71.6221,33.6772,43.7052,23.3471
2017-03-29 10:00:00,45.4585,38.0576,44.6583,28.8426
2017-03-29 11:00:00,35.6649,39.4476,35.7178,19.2986
2017-03-29 12:00:00,33.6772,31.264,18.4985,24.9377
2017-03-29 13:00:00,38.0576,35.4151,23.3471,20.6128
2017-03-29 14:00:00,39.4476,43.7052,28.8426,24.1157
2017-03-29 15:00:00,31.264,44.6583,19.2986,22.6934
2017-03-29 16:00:00,35.4151,35.7178,24.9377,27.7986
2017-03-29 17:00:00,43.7052,18.4985,20.6128,26.5765
2017-03-29 18:00:00,44.6583,23.3471,24.1157,34.0573
2017-03-29 19:00:00,35.7178,28.8426,22.6934,31.8538
2017-03-29 20:00:00,18.4985,19.2986,27.7986,45.2034
2017-03-29 21:00:00,23.3471,24.9377,26.5765,37.8358
2017-03-29 22:00:00,28.8426,20.6128,34.0573,33.1441
2017-03-29 23:00:00,19.2986,24.1157,31.8538,33.911
2017-03-30 00:00:00,24.9377,22.6934,45.2034,38.8935
2017-03-30 01:00:00,20.6128,27.7986,37.8358,39.1057
2017-03-30 02:00:00,24.1157,26.5765,33.1441,36.8061
2017-03-30 03:00:00,22.6934,34.0573,33.911,31.3996
2017-03-30 04:00:00,27.7986,31.8538,38.8935,32.2177
2017-03-30 05:00:00,26.5765,45.2034,39.1057,35.6428
2017-03-30 06:00:00,34.0573,37.8358,36.8061,39.1242
2017-03-30 07:00:00,31.8538,33.1441,31.3996,55.9033
2017-03-30 08:00:00,45.2034,33.911,32.2177,109.848
2017-03-30 09:00:00,37.8358,38.8935,35.6428,149.155
2017-03-30 10:00:00,33.1441,39.1057,39.1242,163.935
2017-03-30 11:00:00,33.911,36.8061,55.9033,140.654
2017-03-30 12:00:00,38.8935,31.3996,109.848,142.039
2017-03-30 13:00:00,39.1057,32.2177,149.155,117.884
2017-03-30 14:00:00,36.8061,35.6428,163.935,103.219
2017-03-30 15:00:00,31.3996,39.1242,140.654,87.7558
2017-03-30 16:00:00,32.2177,55.9033,142.039,73.2324
2017-03-30 17:00:00,35.6428,109.848,117.884,90.4671
2017-03-30 18:00:00,39.1242,149.155,103.219,108.541
2017-03-30 19:00:00,55.9033,163.935,87.7558,82.6883
2017-03-30 20:00:00,109.848,140.654,73.2324,68.7767
2017-03-30 21:00:00,149.155,142.039,90.4671,42.8061
2017-03-30 22:00:00,163.935,117.884,108.541,20.7239
2017-03-30 23:00:00,140.654,103.219,82.6883,24.3198
2017-03-31 00:00:00,142.039,87.7558,68.7767,25.1213
2017-03-31 01:00:00,117.884,73.2324,42.8061,19.8732
2017-03-31 02:00:00,103.219,90.4671,20.7239,23.4502
2017-03-31 03:00:00,87.7558,108.541,24.3198,14.1877
2017-03-31 04:00:00,73.2324,82.6883,25.1213,13.7989
