timestamp,Weather,Direction(deg),Temp(C),Wind(m/s),Humidity,Barometer(mbar)
2018-02-28 00:30:00,Light snow. Passing clouds.,40,-13,7,0.78,10.19
2018-02-28 01:00:00,Light snow. Partly cloudy.,50,-13,7,0.78,10.19
2018-02-28 01:30:00,Light snow. Passing clouds.,50,-13,6,0.78,10.19
2018-02-28 02:00:00,Light snow. Passing clouds.,40,-13,7,0.78,10.19
2018-02-28 02:30:00,Light snow. Partly cloudy.,40,-13,6,0.78,10.19
2018-02-28 03:00:00,Light snow. Passing clouds.,40,-13,6,0.78,10.19
2018-02-28 03:30:00,Light snow. Ice fog.,50,-13,7,0.78,10.19
2018-02-28 04:00:00,Light snow. Ice fog.,50,-13,6,0.78,10.19
2018-02-28 04:30:00,Light snow. Passing clouds.,40,-13,5,0.78,10.19
2018-02-28 05:00:00,Light snow. Passing clouds.,50,-13,6,0.78,10.19
2018-02-28 05:30:00,Light snow. Ice fog.,50,-13,6,0.78,10.19
2018-02-28 06:00:00,Light snow. Ice fog.,50,-13,6,0.78,10.2
2018-02-28 06:30:00,Light snow. Partly sunny.,50,-13,6,0.78,10.2
2018-02-28 07:00:00,Light snow. Ice fog.,50,-13,5,0.78,10.2
2018-02-28 07:30:00,Light snow. Broken clouds.,40,-13,5,0.78,10.21
2018-02-28 08:00:00,Light snow. Ice fog.,40,-13,6,0.78,10.21
2018-02-28 08:30:00,Light snow. Ice fog.,40,-13,6,0.78,10.21
2018-02-28 09:00:00,Partly sunny.,50,-13,6,0.78,10.21
2018-02-28 09:30:00,Partly sunny.,60,-12,7,0.72,10.21
2018-02-28 10:00:00,Partly sunny.,60,-12,7,0.72,10.22
2018-02-28 10:30:00,Scattered clouds.,50,-11,6,0.67,10.22
2018-02-28 11:00:00,Scattered clouds.,70,-11,6,0.67,10.22
2018-02-28 11:30:00,Scattered clouds.,70,-11,6,0.67,10.22
2018-02-28 12:00:00,Scattered clouds.,20,-10,6,0.67,10.22
2018-02-28 12:30:00,Scattered clouds.,50,-10,5,0.62,10.22
2018-02-28 13:00:00,Scattered clouds.,40,-10,6,0.67,10.22
2018-02-28 13:30:00,Scattered clouds.,40,-10,5,0.62,10.22
2018-02-28 14:00:00,Light snow. Broken clouds.,40,-10,5,0.67,10.22
2018-02-28 14:30:00,Partly sunny.,20,-10,5,0.67,10.23
2018-02-28 15:00:00,Partly sunny.,30,-10,5,0.67,10.23
2018-02-28 15:30:00,Partly sunny.,20,-10,4,0.67,10.23
2018-02-28 16:00:00,Light snow. Partly sunny.,40,-10,4,0.67,10.23
2018-02-28 16:30:00,Partly sunny.,20,-10,3,0.62,10.23
2018-02-28 17:00:00,Broken clouds.,30,-10,3,0.62,10.23
2018-02-28 17:30:00,Light snow. Partly cloudy.,30,-10,3,0.67,10.23
2018-02-28 18:00:00,Light snow. Partly cloudy.,20,-10,2,0.73,10.23
2018-02-28 18:30:00,Light snow. Passing clouds.,30,-10,2,0.73,10.23
2018-02-28 19:00:00,Light snow. Ice fog.,30,-10,3,0.79,10.24
2018-02-28 19:30:00,Light snow. Partly cloudy.,40,-10,3,0.79,10.24
2018-02-28 20:00:00,Light snow. Partly cloudy.,50,-10,3,0.79,10.24
2018-02-28 20:30:00,Light snow. Ice fog.,60,-10,3,0.79,10.24
2018-02-28 21:00:00,Light snow. Ice fog.,170,-10,2,0.85,10.24
2018-02-28 21:30:00,Light snow. Ice fog.,160,-10,2,0.85,10.23
2018-02-28 22:00:00,Light snow. Partly cloudy.,0,-11,1,0.85,10.23
2018-02-28 22:30:00,Light snow. Ice fog.,0,-11,1,0.85,10.23
2018-02-28 23:00:00,Light snow. Ice fog.,210,-11,1,0.85,10.23
2018-02-28 23:30:00,Light snow. Ice fog.,0,-12,1,0.92,10.23
2018-03-01 00:00:00,Light snow. Ice fog.,240,-12,1,0.85,10.23
2018-03-01 00:30:00,Ice fog.,0,-13,1,0.92,10.23
2018-03-01 01:00:00,Ice fog.,0,-14,1,0.85,10.23
2018-03-01 01:30:00,Ice fog.,0,-15,1,0.85,10.23
2018-03-01 02:00:00,Ice fog.,0,-15,1,0.85,10.23
2018-03-01 02:30:00,Ice fog.,0,-16,1,0.85,10.22
2018-03-01 03:00:00,Ice fog.,0,-16,1,0.85,10.22
2018-03-01 03:30:00,Ice fog.,260,-17,1,0.85,10.22
2018-03-01 04:00:00,Ice fog.,0,-17,1,0.85,10.21
2018-03-01 04:30:00,Ice fog.,300,-18,1,0.84,10.21
2018-03-01 05:00:00,Ice fog.,0,-17,1,0.85,10.21
2018-03-01 05:30:00,Ice fog.,0,-17,1,0.85,10.21
2018-03-01 06:00:00,Ice fog.,0,-17,1,0.85,10.21
2018-03-01 06:30:00,Ice fog.,60,-18,1,0.84,10.21
2018-03-01 07:00:00,Ice fog.,20,-17,1,0.85,10.21
2018-03-01 07:30:00,Ice fog.,0,-17,1,0.85,10.2
2018-03-01 08:00:00,Ice fog.,70,-16,2,0.85,10.2
2018-03-01 08:30:00,Ice fog.,60,-14,2,0.85,10.2
2018-03-01 09:00:00,Ice fog.,70,-13,2,0.85,10.2
2018-03-01 09:30:00,Ice fog.,70,-12,3,0.85,10.19
2018-03-01 10:00:00,Clear.,90,-10,4,0.73,10.19
2018-03-01 10:30:00,Passing clouds.,100,-10,4,0.62,10.19
2018-03-01 11:00:00,Passing clouds.,80,-9,5,0.62,10.19
2018-03-01 11:30:00,Passing clouds.,80,-10,5,0.62,10.18
2018-03-01 12:00:00,Passing clouds.,80,-9,5,0.62,10.18
2018-03-01 12:30:00,Passing clouds.,80,-9,4,0.67,10.17
2018-03-01 13:00:00,Passing clouds.,60,-9,5,0.67,10.17
2018-03-01 13:30:00,Sunny.,50,-9,5,0.67,10.16
2018-03-01 14:00:00,Sunny.,60,-8,5,0.62,10.16
2018-03-01 14:30:00,Sunny.,50,-8,5,0.62,10.16
2018-03-01 15:00:00,Clear.,50,-8,5,0.62,10.16
2018-03-01 15:30:00,Clear.,50,-8,5,0.62,10.15
2018-03-01 16:00:00,Clear.,50,-9,5,0.67,10.15
2018-03-01 16:30:00,Clear.,50,-9,5,0.67,10.15
2018-03-01 17:00:00,Clear.,50,-9,6,0.62,10.14
2018-03-01 17:30:00,Clear.,50,-10,5,0.67,10.14
2018-03-01 18:00:00,Clear.,40,-11,5,0.73,10.14
2018-03-01 18:30:00,Clear.,40,-11,5,0.73,10.14
2018-03-01 19:00:00,Clear.,30,-12,3,0.72,10.14
2018-03-01 19:30:00,Clear.,40,-12,4,0.72,10.14
2018-03-01 20:00:00,Clear.,40,-12,4,0.72,10.14
2018-03-01 20:30:00,Clear.,40,-12,5,0.72,10.14
2018-03-01 21:00:00,Clear.,40,-12,5,0.72,10.13
2018-03-01 21:30:00,Clear.,40,-12,5,0.72,10.13
2018-03-01 22:00:00,Clear.,50,-12,5,0.72,10.13
2018-03-01 22:30:00,Clear.,40,-13,5,0.78,10.12
2018-03-01 23:00:00,Clear.,40,-13,5,0.72,10.12
2018-03-01 23:30:00,Clear.,50,-13,5,0.72,10.12
2018-03-02 00:00:00,Clear.,40,-13,5,0.72,10.12
2018-03-02 00:30:00,Clear.,30,-14,4,0.72,10.11
2018-03-02 01:00:00,Clear.,30,-14,4,0.78,10.11
2018-03-02 01:30:00,Clear.,30,-14,4,0.72,10.11
2018-03-02 02:00:00,Clear.,30,-14,4,0.72,10.1
2018-03-02 02:30:00,Clear.,40,-15,4,0.78,10.1
2018-03-02 03:00:00,Clear.,40,-15,4,0.78,10.1
2018-03-02 03:30:00,Clear.,40,-15,4,0.78,10.09
2018-03-02 04:00:00,Ice fog.,40,-16,3,0.85,10.09
2018-03-02 04:30:00,Ice fog.,50,-15,4,0.78,10.09
2018-03-02 05:00:00,Ice fog.,40,-16,4,0.85,10.08
2018-03-02 05:30:00,Ice fog.,50,-16,4,0.78,10.08
2018-03-02 07:00:00,Ice fog.,50,-16,4,0.85,10.07
2018-03-02 07:30:00,Ice fog.,50,-16,5,0.85,10.07
2018-03-02 08:00:00,Ice fog.,60,-15,5,0.78,10.07
2018-03-02 08:30:00,Ice fog.,60,-15,5,0.85,10.07
2018-03-02 09:00:00,Ice fog.,60,-14,5,0.78,10.06
2018-03-02 09:30:00,Ice fog.,60,-13,6,0.72,10.06
2018-03-02 10:00:00,Clear.,60,-12,6,0.79,10.06
2018-03-02 10:30:00,Clear.,50,-11,6,0.73,10.05
2018-03-02 11:00:00,Clear.,60,-10,5,0.67,10.05
2018-03-02 11:30:00,Clear.,60,-9,6,0.67,10.05
2018-03-02 12:00:00,Clear.,60,-9,6,0.67,10.04
2018-03-02 12:30:00,Clear.,50,-8,6,0.62,10.04
2018-03-02 13:00:00,Passing clouds.,60,-8,6,0.62,10.03
2018-03-02 13:30:00,Partly sunny.,60,-7,6,0.63,10.03
2018-03-02 14:00:00,Partly sunny.,50,-7,7,0.63,10.02
2018-03-02 14:30:00,Partly sunny.,60,-7,7,0.63,10.02
2018-03-02 15:00:00,Partly sunny.,60,-7,6,0.68,10.02
2018-03-02 15:30:00,Partly sunny.,60,-7,7,0.68,10.01
2018-03-02 16:00:00,Partly sunny.,60,-6,6,0.63,10.01
2018-03-02 16:30:00,Partly sunny.,50,-6,6,0.63,10.01
2018-03-02 17:00:00,Partly sunny.,40,-6,6,0.63,10.01
2018-03-02 17:30:00,Passing clouds.,50,-6,6,0.63,10.01
2018-03-02 18:00:00,Passing clouds.,50,-6,5,0.63,10.01
2018-03-02 18:30:00,Passing clouds.,50,-6,6,0.63,10.01
2018-03-02 19:00:00,Overcast.,50,-6,7,0.58,10.01
2018-03-02 19:30:00,Overcast.,40,-7,7,0.63,10.01
2018-03-02 20:00:00,Partly cloudy.,40,-7,7,0.63,10.01
2018-03-02 20:30:00,Passing clouds.,30,-8,7,0.68,10.01
2018-03-02 21:00:00,Light snow. Partly cloudy.,40,-8,7,0.68,10.02
2018-03-02 21:30:00,Light snow. Passing clouds.,40,-8,6,0.68,10.02
2018-03-02 22:00:00,Light snow. Overcast.,30,-9,6,0.73,10.02
2018-03-02 22:30:00,Overcast.,40,-9,5,0.67,10.02
2018-03-02 23:00:00,Passing clouds.,40,-10,5,0.73,10.02
2018-03-02 23:30:00,Passing clouds.,50,-11,3,0.73,10.02
2018-03-03 00:00:00,Clear.,40,-11,3,0.73,10.02
2018-03-03 00:30:00,Clear.,40,-12,3,0.72,10.02
2018-03-03 01:00:00,Clear.,40,-13,3,0.78,10.02
2018-03-03 01:30:00,Clear.,40,-13,3,0.78,10.02
2018-03-03 02:00:00,Clear.,30,-13,2,0.72,10.02
2018-03-03 02:30:00,Clear.,50,-14,2,0.78,10.02
2018-03-03 03:00:00,Clear.,0,-14,1,0.78,10.02
2018-03-03 03:30:00,Clear.,0,-14,1,0.85,10.02
2018-03-03 04:00:00,Clear.,0,-14,1,0.78,10.03
2018-03-03 04:30:00,Clear.,0,-15,1,0.78,10.03
2018-03-03 05:00:00,Clear.,0,-15,1,0.78,10.03
2018-03-03 05:30:00,Clear.,0,-16,1,0.85,10.03
2018-03-03 06:00:00,Clear.,0,-16,1,0.85,10.03
2018-03-03 06:30:00,Clear.,0,-17,1,0.85,10.03
2018-03-03 07:00:00,Clear.,0,-16,2,0.85,10.03
2018-03-03 07:30:00,Clear.,80,-15,2,0.85,10.03
2018-03-03 08:00:00,Ice fog.,90,-13,1,0.72,10.03
2018-03-03 08:30:00,Passing clouds.,70,-13,2,0.78,10.03
2018-03-03 09:00:00,Clear.,90,-12,2,0.72,10.03
2018-03-03 09:30:00,Clear.,110,-11,2,0.67,10.03
2018-03-03 10:00:00,Passing clouds.,100,-10,3,0.67,10.03
2018-03-03 10:30:00,Passing clouds.,70,-10,2,0.67,10.03
2018-03-03 11:00:00,Passing clouds.,70,-9,3,0.62,10.03
2018-03-03 11:30:00,Sunny.,110,-8,2,0.58,10.03
2018-03-03 12:00:00,Passing clouds.,100,-8,2,0.58,10.03
2018-03-03 12:30:00,Passing clouds.,110,-7,3,0.58,10.03
2018-03-03 13:00:00,Passing clouds.,50,-7,3,0.53,10.03
2018-03-03 13:30:00,Passing clouds.,130,-6,2,0.54,10.03
2018-03-03 14:00:00,Passing clouds.,90,-6,2,0.54,10.03
2018-03-03 14:30:00,Passing clouds.,60,-6,2,0.54,10.03
2018-03-03 15:00:00,Sunny.,0,-6,1,0.54,10.03
2018-03-03 15:30:00,Passing clouds.,60,-6,3,0.54,10.03
2018-03-03 16:00:00,Sunny.,60,-6,4,0.54,10.03
2018-03-03 16:30:00,Sunny.,30,-6,4,0.54,10.03
2018-03-03 17:00:00,Passing clouds.,40,-7,3,0.58,10.03
2018-03-03 17:30:00,Clear.,50,-7,2,0.53,10.04
2018-03-03 18:00:00,Clear.,0,-8,1,0.58,10.04
2018-03-03 18:30:00,Clear.,0,-8,1,0.58,10.04
2018-03-03 19:00:00,Clear.,0,-9,1,0.62,10.04
2018-03-03 19:30:00,Clear.,350,-11,1,0.73,10.04
2018-03-03 20:00:00,Clear.,70,-11,1,0.73,10.05
2018-03-03 20:30:00,Clear.,0,-11,1,0.73,10.05
2018-03-03 21:00:00,Clear.,0,-12,1,0.79,10.05
2018-03-03 21:30:00,Clear.,0,-12,1,0.72,10.05
2018-03-03 22:00:00,Clear.,70,-13,2,0.78,10.05
2018-03-03 22:30:00,Clear.,80,-12,1,0.79,10.06
2018-03-03 23:00:00,Ice fog.,0,-12,1,0.79,10.06
2018-03-03 23:30:00,Ice fog.,250,-13,2,0.78,10.06
2018-03-04 00:00:00,Ice fog.,0,-14,1,0.78,10.06
2018-03-04 00:30:00,Ice fog.,0,-13,1,0.78,10.06
2018-03-04 01:00:00,Ice fog.,0,-14,1,0.85,10.06
2018-03-04 01:30:00,Ice fog.,0,-14,1,0.85,10.06
2018-03-04 02:00:00,Ice fog.,190,-15,1,0.85,10.06
2018-03-04 02:30:00,Ice fog.,0,-15,1,0.85,10.07
2018-03-04 03:00:00,Ice fog.,0,-15,1,0.85,10.07
2018-03-04 03:30:00,Ice fog.,0,-15,1,0.85,10.07
2018-03-04 04:00:00,Ice fog.,190,-15,1,0.85,10.07
2018-03-04 04:30:00,Ice fog.,270,-16,1,0.78,10.07
2018-03-04 05:00:00,Ice fog.,0,-16,1,0.85,10.07
2018-03-04 05:30:00,Ice fog.,80,-16,1,0.85,10.07
2018-03-04 06:00:00,Ice fog.,40,-16,2,0.85,10.07
2018-03-04 06:30:00,Ice fog.,0,-16,1,0.85,10.08
2018-03-04 07:00:00,Ice fog.,0,-16,1,0.85,10.08
2018-03-04 07:30:00,Ice fog.,0,-15,1,0.85,10.08
2018-03-04 08:00:00,Ice fog.,0,-12,1,0.79,10.09
2018-03-04 08:30:00,Ice fog.,0,-11,1,0.73,10.09
2018-03-04 09:00:00,Ice fog.,0,-9,1,0.67,10.09
2018-03-04 09:30:00,Ice fog.,0,-7,1,0.58,10.09
2018-03-04 10:00:00,Clear.,0,-6,1,0.58,10.09
2018-03-04 10:30:00,Clear.,80,-6,2,0.58,10.09
2018-03-04 11:00:00,Clear.,0,-5,2,0.54,10.08
2018-03-04 11:30:00,Clear.,80,-4,3,0.5,10.08
2018-03-04 12:00:00,Clear.,90,-4,4,0.5,10.08
2018-03-04 12:30:00,Clear.,90,-3,3,0.5,10.08
2018-03-04 13:00:00,Clear.,90,-3,3,0.5,10.08
2018-03-04 13:30:00,Passing clouds.,70,-2,3,0.47,10.08
2018-03-04 14:00:00,Passing clouds.,70,-2,3,0.47,10.07
2018-03-04 14:30:00,Sunny.,70,-2,3,0.47,10.07
2018-03-04 15:00:00,Sunny.,60,-1,4,0.43,10.07
2018-03-04 15:30:00,Sunny.,60,-1,3,0.43,10.07
2018-03-04 16:00:00,Sunny.,60,-1,3,0.47,10.07
2018-03-04 16:30:00,Clear.,40,-2,3,0.55,10.07
2018-03-04 17:00:00,Clear.,50,-2,3,0.55,10.07
2018-03-04 17:30:00,Clear.,50,-4,3,0.59,10.07
2018-03-04 18:00:00,Clear.,40,-3,3,0.54,10.07
2018-03-04 18:30:00,Clear.,40,-5,3,0.63,10.07
2018-03-04 19:00:00,Haze.,40,-5,3,0.63,10.07
2018-03-04 19:30:00,Haze.,40,-6,3,0.68,10.07
2018-03-04 20:00:00,Haze.,30,-6,4,0.68,10.07
2018-03-04 20:30:00,Haze.,40,-6,3,0.63,10.07
2018-03-04 21:00:00,Haze.,30,-6,3,0.68,10.07
2018-03-04 21:30:00,Haze.,30,-6,3,0.63,10.07
2018-03-04 22:00:00,Haze.,30,-7,3,0.73,10.07
2018-03-04 22:30:00,Ice fog.,40,-8,3,0.73,10.06
2018-03-04 23:00:00,Ice fog.,0,-8,1,0.73,10.07
2018-03-04 23:30:00,Ice fog.,30,-7,3,0.68,10.07
2018-03-05 00:00:00,Ice fog.,30,-8,3,0.73,10.06
2018-03-05 00:30:00,Ice fog.,40,-9,3,0.79,10.06
2018-03-05 01:00:00,Ice fog.,30,-10,3,0.79,10.06
2018-03-05 01:30:00,Ice fog.,60,-9,3,0.79,10.06
2018-03-05 02:00:00,Ice fog.,50,-10,4,0.79,10.06
2018-03-05 02:30:00,Ice fog.,50,-9,3,0.79,10.06
2018-03-05 03:00:00,Ice fog.,60,-10,3,0.79,10.05
2018-03-05 03:30:00,Ice fog.,50,-9,3,0.79,10.05
2018-03-05 04:00:00,Ice fog.,50,-10,3,0.79,10.05
2018-03-05 04:30:00,Ice fog.,50,-10,3,0.85,10.05
2018-03-05 05:00:00,Ice fog.,50,-10,3,0.79,10.04
2018-03-05 05:30:00,Ice fog.,40,-10,2,0.85,10.04
2018-03-05 06:00:00,Ice fog.,60,-10,2,0.85,10.04
2018-03-05 06:30:00,Ice fog.,60,-10,1,0.79,10.04
2018-03-05 07:00:00,Ice fog.,0,-10,1,0.79,10.05
2018-03-05 07:30:00,Ice fog.,0,-9,1,0.86,10.05
2018-03-05 08:00:00,Haze.,0,-6,1,0.68,10.05
2018-03-05 08:30:00,Ice fog.,0,-6,1,0.74,10.05
2018-03-05 09:00:00,Ice fog.,0,-5,1,0.68,10.05
2018-03-05 09:30:00,Ice fog.,0,-2,1,0.59,10.05
2018-03-05 10:00:00,Haze.,0,-1,1,0.55,10.05
2018-03-05 10:30:00,Haze.,110,0,2,0.55,10.04
2018-03-05 11:00:00,Clear.,110,1,2,0.51,10.04
2018-03-05 11:30:00,Clear.,90,2,2,0.44,10.04
2018-03-05 12:00:00,Clear.,70,2,2,0.48,10.04
2018-03-05 12:30:00,Clear.,60,3,3,0.45,10.04
2018-03-05 13:00:00,Clear.,50,4,3,0.45,10.03
2018-03-05 13:30:00,Clear.,70,5,3,0.42,10.03
2018-03-05 14:00:00,Clear.,60,5,4,0.45,10.03
2018-03-05 14:30:00,Clear.,40,4,4,0.45,10.02
2018-03-05 15:00:00,Clear.,40,5,4,0.45,10.02
2018-03-05 15:30:00,Clear.,50,5,4,0.45,10.02
2018-03-05 16:00:00,Sunny.,40,4,4,0.52,10.02
2018-03-05 16:30:00,Sunny.,40,4,3,0.52,10.02
2018-03-05 17:00:00,Haze.,30,3,3,0.56,10.02
2018-03-05 17:30:00,Clear.,30,3,3,0.56,10.01
2018-03-05 18:00:00,Clear.,30,2,4,0.6,10.01
2018-03-05 18:30:00,Clear.,40,2,4,0.6,10.01
2018-03-05 19:00:00,Clear.,30,2,3,0.6,10.01
2018-03-05 19:30:00,Clear.,40,1,3,0.65,10.0
2018-03-05 20:00:00,Clear.,40,2,2,0.6,10.01
2018-03-05 20:30:00,Clear.,40,0,4,0.69,10.0
2018-03-05 21:00:00,Clear.,30,1,2,0.65,10.0
2018-03-05 21:30:00,Clear.,70,1,2,0.65,10.01
2018-03-05 22:00:00,Clear.,40,0,3,0.75,10.0
2018-03-05 22:30:00,Clear.,0,1,1,0.7,10.0
2018-03-05 23:00:00,Ice fog.,0,0,1,0.75,10.0
2018-03-05 23:30:00,Ice fog.,10,0,1,0.75,10.0
2018-03-06 00:00:00,Ice fog.,0,0,1,0.75,10.0
2018-03-06 00:30:00,Ice fog.,0,-1,1,0.8,10.0
2018-03-06 01:00:00,Ice fog.,30,0,2,0.75,10.0
2018-03-06 01:30:00,Ice fog.,0,0,1,0.75,9.99
2018-03-06 02:00:00,Ice fog.,190,0,2,0.75,9.99
2018-03-06 02:30:00,Ice fog.,150,0,2,0.75,9.99
2018-03-06 03:00:00,Ice fog.,0,0,1,0.8,9.98
2018-03-06 03:30:00,Ice fog.,0,-1,1,0.86,9.98
2018-03-06 04:00:00,Ice fog.,0,-1,1,0.86,9.98
2018-03-06 04:30:00,Ice fog.,0,0,1,0.8,9.98
2018-03-06 05:00:00,Ice fog.,40,0,2,0.8,9.98
2018-03-06 05:30:00,Ice fog.,30,0,2,0.8,9.97
2018-03-06 06:00:00,Ice fog.,10,0,2,0.75,9.97
2018-03-06 06:30:00,Ice fog.,40,0,2,0.75,9.97
2018-03-06 07:00:00,Ice fog.,70,0,2,0.75,9.97
2018-03-06 07:30:00,Ice fog.,40,0,2,0.75,9.97
2018-03-06 08:00:00,Fog.,70,1,3,0.7,9.96
2018-03-06 08:30:00,Overcast.,80,1,4,0.7,9.96
2018-03-06 09:00:00,Scattered clouds.,60,1,4,0.7,9.96
2018-03-06 09:30:00,Clear.,70,2,4,0.7,9.96
2018-03-06 10:00:00,Haze.,60,2,3,0.7,9.96
2018-03-06 10:30:00,Haze.,60,3,4,0.65,9.95
2018-03-06 11:00:00,Clear.,60,4,4,0.61,9.95
2018-03-06 11:30:00,Clear.,60,5,4,0.57,9.95
2018-03-06 12:00:00,Sunny.,60,6,4,0.57,9.94
2018-03-06 12:30:00,Passing clouds.,70,5,4,0.61,9.94
2018-03-06 13:00:00,Sunny.,50,5,5,0.61,9.94
2018-03-06 13:30:00,Sunny.,60,5,5,0.66,9.94
2018-03-06 14:00:00,Partly sunny.,50,5,4,0.66,9.93
2018-03-06 14:30:00,Light rain. Broken clouds.,50,5,5,0.7,9.93
2018-03-06 15:00:00,Light rain. Broken clouds.,40,4,5,0.75,9.93
2018-03-06 15:30:00,Light rain. Fog.,40,4,5,0.81,9.92
2018-03-06 16:00:00,Partly sunny.,40,4,4,0.81,9.92
2018-03-06 16:30:00,Light rain. Fog.,50,4,4,0.81,9.92
2018-03-06 17:00:00,Light rain. Fog.,40,4,3,0.87,9.92
2018-03-06 17:30:00,Fog.,40,3,4,0.93,9.92
2018-03-06 18:00:00,Passing clouds.,50,3,4,0.93,9.92
2018-03-06 18:30:00,Passing clouds.,40,3,3,0.93,9.92
2018-03-06 19:00:00,Fog.,40,3,2,0.93,9.92
2018-03-06 19:30:00,Fog.,60,3,2,0.87,9.92
2018-03-06 20:00:00,Fog.,30,2,3,0.93,9.92
2018-03-06 20:30:00,Fog.,50,1,3,0.93,9.92
2018-03-06 21:00:00,Fog.,50,1,2,0.93,9.92
2018-03-06 21:30:00,Fog.,10,1,1,0.93,9.92
2018-03-06 22:00:00,Ice fog.,0,0,1,0.93,9.92
2018-03-06 22:30:00,Ice fog.,0,0,1,0.93,9.93
2018-03-06 23:00:00,Ice fog.,0,0,1,0.93,9.93
2018-03-06 23:30:00,Ice fog.,0,0,1,1.0,9.93
2018-03-07 00:00:00,Fog.,60,1,1,0.93,9.93
2018-03-07 00:30:00,Fog.,190,1,1,0.93,9.93
2018-03-07 01:00:00,Fog.,110,1,1,0.93,9.93
2018-03-07 01:30:00,Fog.,170,0,1,1.0,9.93
2018-03-07 02:00:00,Fog.,0,0,1,1.0,9.93
2018-03-07 02:30:00,Fog.,0,0,0,1.0,9.93
2018-03-07 03:00:00,Ice fog.,0,0,1,0.93,9.93
2018-03-07 03:30:00,Fog.,70,0,2,1.0,9.93
2018-03-07 04:00:00,Ice fog.,70,-1,3,1.0,9.93
2018-03-07 04:30:00,Ice fog.,70,-1,2,1.0,9.93
2018-03-07 05:00:00,Ice fog.,60,-1,2,1.0,9.93
2018-03-07 05:30:00,Ice fog.,40,-1,3,1.0,9.93
2018-03-07 06:00:00,Ice fog.,20,-1,2,1.0,9.93
2018-03-07 06:30:00,Ice fog.,30,-1,1,1.0,9.93
2018-03-07 07:00:00,Ice fog.,0,-1,1,1.0,9.93
2018-03-07 07:30:00,Ice fog.,0,-1,1,1.0,9.94
2018-03-07 08:00:00,Ice fog.,220,-1,2,1.0,9.94
2018-03-07 09:00:00,Fog.,0,0,1,1.0,9.94
2018-03-07 09:30:00,Fog.,0,2,1,0.93,9.94
2018-03-07 10:00:00,Fog.,0,3,1,1.0,9.94
2018-03-07 10:30:00,Fog.,0,5,1,0.81,9.94
2018-03-07 11:00:00,Partly sunny.,240,6,2,0.71,9.94
2018-03-07 11:30:00,Partly sunny.,220,7,2,0.66,9.94
2018-03-07 12:00:00,Partly sunny.,200,8,3,0.66,9.94
2018-03-07 12:30:00,Partly sunny.,230,8,6,0.62,9.95
2018-03-07 13:00:00,Partly sunny.,230,8,7,0.62,9.95
2018-03-07 13:30:00,Partly sunny.,220,9,6,0.58,9.95
2018-03-07 14:00:00,Partly sunny.,240,8,6,0.62,9.95
2018-03-07 14:30:00,Partly sunny.,230,8,6,0.62,9.95
2018-03-07 15:00:00,Partly sunny.,220,7,5,0.66,9.96
2018-03-07 15:30:00,Partly sunny.,230,7,6,0.66,9.96
2018-03-07 16:00:00,Partly sunny.,240,7,6,0.71,9.96
2018-03-07 16:30:00,Partly sunny.,230,6,5,0.76,9.97
2018-03-07 17:00:00,Partly sunny.,230,6,5,0.76,9.97
2018-03-07 17:30:00,Partly sunny.,240,6,4,0.76,9.97
2018-03-07 18:00:00,Passing clouds.,230,5,4,0.76,9.98
2018-03-07 18:30:00,Passing clouds.,220,5,4,0.76,9.98
2018-03-07 19:00:00,Passing clouds.,230,5,3,0.76,9.99
2018-03-07 19:30:00,Passing clouds.,220,5,3,0.76,9.99
2018-03-07 20:00:00,Passing clouds.,220,4,3,0.81,9.99
2018-03-07 20:30:00,Passing clouds.,220,4,3,0.81,9.99
2018-03-07 21:00:00,Fog.,200,4,2,0.81,10.0
2018-03-07 21:30:00,Fog.,220,4,3,0.81,10.0
2018-03-07 22:00:00,Fog.,180,4,2,0.81,10.0
2018-03-07 22:30:00,Fog.,220,4,2,0.81,10.0
2018-03-07 23:00:00,Fog.,220,4,3,0.87,10.01
2018-03-07 23:30:00,Fog.,200,4,3,0.87,10.01
2018-03-08 00:00:00,Fog.,210,4,2,0.81,10.01
2018-03-08 00:30:00,Fog.,0,3,1,0.87,10.01
2018-03-08 01:00:00,Fog.,0,2,1,0.93,10.01
2018-03-08 01:30:00,Fog.,0,1,0,0.87,10.01
2018-03-08 02:00:00,Ice fog.,0,0,1,0.93,10.01
2018-03-08 02:30:00,Ice fog.,0,-1,1,1.0,10.01
2018-03-08 03:00:00,Ice fog.,0,0,1,0.93,10.02
2018-03-08 03:30:00,Ice fog.,0,-1,1,0.93,10.02
2018-03-08 04:00:00,Ice fog.,0,-2,1,1.0,10.02
2018-03-08 04:30:00,Ice fog.,0,-1,1,0.93,10.02
2018-03-08 05:00:00,Ice fog.,0,-1,1,0.93,10.02
2018-03-08 05:30:00,Ice fog.,0,-1,1,0.93,10.03
2018-03-08 06:00:00,Ice fog.,0,-1,1,0.93,10.03
2018-03-08 06:30:00,Ice fog.,0,-2,0,1.0,10.03
2018-03-08 07:00:00,Ice fog.,0,-1,1,0.93,10.03
2018-03-08 07:30:00,Ice fog.,310,0,2,1.0,10.04
2018-03-08 08:00:00,Fog.,0,2,1,0.93,10.04
2018-03-08 08:30:00,Fog.,0,5,1,0.76,10.04
2018-03-08 09:00:00,Clear.,210,6,2,0.71,10.04
2018-03-08 09:30:00,Passing clouds.,210,7,3,0.71,10.05
2018-03-08 10:00:00,Sunny.,240,9,7,0.58,10.05
2018-03-08 10:30:00,Sunny.,240,9,7,0.58,10.05
