timestamp,MpKrakAlKras-PM10-1g,PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
2017-10-11 13:00:00,22.2543,32.3727,53.2785,45.9511
2017-10-11 14:00:00,18.3121,30.1794,50.8561,43.3786
2017-10-11 15:00:00,23.2872,37.2775,50.895,46.3607
2017-10-11 16:00:00,32.3727,43.8277,51.9083,45.0287
2017-10-11 17:00:00,30.1794,44.9258,45.9511,55.7153
2017-10-11 18:00:00,37.2775,53.2785,43.3786,52.1199
2017-10-11 19:00:00,43.8277,50.8561,46.3607,57.3978
2017-10-11 20:00:00,44.9258,50.895,45.0287,65.5092
2017-10-11 21:00:00,53.2785,51.9083,55.7153,42.2333
2017-10-11 22:00:00,50.8561,45.9511,52.1199,39.7032
2017-10-11 23:00:00,50.895,43.3786,57.3978,22.3613
2017-10-12 00:00:00,51.9083,46.3607,65.5092,22.3941
2017-10-12 01:00:00,45.9511,45.0287,42.2333,27.0972
2017-10-12 02:00:00,43.3786,55.7153,39.7032,17.6173
2017-10-12 03:00:00,46.3607,52.1199,22.3613,24.4358
2017-10-12 04:00:00,45.0287,57.3978,22.3941,20.4908
2017-10-12 05:00:00,55.7153,65.5092,27.0972,20.9678
2017-10-12 06:00:00,52.1199,42.2333,17.6173,36.9029
2017-10-12 07:00:00,57.3978,39.7032,24.4358,33.5221
2017-10-12 08:00:00,65.5092,22.3613,20.4908,26.2629
2017-10-12 09:00:00,42.2333,22.3941,20.9678,22.5871
2017-10-12 10:00:00,39.7032,27.0972,36.9029,22.6949
2017-10-12 11:00:00,22.3613,17.6173,33.5221,13.5745
2017-10-12 12:00:00,22.3941,24.4358,26.2629,15.861
2017-10-12 13:00:00,27.0972,20.4908,22.5871,20.9018
2017-10-12 14:00:00,17.6173,20.9678,22.6949,18.2163
2017-10-12 15:00:00,24.4358,36.9029,13.5745,17.632
2017-10-12 16:00:00,20.4908,33.5221,15.861,13.8987
2017-10-12 17:00:00,20.9678,26.2629,20.9018,16.6838
2017-10-12 18:00:00,36.9029,22.5871,18.2163,19.8265
2017-10-12 19:00:00,33.5221,22.6949,17.632,16.8461
2017-10-12 20:00:00,26.2629,13.5745,13.8987,22.9633
2017-10-12 21:00:00,22.5871,15.861,16.6838,22.1048
2017-10-12 22:00:00,22.6949,20.9018,19.8265,24.1289
2017-10-12 23:00:00,13.5745,18.2163,16.8461,23.332
2017-10-13 00:00:00,15.861,17.632,22.9633,17.8606
2017-10-13 01:00:00,20.9018,13.8987,22.1048,16.3736
2017-10-13 02:00:00,18.2163,16.6838,24.1289,16.7874
2017-10-13 03:00:00,17.632,19.8265,23.332,20.4879
2017-10-13 04:00:00,13.8987,16.8461,17.8606,21.1431
2017-10-13 05:00:00,16.6838,22.9633,16.3736,27.2357
2017-10-13 06:00:00,19.8265,22.1048,16.7874,36.1744
2017-10-13 07:00:00,16.8461,24.1289,20.4879,45.9681
2017-10-13 08:00:00,22.9633,23.332,21.1431,55.8887
2017-10-13 09:00:00,22.1048,17.8606,27.2357,59.7973
2017-10-13 10:00:00,24.1289,16.3736,36.1744,64.0435
2017-10-13 11:00:00,23.332,16.7874,45.9681,66.627
2017-10-13 12:00:00,17.8606,20.4879,55.8887,63.5153
2017-10-13 13:00:00,16.3736,21.1431,59.7973,68.3397
2017-10-13 14:00:00,16.7874,27.2357,64.0435,71.3514
2017-10-13 15:00:00,20.4879,36.1744,66.627,72.3468
2017-10-13 16:00:00,21.1431,45.9681,63.5153,74.3544
2017-10-13 17:00:00,27.2357,55.8887,68.3397,83.5762
2017-10-13 18:00:00,36.1744,59.7973,71.3514,81.0723
2017-10-13 19:00:00,45.9681,64.0435,72.3468,81.2464
2017-10-13 20:00:00,55.8887,66.627,74.3544,77.1195
2017-10-13 21:00:00,59.7973,63.5153,83.5762,59.2293
2017-10-13 22:00:00,64.0435,68.3397,81.0723,36.7238
2017-10-13 23:00:00,66.627,71.3514,81.2464,28.4813
2017-10-14 00:00:00,63.5153,72.3468,77.1195,28.837
2017-10-14 01:00:00,68.3397,74.3544,59.2293,29.4372
2017-10-14 02:00:00,71.3514,83.5762,36.7238,33.0332
2017-10-14 03:00:00,72.3468,81.0723,28.4813,36.4685
2017-10-14 04:00:00,74.3544,81.2464,28.837,32.2489
2017-10-14 05:00:00,83.5762,77.1195,29.4372,35.4701
2017-10-14 06:00:00,81.0723,59.2293,33.0332,49.2929
2017-10-14 07:00:00,81.2464,36.7238,36.4685,61.5076
2017-10-14 08:00:00,77.1195,28.4813,32.2489,78.715
2017-10-14 09:00:00,59.2293,28.837,35.4701,79.49600000000002
2017-10-14 10:00:00,36.7238,29.4372,49.2929,65.8341
2017-10-14 11:00:00,28.4813,33.0332,61.5076,63.603
2017-10-14 12:00:00,28.837,36.4685,78.715,51.395
2017-10-14 13:00:00,29.4372,32.2489,79.49600000000002,48.3378
2017-10-14 14:00:00,33.0332,35.4701,65.8341,44.1825
2017-10-14 15:00:00,36.4685,49.2929,63.603,38.4141
2017-10-14 16:00:00,32.2489,61.5076,51.395,40.5869
2017-10-14 17:00:00,35.4701,78.715,48.3378,34.3755
2017-10-14 18:00:00,49.2929,79.49600000000002,44.1825,32.7033
2017-10-14 19:00:00,61.5076,65.8341,38.4141,35.2376
2017-10-14 20:00:00,78.715,63.603,40.5869,37.7314
2017-10-14 21:00:00,79.49600000000002,51.395,34.3755,38.5112
2017-10-14 22:00:00,65.8341,48.3378,32.7033,36.1993
2017-10-14 23:00:00,63.603,44.1825,35.2376,29.0951
2017-10-15 00:00:00,51.395,38.4141,37.7314,22.14
2017-10-15 01:00:00,48.3378,40.5869,38.5112,19.4504
2017-10-15 02:00:00,44.1825,34.3755,36.1993,19.5119
2017-10-15 03:00:00,38.4141,32.7033,29.0951,20.4761
2017-10-15 04:00:00,40.5869,35.2376,22.14,22.0707
2017-10-15 05:00:00,34.3755,37.7314,19.4504,28.7792
2017-10-15 06:00:00,32.7033,38.5112,19.5119,39.2291
2017-10-15 07:00:00,35.2376,36.1993,20.4761,49.5559
2017-10-15 08:00:00,37.7314,29.0951,22.0707,52.8241
2017-10-15 09:00:00,38.5112,22.14,28.7792,44.135
2017-10-15 10:00:00,36.1993,19.4504,39.2291,44.8012
2017-10-15 11:00:00,29.0951,19.5119,49.5559,54.0473
2017-10-15 12:00:00,22.14,20.4761,52.8241,53.0737
2017-10-15 13:00:00,19.4504,22.0707,44.135,57.0909
2017-10-15 14:00:00,19.5119,28.7792,44.8012,54.6913
2017-10-15 15:00:00,20.4761,39.2291,54.0473,52.6095
2017-10-15 16:00:00,22.0707,49.5559,53.0737,42.8869
2017-10-15 17:00:00,28.7792,52.8241,57.0909,48.8865
2017-10-15 18:00:00,39.2291,44.135,54.6913,58.9605
2017-10-15 19:00:00,49.5559,44.8012,52.6095,41.5708
2017-10-15 20:00:00,52.8241,54.0473,42.8869,51.6449
2017-10-15 21:00:00,44.135,53.0737,48.8865,58.2943
2017-10-15 22:00:00,44.8012,57.0909,58.9605,45.6687
2017-10-15 23:00:00,54.0473,54.6913,41.5708,36.5285
2017-10-16 00:00:00,53.0737,52.6095,51.6449,29.0796
2017-10-16 01:00:00,57.0909,42.8869,58.2943,24.9504
2017-10-16 02:00:00,54.6913,48.8865,45.6687,18.0954
2017-10-16 03:00:00,52.6095,58.9605,36.5285,28.5018
2017-10-16 04:00:00,42.8869,41.5708,29.0796,38.4223
2017-10-16 05:00:00,48.8865,51.6449,24.9504,43.4744
2017-10-16 06:00:00,58.9605,58.2943,18.0954,68.6167
2017-10-16 07:00:00,41.5708,45.6687,28.5018,82.1774
2017-10-16 08:00:00,51.6449,36.5285,38.4223,73.0502
2017-10-16 09:00:00,58.2943,29.0796,43.4744,74.1246
2017-10-16 10:00:00,45.6687,24.9504,68.6167,71.991
2017-10-16 11:00:00,36.5285,18.0954,82.1774,82.5134
2017-10-16 12:00:00,29.0796,28.5018,73.0502,91.3428
2017-10-16 13:00:00,24.9504,38.4223,74.1246,87.1378
2017-10-16 14:00:00,18.0954,43.4744,71.991,83.6275
2017-10-16 15:00:00,28.5018,68.6167,82.5134,93.7438
2017-10-16 16:00:00,38.4223,82.1774,91.3428,113.345
2017-10-16 17:00:00,43.4744,73.0502,87.1378,71.9755
2017-10-16 18:00:00,68.6167,74.1246,83.6275,91.8807
2017-10-16 19:00:00,82.1774,71.991,93.7438,76.7864
2017-10-16 20:00:00,73.0502,82.5134,113.345,71.7452
2017-10-16 21:00:00,74.1246,91.3428,71.9755,66.7257
2017-10-16 22:00:00,71.991,87.1378,91.8807,53.8219
2017-10-16 23:00:00,82.5134,83.6275,76.7864,44.139
2017-10-17 00:00:00,91.3428,93.7438,71.7452,36.035
2017-10-17 01:00:00,87.1378,113.345,66.7257,37.0103
2017-10-17 02:00:00,83.6275,71.9755,53.8219,33.89
2017-10-17 03:00:00,93.7438,91.8807,44.139,37.3438
2017-10-17 04:00:00,113.345,76.7864,36.035,39.1922
2017-10-17 05:00:00,71.9755,71.7452,37.0103,76.2487
2017-10-17 06:00:00,91.8807,66.7257,33.89,69.4338
2017-10-17 07:00:00,76.7864,53.8219,37.3438,76.4523
2017-10-17 08:00:00,71.7452,44.139,39.1922,78.4663
2017-10-17 09:00:00,66.7257,36.035,76.2487,74.8268
2017-10-17 10:00:00,53.8219,37.0103,69.4338,71.1514
2017-10-17 11:00:00,44.139,33.89,76.4523,89.9127
2017-10-17 12:00:00,36.035,37.3438,78.4663,84.785
2017-10-17 13:00:00,37.0103,39.1922,74.8268,82.2548
2017-10-17 14:00:00,33.89,76.2487,71.1514,81.9721
2017-10-17 15:00:00,37.3438,69.4338,89.9127,67.0839
2017-10-17 16:00:00,39.1922,76.4523,84.785,69.3408
2017-10-17 17:00:00,76.2487,78.4663,82.2548,70.8146
2017-10-17 18:00:00,69.4338,74.8268,81.9721,76.4254
2017-10-17 19:00:00,76.4523,71.1514,67.0839,77.3402
2017-10-17 20:00:00,78.4663,89.9127,69.3408,93.0886
2017-10-17 21:00:00,74.8268,84.785,70.8146,92.5301
2017-10-17 22:00:00,71.1514,82.2548,76.4254,93.7267
2017-10-17 23:00:00,89.9127,81.9721,77.3402,88.2335
2017-10-18 00:00:00,84.785,67.0839,93.0886,80.9338
2017-10-18 01:00:00,82.2548,69.3408,92.5301,61.9259
2017-10-18 02:00:00,81.9721,70.8146,93.7267,57.3264
2017-10-18 03:00:00,67.0839,76.4254,88.2335,57.4531
2017-10-18 04:00:00,69.3408,77.3402,80.9338,60.5537
2017-10-18 05:00:00,70.8146,93.0886,61.9259,72.6785
2017-10-18 06:00:00,76.4254,92.5301,57.3264,91.446
2017-10-18 07:00:00,77.3402,93.7267,57.4531,80.3498
2017-10-18 08:00:00,93.0886,88.2335,60.5537,74.7712
2017-10-18 09:00:00,92.5301,80.9338,72.6785,72.3873
2017-10-18 10:00:00,93.7267,61.9259,91.446,75.7504
2017-10-18 11:00:00,88.2335,57.3264,80.3498,76.1201
2017-10-18 12:00:00,80.9338,57.4531,74.7712,80.0725
2017-10-18 13:00:00,61.9259,60.5537,72.3873,88.8473
2017-10-18 14:00:00,57.3264,72.6785,75.7504,86.4388
2017-10-18 15:00:00,57.4531,91.446,76.1201,82.4991
2017-10-18 16:00:00,60.5537,80.3498,80.0725,88.4391
2017-10-18 17:00:00,72.6785,74.7712,88.8473,88.4298
2017-10-18 18:00:00,91.446,72.3873,86.4388,85.62299999999998
2017-10-18 19:00:00,80.3498,75.7504,82.4991,83.0227
2017-10-18 20:00:00,74.7712,76.1201,88.4391,89.2312
2017-10-18 21:00:00,72.3873,80.0725,88.4298,78.8154
2017-10-18 22:00:00,75.7504,88.8473,85.62299999999998,83.9434
2017-10-18 23:00:00,76.1201,86.4388,83.0227,87.3456
2017-10-19 00:00:00,80.0725,82.4991,89.2312,77.6284
2017-10-19 01:00:00,88.8473,88.4391,78.8154,70.7777
2017-10-19 02:00:00,86.4388,88.4298,83.9434,75.0826
2017-10-19 03:00:00,82.4991,85.62299999999998,87.3456,74.7187
2017-10-19 04:00:00,88.4391,83.0227,77.6284,74.4613
2017-10-19 05:00:00,88.4298,89.2312,70.7777,70.2709
2017-10-19 06:00:00,85.62299999999998,78.8154,75.0826,75.8316
2017-10-19 07:00:00,83.0227,83.9434,74.7187,85.74799999999998
2017-10-19 08:00:00,89.2312,87.3456,74.4613,97.72
2017-10-19 09:00:00,78.8154,77.6284,70.2709,105.068
2017-10-19 10:00:00,83.9434,70.7777,75.8316,117.141
2017-10-19 11:00:00,87.3456,75.0826,85.74799999999998,125.238
2017-10-19 12:00:00,77.6284,74.7187,97.72,133.02100000000002
2017-10-19 13:00:00,70.7777,74.4613,105.068,121.782
2017-10-19 14:00:00,75.0826,70.2709,117.141,121.125
2017-10-19 15:00:00,74.7187,75.8316,125.238,117.604
2017-10-19 16:00:00,74.4613,85.74799999999998,133.02100000000002,120.131
2017-10-19 17:00:00,70.2709,97.72,121.782,142.359
2017-10-19 18:00:00,75.8316,105.068,121.125,146.155
2017-10-19 19:00:00,85.74799999999998,117.141,117.604,129.68200000000002
2017-10-19 20:00:00,97.72,125.238,120.131,104.344
2017-10-19 21:00:00,105.068,133.02100000000002,142.359,116.788
2017-10-19 22:00:00,117.141,121.782,146.155,93.6619
2017-10-19 23:00:00,125.238,121.125,129.68200000000002,90.8182
2017-10-20 00:00:00,133.02100000000002,117.604,104.344,89.35700000000001
2017-10-20 01:00:00,121.782,120.131,116.788,106.816
2017-10-20 02:00:00,121.125,142.359,93.6619,98.7391
2017-10-20 03:00:00,117.604,146.155,90.8182,97.9487
2017-10-20 04:00:00,120.131,129.68200000000002,89.35700000000001,102.942
2017-10-20 05:00:00,142.359,104.344,106.816,109.93
2017-10-20 06:00:00,146.155,116.788,98.7391,108.318
2017-10-20 07:00:00,129.68200000000002,93.6619,97.9487,109.365
2017-10-20 08:00:00,104.344,90.8182,102.942,93.1415
2017-10-20 09:00:00,116.788,89.35700000000001,109.93,82.5433
2017-10-20 10:00:00,93.6619,106.816,108.318,78.3504
2017-10-20 11:00:00,90.8182,98.7391,109.365,81.6144
2017-10-20 12:00:00,89.35700000000001,97.9487,93.1415,95.3325
2017-10-20 13:00:00,106.816,102.942,82.5433,82.5961
2017-10-20 14:00:00,98.7391,109.93,78.3504,80.2594
2017-10-20 15:00:00,97.9487,108.318,81.6144,71.0487
2017-10-20 16:00:00,102.942,109.365,95.3325,61.8685
2017-10-20 17:00:00,109.93,93.1415,82.5961,58.4222
2017-10-20 18:00:00,108.318,82.5433,80.2594,63.4567
2017-10-20 19:00:00,109.365,78.3504,71.0487,75.2284
2017-10-20 20:00:00,93.1415,81.6144,61.8685,58.5094
2017-10-20 21:00:00,82.5433,95.3325,58.4222,66.6957
2017-10-20 22:00:00,78.3504,82.5961,63.4567,70.62899999999998
2017-10-20 23:00:00,81.6144,80.2594,75.2284,71.6435
2017-10-21 00:00:00,95.3325,71.0487,58.5094,71.0944
2017-10-21 01:00:00,82.5961,61.8685,66.6957,67.1318
2017-10-21 02:00:00,80.2594,58.4222,70.62899999999998,63.5723
2017-10-21 03:00:00,71.0487,63.4567,71.6435,62.505
2017-10-21 04:00:00,61.8685,75.2284,71.0944,67.6239
2017-10-21 05:00:00,58.4222,58.5094,67.1318,77.4665
2017-10-21 06:00:00,63.4567,66.6957,63.5723,88.4848
2017-10-21 07:00:00,75.2284,70.62899999999998,62.505,94.4097
2017-10-21 08:00:00,58.5094,71.6435,67.6239,105.76
2017-10-21 09:00:00,66.6957,71.0944,77.4665,106.166
2017-10-21 10:00:00,70.62899999999998,67.1318,88.4848,109.71
2017-10-21 11:00:00,71.6435,63.5723,94.4097,114.101
2017-10-21 12:00:00,71.0944,62.505,105.76,102.197
2017-10-21 13:00:00,67.1318,67.6239,106.166,91.2201
2017-10-21 14:00:00,63.5723,77.4665,109.71,74.1983
2017-10-21 15:00:00,62.505,88.4848,114.101,76.8721
2017-10-21 16:00:00,67.6239,94.4097,102.197,71.6473
2017-10-21 17:00:00,77.4665,105.76,91.2201,69.5611
2017-10-21 18:00:00,88.4848,106.166,74.1983,68.423
2017-10-21 19:00:00,94.4097,109.71,76.8721,68.0918
2017-10-21 20:00:00,105.76,114.101,71.6473,58.7159
2017-10-21 21:00:00,106.166,102.197,69.5611,46.3333
2017-10-21 22:00:00,109.71,91.2201,68.423,49.1306
2017-10-21 23:00:00,114.101,74.1983,68.0918,49.6396
2017-10-22 00:00:00,102.197,76.8721,58.7159,50.6254
2017-10-22 01:00:00,91.2201,71.6473,46.3333,53.24
2017-10-22 02:00:00,74.1983,69.5611,49.1306,43.1922
2017-10-22 03:00:00,76.8721,68.423,49.6396,32.8332
2017-10-22 04:00:00,71.6473,68.0918,50.6254,43.6028
2017-10-22 05:00:00,69.5611,58.7159,53.24,59.98
2017-10-22 06:00:00,68.423,46.3333,43.1922,68.1254
2017-10-22 07:00:00,68.0918,49.1306,32.8332,70.915
2017-10-22 08:00:00,58.7159,49.6396,43.6028,73.7181
2017-10-22 09:00:00,46.3333,50.6254,59.98,61.9858
2017-10-22 10:00:00,49.1306,53.24,68.1254,64.4841
2017-10-22 11:00:00,49.6396,43.1922,70.915,60.9409
2017-10-22 12:00:00,50.6254,32.8332,73.7181,64.1198
2017-10-22 13:00:00,53.24,43.6028,61.9858,70.5597
2017-10-22 14:00:00,43.1922,59.98,64.4841,69.5345
2017-10-22 15:00:00,32.8332,68.1254,60.9409,61.7034
2017-10-22 16:00:00,43.6028,70.915,64.1198,47.3432
2017-10-22 17:00:00,59.98,73.7181,70.5597,45.9244
2017-10-22 18:00:00,68.1254,61.9858,69.5345,36.1633
2017-10-22 19:00:00,70.915,64.4841,61.7034,27.6278
2017-10-22 20:00:00,73.7181,60.9409,47.3432,27.3898
2017-10-22 21:00:00,61.9858,64.1198,45.9244,31.1975
2017-10-22 22:00:00,64.4841,70.5597,36.1633,32.894
2017-10-22 23:00:00,60.9409,69.5345,27.6278,30.2895
2017-10-23 00:00:00,64.1198,61.7034,27.3898,38.698
2017-10-23 01:00:00,70.5597,47.3432,31.1975,27.5048
2017-10-23 02:00:00,69.5345,45.9244,32.894,25.0656
2017-10-23 03:00:00,61.7034,36.1633,30.2895,27.3602
2017-10-23 04:00:00,47.3432,27.6278,38.698,28.2543
2017-10-23 05:00:00,45.9244,27.3898,27.5048,26.5867
2017-10-23 06:00:00,36.1633,31.1975,25.0656,26.6371
2017-10-23 07:00:00,27.6278,32.894,27.3602,21.3316
2017-10-23 08:00:00,27.3898,30.2895,28.2543,20.7628
2017-10-23 09:00:00,31.1975,38.698,26.5867,16.3986
2017-10-23 10:00:00,32.894,27.5048,26.6371,14.3642
2017-10-23 11:00:00,30.2895,25.0656,21.3316,10.8854
2017-10-23 12:00:00,38.698,27.3602,20.7628,10.2094
2017-10-23 13:00:00,27.5048,28.2543,16.3986,12.4982
2017-10-23 14:00:00,25.0656,26.5867,14.3642,13.5497
2017-10-23 15:00:00,27.3602,26.6371,10.8854,15.3013
2017-10-23 16:00:00,28.2543,21.3316,10.2094,15.2853
2017-10-23 17:00:00,26.5867,20.7628,12.4982,16.3781
2017-10-23 18:00:00,26.6371,16.3986,13.5497,17.8627
2017-10-23 19:00:00,21.3316,14.3642,15.3013,21.8798
2017-10-23 20:00:00,20.7628,10.8854,15.2853,31.8449
2017-10-23 21:00:00,16.3986,10.2094,16.3781,32.9783
2017-10-23 22:00:00,14.3642,12.4982,17.8627,33.9015
2017-10-23 23:00:00,10.8854,13.5497,21.8798,36.9225
2017-10-24 00:00:00,10.2094,15.3013,31.8449,41.7359
2017-10-24 01:00:00,12.4982,15.2853,32.9783,36.3989
2017-10-24 02:00:00,13.5497,16.3781,33.9015,30.5186
2017-10-24 03:00:00,15.3013,17.8627,36.9225,26.2126
2017-10-24 04:00:00,15.2853,21.8798,41.7359,29.5384
2017-10-24 05:00:00,16.3781,31.8449,36.3989,31.3656
2017-10-24 06:00:00,17.8627,32.9783,30.5186,38.2591
2017-10-24 07:00:00,21.8798,33.9015,26.2126,42.2576
2017-10-24 08:00:00,31.8449,36.9225,29.5384,45.7982
2017-10-24 09:00:00,32.9783,41.7359,31.3656,43.0042
2017-10-24 10:00:00,33.9015,36.3989,38.2591,44.5357
2017-10-24 11:00:00,36.9225,30.5186,42.2576,38.5509
2017-10-24 12:00:00,41.7359,26.2126,45.7982,28.844
2017-10-24 13:00:00,36.3989,29.5384,43.0042,28.1859
2017-10-24 14:00:00,30.5186,31.3656,44.5357,32.2104
2017-10-24 15:00:00,26.2126,38.2591,38.5509,33.6142
2017-10-24 16:00:00,29.5384,42.2576,28.844,34.7178
2017-10-24 17:00:00,31.3656,45.7982,28.1859,43.99
2017-10-24 18:00:00,38.2591,43.0042,32.2104,44.0022
2017-10-24 19:00:00,42.2576,44.5357,33.6142,47.5334
2017-10-24 20:00:00,45.7982,38.5509,34.7178,49.7569
2017-10-24 21:00:00,43.0042,28.844,43.99,50.1936
2017-10-24 22:00:00,44.5357,28.1859,44.0022,44.8345
2017-10-24 23:00:00,38.5509,32.2104,47.5334,41.3192
2017-10-25 00:00:00,28.844,33.6142,49.7569,40.8308
2017-10-25 01:00:00,28.1859,34.7178,50.1936,45.0963
2017-10-25 02:00:00,32.2104,43.99,44.8345,46.1628
2017-10-25 03:00:00,33.6142,44.0022,41.3192,50.7459
2017-10-25 04:00:00,34.7178,47.5334,40.8308,56.8008
2017-10-25 05:00:00,43.99,49.7569,45.0963,67.1858
2017-10-25 06:00:00,44.0022,50.1936,46.1628,70.1608
2017-10-25 07:00:00,47.5334,44.8345,50.7459,78.1173
2017-10-25 08:00:00,49.7569,41.3192,56.8008,93.775
2017-10-25 09:00:00,50.1936,40.8308,67.1858,102.664
2017-10-25 10:00:00,44.8345,45.0963,70.1608,89.0788
2017-10-25 11:00:00,41.3192,46.1628,78.1173,74.2832
2017-10-25 12:00:00,40.8308,50.7459,93.775,65.0961
2017-10-25 13:00:00,45.0963,56.8008,102.664,36.653
2017-10-25 14:00:00,46.1628,67.1858,89.0788,20.1409
2017-10-25 15:00:00,50.7459,70.1608,74.2832,20.9018
2017-10-25 16:00:00,56.8008,78.1173,65.0961,24.2601
2017-10-25 17:00:00,67.1858,93.775,36.653,24.9842
2017-10-25 18:00:00,70.1608,102.664,20.1409,30.9246
2017-10-25 19:00:00,78.1173,89.0788,20.9018,39.1013
2017-10-25 20:00:00,93.775,74.2832,24.2601,45.8245
2017-10-25 21:00:00,102.664,65.0961,24.9842,45.5093
2017-10-25 22:00:00,89.0788,36.653,30.9246,42.1194
2017-10-25 23:00:00,74.2832,20.1409,39.1013,39.5831
2017-10-26 00:00:00,65.0961,20.9018,45.8245,37.0996
2017-10-26 01:00:00,36.653,24.2601,45.5093,25.2213
2017-10-26 02:00:00,20.1409,24.9842,42.1194,24.317
2017-10-26 03:00:00,20.9018,30.9246,39.5831,23.0005
2017-10-26 04:00:00,24.2601,39.1013,37.0996,28.526
2017-10-26 05:00:00,24.9842,45.8245,25.2213,44.3124
2017-10-26 06:00:00,30.9246,45.5093,24.317,56.1165
2017-10-26 07:00:00,39.1013,42.1194,23.0005,60.164
2017-10-26 08:00:00,45.8245,39.5831,28.526,74.2168
2017-10-26 09:00:00,45.5093,37.0996,44.3124,57.9534
2017-10-26 10:00:00,42.1194,25.2213,56.1165,57.7354
2017-10-26 11:00:00,39.5831,24.317,60.164,52.1915
2017-10-26 12:00:00,37.0996,23.0005,74.2168,53.595
2017-10-26 13:00:00,25.2213,28.526,57.9534,53.0569
2017-10-26 14:00:00,24.317,44.3124,57.7354,48.2464
2017-10-26 15:00:00,23.0005,56.1165,52.1915,43.0556
2017-10-26 16:00:00,28.526,60.164,53.595,33.804
2017-10-26 17:00:00,44.3124,74.2168,53.0569,31.1434
2017-10-26 18:00:00,56.1165,57.9534,48.2464,31.4057
2017-10-26 19:00:00,60.164,57.7354,43.0556,26.072
2017-10-26 20:00:00,74.2168,52.1915,33.804,31.166
2017-10-26 21:00:00,57.9534,53.595,31.1434,21.9208
2017-10-26 22:00:00,57.7354,53.0569,31.4057,27.1836
2017-10-26 23:00:00,52.1915,48.2464,26.072,27.1607
2017-10-27 00:00:00,53.595,43.0556,31.166,26.1019
2017-10-27 01:00:00,53.0569,33.804,21.9208,30.7538
2017-10-27 02:00:00,48.2464,31.1434,27.1836,32.3133
2017-10-27 03:00:00,43.0556,31.4057,27.1607,25.6192
2017-10-27 04:00:00,33.804,26.072,26.1019,16.6834
2017-10-27 05:00:00,31.1434,31.166,30.7538,21.4398
2017-10-27 06:00:00,31.4057,21.9208,32.3133,20.5649
2017-10-27 07:00:00,26.072,27.1836,25.6192,36.0986
2017-10-27 08:00:00,31.166,27.1607,16.6834,31.5495
2017-10-27 09:00:00,21.9208,26.1019,21.4398,32.036
2017-10-27 10:00:00,27.1836,30.7538,20.5649,21.2853
2017-10-27 11:00:00,27.1607,32.3133,36.0986,15.4603
2017-10-27 12:00:00,26.1019,25.6192,31.5495,11.044
2017-10-27 13:00:00,30.7538,16.6834,32.036,9.66395
2017-10-27 14:00:00,32.3133,21.4398,21.2853,4.50296
2017-10-27 15:00:00,25.6192,20.5649,15.4603,6.06307
2017-10-27 16:00:00,16.6834,36.0986,11.044,13.3684
2017-10-27 17:00:00,21.4398,31.5495,9.66395,14.6175
2017-10-27 18:00:00,20.5649,32.036,4.50296,13.4746
2017-10-27 19:00:00,36.0986,21.2853,6.06307,11.8897
2017-10-27 20:00:00,31.5495,15.4603,13.3684,17.7393
2017-10-27 21:00:00,32.036,11.044,14.6175,15.7688
2017-10-27 22:00:00,21.2853,9.66395,13.4746,17.9704
2017-10-27 23:00:00,15.4603,4.50296,11.8897,15.6667
2017-10-28 00:00:00,11.044,6.06307,17.7393,16.2339
2017-10-28 01:00:00,9.66395,13.3684,15.7688,18.3928
2017-10-28 02:00:00,4.50296,14.6175,17.9704,21.5139
2017-10-28 03:00:00,6.06307,13.4746,15.6667,18.2383
2017-10-28 04:00:00,13.3684,11.8897,16.2339,19.5016
2017-10-28 05:00:00,14.6175,17.7393,18.3928,17.9249
2017-10-28 06:00:00,13.4746,15.7688,21.5139,20.3207
2017-10-28 07:00:00,11.8897,17.9704,18.2383,19.5856
2017-10-28 08:00:00,17.7393,15.6667,19.5016,18.542
2017-10-28 09:00:00,15.7688,16.2339,17.9249,17.9848
2017-10-28 10:00:00,17.9704,18.3928,20.3207,17.339000000000002
2017-10-28 11:00:00,15.6667,21.5139,19.5856,15.595
2017-10-28 12:00:00,16.2339,18.2383,18.542,14.2671
2017-10-28 13:00:00,18.3928,19.5016,17.9848,14.2831
2017-10-28 14:00:00,21.5139,17.9249,17.339000000000002,13.4586
2017-10-28 15:00:00,18.2383,20.3207,15.595,11.0669
2017-10-28 16:00:00,19.5016,19.5856,14.2671,8.5777
2017-10-28 17:00:00,17.9249,18.542,14.2831,6.71007
2017-10-28 18:00:00,20.3207,17.9848,13.4586,3.069
2017-10-28 19:00:00,19.5856,17.339000000000002,11.0669,3.069
2017-10-28 20:00:00,18.542,15.595,8.5777,3.54721
2017-10-28 21:00:00,17.9848,14.2671,6.71007,4.07825
2017-10-28 22:00:00,17.339000000000002,14.2831,3.069,4.0852
2017-10-28 23:00:00,15.595,13.4586,3.069,5.33699
2017-10-29 00:00:00,14.2671,11.0669,3.54721,5.51892
2017-10-29 01:00:00,14.2831,8.5777,4.07825,4.6535400000000005
2017-10-29 02:00:00,13.4586,6.71007,4.0852,5.45951
2017-10-29 03:00:00,11.0669,3.069,5.33699,5.80534
2017-10-29 04:00:00,8.5777,3.069,5.51892,4.29664
2017-10-29 05:00:00,6.71007,3.54721,4.6535400000000005,5.94342
2017-10-29 06:00:00,3.069,4.07825,5.45951,7.3505
2017-10-29 07:00:00,3.069,4.0852,5.80534,5.52015
